marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
14,0,-0.7106411013568282,2.9826681013907446,-0.2598783958730375,29,29,0.45439111562813106
14,1,-0.7110119434037543,2.887581301240492,-0.030169124057352413,29,29,0.5618889668664002
14,2,-0.4637107316600061,2.8877249967429144,-0.03012316416180261,29,29,0.7215717712688061
14,3,-0.4639116620608108,2.982252618076933,-0.2610288783135155,29,29,0.45949868097961183
