method,label,from_camera,to_camera,pair,transform_convention,baseline_m,direction_x,direction_y,direction_z,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_back_right,camera_front_narrow,camera_back_right-camera_front_narrow,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,11.572963534964632,-0.6716160906067781,-0.29805977747683116,0.6783009626180181,-7.772588526087746,-3.4494349359790393,7.849952306109731,-15.75653753555201,-65.51424869703284,7.924441351880131,-0.16503632613134797,-1.148760147957822,-0.03477305703443913
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_back_right,camera_front_right,camera_back_right-camera_front_right,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,44.17735134138383,-0.7906199897363999,-0.6091681720307147,-0.06192067517374529,-34.92749706410622,-26.911436361789434,-2.735491422446249,-31.63642037901904,40.33555257043908,30.253338924495164,-0.7033101957783366,0.534382962540095,0.688196496920391
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_back_right,camera_front_wide,camera_back_right-camera_front_wide,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,11.999022557687919,-0.6276919676541246,-0.3261880169410582,0.7068268326447102,-7.531690079161357,-3.9139373733232463,8.481231109282982,-37.50130575879708,-68.19924561616318,6.065989040168852,-0.511309775285781,-1.17055969140376,-0.2978455963223313
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_left,camera_center_right,camera_center_left-camera_center_right,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,9.295487285014719,0.8310566282586374,0.4753285153253104,-0.28880388353694475,7.725076321105368,4.418410170411347,-2.6845728272805416,36.57027182048973,21.66327547104697,-165.37458483278132,0.6543648963694851,-0.8563300652052436,-2.8223013015772467
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_left,camera_front_left,camera_center_left-camera_front_left,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,7.137873197755776,0.8932468347908727,0.27501321776024734,0.35563720586187575,6.375882641033952,1.963009476079442,2.5384932798462363,43.88470648476009,-38.871573075348934,-42.55367278135843,0.4540865161464515,-0.871980918994796,-0.42298677399447304
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_left,camera_front_narrow,camera_center_left-camera_front_narrow,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,17.08461297029816,0.9367730058456009,0.34993760795306467,-7.78401249622159e-05,16.004404245894946,5.978548595630041,-0.0013298684085391033,75.01727574404426,26.397763311263255,82.31189645271608,0.736432456555576,1.1852620067988473,0.9085584946794908
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_left,camera_front_right,camera_center_left-camera_front_right,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,43.77130839218272,0.7936429507545457,-0.5809628673862425,-0.18059073463490077,34.7387903507591,-25.429504832769968,-7.904692738475075,70.70900906245315,-23.725140214668873,-179.4202243302339,-0.48071348519936064,-1.6543635661846356,-2.3265914062868287
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_left,camera_front_wide,camera_center_left-camera_front_wide,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,17.35663098827977,0.9303503313103122,0.36423860690158183,-0.042172245294592854,16.147747390376914,6.321955091675848,-0.7319680995254659,50.20515823709705,27.092742579090558,79.29497519867593,0.3995584288027663,0.9350946673363066,1.0638591502642671
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_right,camera_front_left,camera_center_right-camera_front_left,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,5.927034310301125,-0.023390454797451117,0.835179659708958,0.5494795925535338,-0.13863602811804032,4.950138498360612,3.256784397875078,48.12091494599738,2.6655626251700637,128.64765565658098,0.39758433948367744,0.9507665454661782,2.0669923134522468
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_right,camera_front_narrow,camera_center_right-camera_front_narrow,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,8.842007439964105,-0.9954595159776932,0.011730740181022083,-0.09446026563726165,-8.80186044645783,0.10372329195688312,-0.8352183715456531,105.11149240064627,-3.4997174846851515,-98.75584528204638,1.2631551960131973,-1.544269461317615,-1.1196380550344351
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_right,camera_front_right,camera_center_right-camera_front_right,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,40.594192042708485,-0.37840306255990536,0.534340280944219,-0.7558383335116958,-15.36096659110583,21.691111980804433,-30.682646463814525,25.89960869623377,-44.106740859446795,19.499716620908902,0.5565437182015762,-0.679246228442578,0.49231044892958037
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_center_right,camera_front_wide,camera_center_right-camera_front_wide,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,8.853108856851767,-0.9874081553327615,-0.0664423117478845,-0.14356376280924874,-8.741631885304136,-0.5882210186049024,-1.2709856200495264,81.7432182482091,-1.5226642223492235,-100.71543993673974,0.995575486127998,-1.2399066131899865,-1.4013413805980688
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_front_left,camera_front_narrow,camera_front_left-camera_front_narrow,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,10.737023998311964,0.16894124318862874,0.3306400591772989,-0.9285127934590416,1.8139261824209645,3.550090250189946,-9.96946414610941,139.59799048674338,31.82596157040034,142.90072253994262,0.511314045927822,2.2948151445690503,0.6035844775574316
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_front_left,camera_front_right,camera_front_left-camera_front_right,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,40.790495315994484,0.5916935096641881,-0.5762034513666233,-0.5638159036906166,24.135471334461403,-23.503624184030105,-22.998329978575295,116.66015185268122,-74.12303626310587,168.0439659399635,-0.9459810804033378,-1.576949881369719,-1.1538061779381044
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_front_left,camera_front_wide,camera_front_left-camera_front_wide,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,11.18864000641457,0.11232763863779453,0.3095150059706663,-0.9442367090285334,1.2567935114889068,3.463051978389041,-10.564724618161883,115.81380469973814,34.56215964653343,142.29807455990374,0.28309488122655524,2.0636689128155186,1.0078584681732563
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_front_narrow,camera_front_right,camera_front_narrow-camera_front_right,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,37.41532022505358,-0.5912396813301812,-0.6686120877516604,0.4509917020666255,-22.12142200672736,-25.016335369569994,16.87399895166475,73.09771429391458,52.856995514302064,119.44302811958325,-0.09282188781699112,1.4906774827563118,1.1343213391981095
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_front_narrow,camera_front_wide,camera_front_narrow-camera_front_wide,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,0.8199435976737098,0.7888994529778289,-0.6130356540303775,-0.04271931622614716,0.6468530556774628,-0.5026546596679234,-0.03502742983662799,-23.42481036558305,-2.4062820103061524,-1.3971222445743736,-0.4092713160092912,-0.03642553745557603,-0.03262549321286405
ap03_single,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,camera_front_right,camera_front_wide,camera_front_right-camera_front_wide,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,37.48639839241241,0.5231438535211008,-0.3012056087499548,0.7972425539198608,19.61077890963383,-11.291113447629906,29.885751991624232,54.62783096500454,-45.19037551392412,-119.09873549722624,-0.1869960905477925,-1.2645265673989803,-1.451518412452293
