frame,segment,x,y,z,roll,pitch,yaw,image,set_pose_ok
0,0,5.5,0.5,2.2,0.0,0.4,-2.716814693,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0000.png,True
1,0,5.46,0.5,2.2,0.0,0.42000000000000004,-2.8134517544,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0001.png,True
2,0,5.42,0.5,2.2,0.0,0.44,-2.9100888158,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0002.png,True
3,0,5.38,0.5,2.2,0.0,0.46,-3.0067258772,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0003.png,True
4,0,5.34,0.5,2.2,0.0,0.48,-3.1033629386,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0004.png,True
5,1,5.3,0.5,2.2,0.0,0.5,-3.2,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0005.png,True
6,1,5.211111111111111,0.5,2.2,0.0,0.4777777777777778,-3.101868299222222,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0006.png,True
7,1,5.122222222222222,0.5,2.2,0.0,0.45555555555555555,-3.0037365984444446,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0007.png,True
8,1,5.033333333333333,0.5,2.2,0.0,0.43333333333333335,-2.9056048976666666,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0008.png,True
9,1,4.944444444444445,0.5,2.2,0.0,0.4111111111111111,-2.807473196888889,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0009.png,True
10,1,4.855555555555555,0.5,2.2,0.0,0.3888888888888889,-2.709341496111111,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0010.png,True
11,1,4.766666666666667,0.5,2.2,0.0,0.3666666666666667,-2.6112097953333335,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0011.png,True
12,1,4.677777777777778,0.5,2.2,0.0,0.34444444444444444,-2.5130780945555555,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0012.png,True
13,1,4.588888888888889,0.5,2.2,0.0,0.3222222222222222,-2.414946393777778,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0013.png,True
14,2,4.5,0.5,2.2,0.0,0.3,-2.316814693,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0014.png,True
15,2,4.444444444444445,0.4444444444444444,2.2,0.0,0.3,-2.4084566886666665,results/bus_real_data/ablation/world/route/route2/raw_images/moving/frame_0015.png,True
