observer_type,observer_id,frame_id,marker_id,num_corners,mean_reproj_px,median_reproj_px,max_reproj_px
static,cam_edge_0,static_0105,16,4,0.3522933236814746,0.33457076953751885,0.6781076081138935
static,cam_edge_0,static_0105,15,4,0.400479444980352,0.3279039878849436,0.7154454161553601
static,cam_edge_0,static_0105,19,4,0.24575396922500528,0.27609704111059563,0.366624147561134
static,cam_edge_0,static_0109,16,4,0.3522933236814746,0.33457076953751885,0.6781076081138935
static,cam_edge_0,static_0109,15,4,0.6884282018318103,0.7247617419846788,1.0735249353617227
static,cam_edge_0,static_0109,19,4,0.24575396922500528,0.27609704111059563,0.366624147561134
static,cam_edge_1,static_0002,2,4,0.4496495168035697,0.36916799840878894,0.8638323465885682
static,cam_edge_1,static_0002,4,4,0.4259164752825423,0.4667530071064804,0.5373143206401899
static,cam_edge_1,static_0002,0,4,0.26491034985771494,0.2648709643295633,0.272867391167564
static,cam_edge_1,static_0002,3,4,0.5502098664325585,0.5537960048407009,0.5713257776745556
static,cam_edge_1,static_0002,20,4,0.3578110817853611,0.21816966358773365,0.9065178707747704
static,cam_edge_1,static_0002,6,4,1.0262307024879265,1.0178325514056379,1.1219871156812051
static,cam_edge_1,static_0031,2,4,0.29529179323277643,0.25404955055377254,0.4766383480154279
static,cam_edge_1,static_0031,4,4,0.5690568144493523,0.519312214487001,0.8054069229442583
static,cam_edge_1,static_0031,3,4,0.5165026260554709,0.5304361170608756,0.5713257776745556
static,cam_edge_1,static_0031,20,4,0.15475709805410678,0.15384992304524275,0.22294141693473485
static,cam_edge_1,static_0031,6,4,1.0330741116740605,1.031519369777906,1.1219871156812051
static,cam_edge_1,static_0031,10,4,0.36427491037548454,0.36532073911310836,0.44737698939422443
static,cam_edge_1,static_0107,2,4,0.6305481968050065,0.562764997695359,1.2002330680211752
static,cam_edge_1,static_0107,4,4,0.5690568144493523,0.519312214487001,0.8054069229442583
static,cam_edge_1,static_0107,3,4,0.5165026260554709,0.5304361170608756,0.5713257776745556
static,cam_edge_1,static_0107,20,4,0.36146345575022065,0.21816966358773365,0.9152125599756622
static,cam_edge_1,static_0107,6,4,1.0205333487392474,1.0194487380968433,1.095965327304078
static,cam_edge_1,static_0107,10,4,0.4815629287571349,0.4813835124205212,0.6844035163060002
static,cam_edge_3,static_0070,2,4,0.5185486003732522,0.3982590071065529,1.091894255568379
static,cam_edge_3,static_0070,3,4,0.3549835699891995,0.30628165097015353,0.6858993617660907
static,cam_edge_3,static_0070,16,4,0.563170443728817,0.5360331913141994,0.9970875962935232
static,cam_edge_3,static_0070,19,4,0.381699573426043,0.36932372802767693,0.674976132537145
static,cam_edge_3,static_0070,15,4,0.22561612423950997,0.2146467674315946,0.36971839788695415
static,cam_edge_3,static_0064,2,4,0.2911710323565787,0.21475909134161128,0.5527819632414074
static,cam_edge_3,static_0064,3,4,0.3549835699891995,0.30628165097015353,0.6858993617660907
static,cam_edge_3,static_0064,16,4,0.36511468044666695,0.20629262992947167,0.8643456659343786
static,cam_edge_3,static_0064,19,4,0.381699573426043,0.36932372802767693,0.674976132537145
static,cam_edge_3,static_0064,15,4,0.32364439167142767,0.2146467674315946,0.7618314676146251
static,cam_edge_5,static_0040,12,4,0.30229361943613003,0.21319234757300226,0.5945594126589736
static,cam_edge_5,static_0040,7,4,0.22511349589691576,0.22800992297723266,0.2816618780979478
static,cam_edge_5,static_0040,9,4,0.42749553318131484,0.3684862010163613,0.720201380643998
static,cam_edge_5,static_0040,5,4,0.05178756612101973,0.0519172376128344,0.056667895378898346
static,cam_edge_5,static_0040,17,4,0.08269725326879686,0.08255843128247817,0.08468667054994428
static,cam_edge_5,static_0040,10,4,1.4379279497551831,1.0740001531012773,2.59573794047076
static,cam_edge_5,static_0040,8,4,0.5803154042854091,0.3021108155474574,1.4319990185044904
static,cam_edge_5,static_0014,12,4,0.3648958419087557,0.21319234757300226,0.8449683025494763
static,cam_edge_5,static_0014,7,4,0.22511349589691576,0.22800992297723266,0.2816618780979478
static,cam_edge_5,static_0014,9,4,0.4901838317244839,0.4916069650976037,0.7247130466541893
static,cam_edge_5,static_0014,5,4,0.05178756612101973,0.0519172376128344,0.056667895378898346
static,cam_edge_5,static_0014,10,4,0.9210848757622782,1.026154866617687,1.1036641253145985
static,cam_edge_5,static_0014,8,4,0.42566975436105225,0.3021108155474574,0.8134164188070632
static,cam_edge_5,static_0014,17,4,0.08269725326879686,0.08255843128247817,0.08468667054994428
