method,status,mean_pair_t_cm,median_pair_t_cm,max_pair_t_cm,mean_pair_r_deg,median_pair_r_deg,max_pair_r_deg,mean_baseline_error_cm,mean_direction_error_deg,worst_pair,worst_pair_t_cm,worst_pair_r_deg,source,note
AP02,OK,615.8335642423535,637.4524597265627,1098.8078545798433,66.18324007769323,62.313637547069675,124.26807081184184,239.48848595887299,66.48322251787859,cam3-cam5,1098.8078545798433,124.26807081184184,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
