method,status,mean_pair_t_cm,median_pair_t_cm,max_pair_t_cm,mean_pair_r_deg,median_pair_r_deg,max_pair_r_deg,mean_baseline_error_cm,mean_direction_error_deg,worst_pair,worst_pair_t_cm,worst_pair_r_deg,source,note
AP03,OK,310.9047932154887,310.261813978441,619.9239198748074,22.840841427015153,22.858455621340326,45.556938717148185,245.52313756306702,20.34486866189913,cam0-cam5,619.9239198748074,45.55297736658846,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,
