approach,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_0,123.18278819077197,4.1424196182990585,96.08785646139457,57.59955670287438,-51.219275812328505,1.5486864946139456,-1.1585596933993743,1.5751355415209518,0.58780793,-1.734555260428118,2.087328299644237
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_1,319.1581118147526,3.980547324381152,311.4250099384843,-35.76762050004294,-59.97533531159274,-0.8599172206151566,0.11741029456238389,1.5317893269815146,-3.97416732,0.47508649956281324,2.131542680097442
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_3,286.3337758155653,4.080755223419854,273.8443008804034,59.152092101324904,-59.1384819568266,-0.4889128211959659,-0.9716933394080767,1.4628260801111137,-3.22735583,-1.5632142604213257,2.0542108996793798
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_5,452.8379693708279,2.822346266172142,-444.44539500307013,-33.75927473282609,-79.9426590374217,1.4144049199692983,0.010826792233071703,1.3393349796972451,5.85885887,0.34841953956133265,2.138761570071462
