approach,entity_type,entity_id,marker_id,reference_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref_aruco_x_m,est_ref_aruco_y_m,est_ref_aruco_z_m,est_ref_aruco_roll_deg,est_ref_aruco_pitch_deg,est_ref_aruco_yaw_deg,est_ref_aruco_rvec_x,est_ref_aruco_rvec_y,est_ref_aruco_rvec_z,gt_ref_aruco_x_m,gt_ref_aruco_y_m,gt_ref_aruco_z_m,gt_ref_aruco_roll_deg,gt_ref_aruco_pitch_deg,gt_ref_aruco_yaw_deg,gt_ref_aruco_rvec_x,gt_ref_aruco_rvec_y,gt_ref_aruco_rvec_z
AP02_ref_marker_graph_ba,static_camera,cam_edge_0,,aruco_marker_14,5.954965875143063,0.7590744787789446,3.637489017065487,-4.362906273625855,1.7875516978265615,0.6241828201706549,-1.7781843231643766,2.1052038166225024,-112.39122118983275,-1.5414642802592466,-0.17769764705724495,-1.9615008891486296,-0.014625794258201853,-0.028423524063579047,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,-1.9681387135817818,-0.00288591653676317,-0.035150860818307594
AP02_ref_marker_graph_ba,static_camera,cam_edge_1,,aruco_marker_14,8.6847844523389,0.2928472171691829,-8.435907652979457,0.5559336960997863,1.9879337965661659,-4.058526396529794,0.4806458365238111,2.1514220180631036,-106.13477360826519,0.6295910573002969,-114.43858103029406,-1.1252121289740944,1.763234731453243,-1.3157061204201281,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,-1.1237817095292493,1.7685660170970299,-1.3120742046484886
AP02_ref_marker_graph_ba,static_camera,cam_edge_3,,aruco_marker_14,6.336572037398569,0.352302501757493,-5.858188206260895,-1.576142198262498,1.830178105000435,-3.285937712062609,-1.5789756824039507,2.072512680729384,-109.29965687248229,1.627358069341512,-59.91238210222049,-1.69373861512893,0.9990185822063645,-0.6722884177167542,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,-1.6921873383095052,1.0026170436150015,-0.6660823964587599
AP02_ref_marker_graph_ba,static_camera,cam_edge_5,,aruco_marker_14,13.64339905245299,0.23363891488182753,13.61036734002754,-0.06550399142995489,-0.9465451923146517,5.994962543400275,0.3477644996470331,2.1292961181483157,-109.04863534613955,4.104473558621172,113.82506957551189,-1.230370507387148,-1.786837260307726,1.337367600337769,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,-1.231302161093729,-1.791064682252736,1.3345656692738173
AP02_ref_marker_graph_ba,aruco_marker,marker_000,0,aruco_marker_14,5.838245370778134,3.2887621395447852,-5.806049999014773,-0.5531501461371009,-0.26252111187922145,-2.6080604999901476,-0.02553150162135172,0.7773747888771058,63.8049158530062,0.0008181372028717353,89.71936989592534,0.8677770282255227,0.8635569098284129,1.3872073559351237,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,0.9097065062730295,0.9097065089072717,1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_001,1,aruco_marker_14,5.750963316951974,0.7826068597764696,-5.06933709234354,-1.6292971755790253,2.1727381873495544,-2.3006933709234354,-1.0412929720080675,1.2517273816632646,0.7462219288765795,-0.23572580674711635,-89.99362721715737,0.006998408558877527,-0.0134596054144136,-1.5706316907183937,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,-2.3561945080071345e-09,2.678370228341281e-09,-1.57079633
AP02_ref_marker_graph_ba,aruco_marker,marker_002,2,aruco_marker_14,4.169077467469733,1.0787590054085756,-3.5494316228195766,-1.584003877305018,1.5078706182477308,-1.1354943162281959,-1.0408400389166226,0.7150787059722465,68.13807137407441,0.02423654420391813,-89.78254515568783,0.9253488288915909,-0.9212670529432655,-1.3629144956726935,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_003,3,aruco_marker_14,0.8743042292735627,0.7233915544805387,-0.306245505502771,0.7876344888399944,0.22417289683357433,0.0969375449449723,0.7178763448063585,0.4022417291139592,89.79069833447001,-0.5296040491777202,0.4470733561142375,1.567158563053379,-0.0011551994855570839,0.013379294345445906,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,1.570796327,0.0,0.0
AP02_ref_marker_graph_ba,aruco_marker,marker_004,4,aruco_marker_14,2.7433783531162304,0.6014281792024925,0.85682611547514,0.3942500921078951,2.576148415961188,0.7085682611547514,0.7139425005929135,1.6257614843052355,90.1509301613107,-0.1021266352591091,0.5730202624821495,1.5734247126554677,0.00646943446517584,0.009249579467327062,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,1.570796327,0.0,0.0
AP02_ref_marker_graph_ba,aruco_marker,marker_005,5,aruco_marker_14,4.362124155661585,0.5838333650436671,3.3291042554787653,-1.9417952183947262,2.0431895006041034,1.9332910425547876,-1.4994179523275195,0.720431894702488,66.6987635174553,-0.15582216975081783,-90.41173017441712,0.900089341133977,-0.9103350842522606,-1.3791948519252997,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_006,6,aruco_marker_14,3.6617075762770486,1.0125738323946274,2.8961094856534197,0.7376397204140103,2.115783510697722,1.9989610948565342,0.0073763970051898015,0.9911578351069774,66.84579141233269,0.09181749983593025,-89.01976600699788,0.9136129773990538,-0.8959362464963665,-1.3599878227283886,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_007,7,aruco_marker_14,3.8085831035194926,0.8000635854218449,2.967303889787032,1.4788588651196921,1.8744037289564197,1.9996730388978703,0.4497885884522467,0.9887440373787844,66.71828790798644,-0.05209247684221883,-89.28896923710442,0.9084291212345035,-0.898465051867369,-1.363343608873514,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_008,8,aruco_marker_14,5.315504553776566,0.7019116921086117,4.412818203937796,-0.8858465788945447,2.827879063693417,2.694128182039378,-1.0338584659961,1.0382787904267032,66.77024503032246,-0.24810715522923849,-90.57736389141888,0.8988036847703558,-0.9138927590482018,-1.380326102132427,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_009,9,aruco_marker_14,9.632164199796827,0.25608349173160916,9.533262785955232,-0.641755115453789,-1.2180468782264642,3.1153326278595523,-0.026417551363743394,1.0078195312136333,67.18257630694647,0.16769562581777991,89.83498556502173,0.9098162248258177,0.9112062606297362,1.367568944115038,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,0.9097065062730295,0.9097065089072717,1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_010,10,aruco_marker_14,10.16754036283023,0.5558494400010827,9.842206108919216,-2.478371151370662,-0.6062444848322635,3.118422061089192,-1.5047837117229121,1.0139375548481242,67.37246305846465,0.3232916761190763,90.34708999238093,0.9071613417111425,0.920432482345324,1.3724939244654584,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,0.9097065062730295,0.9097065089072717,1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_011,11,aruco_marker_14,10.984325433507513,0.7105961300722591,10.883875419174238,-1.1974936707977446,-0.8733097946852064,4.108838754191742,-0.5119749369397443,1.1212669019505963,0.6841667829803556,0.1789539224102479,90.07063511643406,0.006919216144464997,0.011837652649479094,1.5719887352345852,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,-2.3561945080071345e-09,-2.678370228341281e-09,1.57079633
AP02_ref_marker_graph_ba,aruco_marker,marker_012,12,aruco_marker_14,11.107247852193002,0.4868314759040213,10.91086700589372,-1.8763219300058642,-0.8962990821847594,4.149108670058937,-1.4987632195092642,1.0110370088745992,67.1361768414165,-0.34654338489054576,179.66227916913454,0.013029123049841693,1.7361684272453544,2.6163543855516593,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,0.0,42409858.74469953,63975172.145376295
AP02_ref_marker_graph_ba,aruco_marker,marker_013,13,aruco_marker_14,10.731382199178853,0.8214137781042841,10.60290073273018,-0.4022532807213791,-1.6060050606615306,4.156029007327302,0.22597746701434626,0.8539399494405586,0.8061220550427429,-0.022547642947498087,90.15598115388657,0.011348800236439244,0.010760519003420961,1.5734931524838878,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,-2.3561945080071345e-09,-2.678370228341281e-09,1.57079633
AP02_ref_marker_graph_ba,aruco_marker,aruco_ref_floor_14,14,aruco_marker_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
