image_name,marker_id,corner_idx,u,v,area_px2
moving_frame_0027.png,1,1,532.0,413.0,2480.0
moving_frame_0027.png,1,2,584.0,401.0,2480.0
moving_frame_0027.png,1,3,592.0,441.0,2480.0
moving_frame_0028.png,1,0,533.0,460.0,2502.0
moving_frame_0028.png,1,1,529.0,415.0,2502.0
moving_frame_0028.png,1,2,581.0,400.0,2502.0
moving_frame_0028.png,1,3,594.0,438.0,2502.0
moving_frame_0029.png,1,0,536.0,459.0,2471.0
moving_frame_0029.png,1,1,526.0,417.0,2471.0
moving_frame_0029.png,1,2,578.0,398.0,2471.0
moving_frame_0029.png,1,3,596.0,433.0,2471.0
moving_frame_0030.png,1,0,540.0,457.0,2433.0
moving_frame_0030.png,1,1,524.0,417.0,2433.0
moving_frame_0030.png,1,2,574.0,395.0,2433.0
moving_frame_0030.png,1,3,597.0,427.0,2433.0
moving_frame_0031.png,1,0,543.0,453.0,2372.0
moving_frame_0031.png,1,1,520.0,416.0,2372.0
moving_frame_0031.png,1,2,570.0,392.0,2372.0
moving_frame_0031.png,1,3,596.0,420.0,2372.0
moving_frame_0032.png,0,0,871.0,612.0,5437.5
moving_frame_0032.png,0,1,962.0,683.0,5437.5
moving_frame_0032.png,0,2,917.0,715.0,5437.5
moving_frame_0032.png,0,3,839.0,644.0,5437.5
moving_frame_0032.png,1,0,544.0,448.0,2260.0
moving_frame_0032.png,1,1,517.0,415.0,2260.0
moving_frame_0032.png,1,2,564.0,388.0,2260.0
moving_frame_0032.png,1,3,593.0,413.0,2260.0
moving_frame_0033.png,0,0,848.0,560.0,3736.5
moving_frame_0033.png,0,1,922.0,607.0,3736.5
moving_frame_0033.png,0,2,890.0,641.0,3736.5
moving_frame_0033.png,0,3,823.0,594.0,3736.5
moving_frame_0033.png,1,0,544.0,442.0,2185.0
moving_frame_0033.png,1,1,512.0,413.0,2185.0
moving_frame_0033.png,1,2,556.0,384.0,2185.0
moving_frame_0033.png,1,3,589.0,405.0,2185.0
moving_frame_0034.png,0,0,825.0,519.0,2689.5
moving_frame_0034.png,0,1,887.0,549.0,2689.5
moving_frame_0034.png,0,2,863.0,584.0,2689.5
moving_frame_0034.png,0,3,806.0,552.0,2689.5
moving_frame_0034.png,1,0,542.0,435.0,2078.5
moving_frame_0034.png,1,1,506.0,411.0,2078.5
moving_frame_0034.png,1,2,548.0,380.0,2078.5
moving_frame_0034.png,1,3,583.0,398.0,2078.5
moving_frame_0035.png,0,0,803.0,484.0,2003.0
moving_frame_0035.png,0,1,855.0,504.0,2003.0
moving_frame_0035.png,0,2,837.0,538.0,2003.0
moving_frame_0035.png,0,3,789.0,517.0,2003.0
moving_frame_0035.png,1,0,540.0,428.0,1956.0
moving_frame_0035.png,1,1,499.0,409.0,1956.0
moving_frame_0035.png,1,2,538.0,377.0,1956.0
moving_frame_0035.png,1,3,575.0,391.0,1956.0
moving_frame_0036.png,0,0,782.0,456.0,1539.0
moving_frame_0036.png,0,1,827.0,469.0,1539.0
moving_frame_0036.png,0,2,813.0,501.0,1539.0
moving_frame_0036.png,0,3,771.0,487.0,1539.0
moving_frame_0036.png,1,0,534.0,422.0,1901.0
moving_frame_0036.png,1,1,490.0,407.0,1901.0
moving_frame_0036.png,1,2,527.0,374.0,1901.0
moving_frame_0036.png,1,3,566.0,385.0,1901.0
moving_frame_0037.png,0,0,761.0,433.0,1188.5
moving_frame_0037.png,0,1,800.0,440.0,1188.5
moving_frame_0037.png,0,2,790.0,470.0,1188.5
moving_frame_0037.png,0,3,753.0,462.0,1188.5
moving_frame_0037.png,1,0,526.0,416.0,1841.0
moving_frame_0037.png,1,1,479.0,405.0,1841.0
moving_frame_0037.png,1,2,513.0,372.0,1841.0
moving_frame_0037.png,1,3,555.0,379.0,1841.0
moving_frame_0038.png,0,0,740.0,413.0,1010.0
moving_frame_0038.png,0,1,775.0,417.0,1010.0
moving_frame_0038.png,0,2,768.0,446.0,1010.0
moving_frame_0038.png,0,3,735.0,442.0,1010.0
moving_frame_0038.png,1,0,517.0,410.0,1770.0
moving_frame_0038.png,1,1,467.0,404.0,1770.0
moving_frame_0038.png,1,2,499.0,370.0,1770.0
moving_frame_0038.png,1,3,542.0,374.0,1770.0
moving_frame_0039.png,1,0,504.0,406.0,1761.5
moving_frame_0039.png,1,1,452.0,404.0,1761.5
moving_frame_0039.png,1,2,482.0,369.0,1761.5
moving_frame_0039.png,1,3,527.0,370.0,1761.5
moving_frame_0040.png,1,0,490.0,402.0,1737.0
moving_frame_0040.png,1,1,435.0,405.0,1737.0
moving_frame_0040.png,1,2,463.0,369.0,1737.0
moving_frame_0040.png,1,3,510.0,368.0,1737.0
moving_frame_0041.png,1,0,474.0,400.0,1793.0
moving_frame_0041.png,1,1,414.0,407.0,1793.0
moving_frame_0041.png,1,2,441.0,371.0,1793.0
moving_frame_0041.png,1,3,491.0,366.0,1793.0
moving_frame_0042.png,1,0,454.0,400.0,1869.0
moving_frame_0042.png,1,1,391.0,411.0,1869.0
moving_frame_0042.png,1,2,416.0,374.0,1869.0
moving_frame_0042.png,1,3,469.0,366.0,1869.0
moving_frame_0043.png,1,0,431.0,402.0,1996.5
moving_frame_0043.png,1,1,363.0,417.0,1996.5
moving_frame_0043.png,1,2,388.0,379.0,1996.5
moving_frame_0043.png,1,3,445.0,368.0,1996.5
moving_frame_0044.png,1,0,405.0,408.0,2229.0
moving_frame_0044.png,1,1,329.0,429.0,2229.0
moving_frame_0044.png,1,2,354.0,389.0,2229.0
moving_frame_0044.png,1,3,416.0,374.0,2229.0
moving_frame_0045.png,1,0,372.0,418.0,2616.0
moving_frame_0045.png,1,1,289.0,446.0,2616.0
moving_frame_0045.png,1,2,314.0,402.0,2616.0
moving_frame_0045.png,1,3,384.0,382.0,2616.0
moving_frame_0046.png,1,0,336.0,430.0,3121.5
moving_frame_0046.png,1,1,239.0,467.0,3121.5
moving_frame_0046.png,1,2,265.0,420.0,3121.5
moving_frame_0046.png,1,3,345.0,394.0,3121.5
moving_frame_0047.png,1,0,291.0,448.0,4012.5
moving_frame_0047.png,1,1,176.0,496.0,4012.5
moving_frame_0047.png,1,2,203.0,445.0,4012.5
moving_frame_0047.png,1,3,299.0,409.0,4012.5
moving_frame_0048.png,3,0,1092.0,606.0,2462.0
moving_frame_0048.png,3,1,1174.0,651.0,2462.0
moving_frame_0048.png,3,2,1112.0,650.0,2462.0
moving_frame_0048.png,3,3,1043.0,609.0,2462.0
moving_frame_0048.png,1,0,237.0,471.0,5358.5
moving_frame_0048.png,1,1,94.0,536.0,5358.5
moving_frame_0048.png,1,2,125.0,478.0,5358.5
moving_frame_0048.png,1,3,243.0,431.0,5358.5
moving_frame_0049.png,3,0,1013.0,541.0,1492.5
moving_frame_0049.png,3,1,1074.0,570.0,1492.5
moving_frame_0049.png,3,2,1030.0,576.0,1492.5
moving_frame_0049.png,3,3,979.0,550.0,1492.5
moving_frame_0052.png,0,0,395.0,393.0,1060.0
moving_frame_0052.png,0,1,426.0,373.0,1060.0
moving_frame_0052.png,0,2,448.0,393.0,1060.0
moving_frame_0052.png,0,3,421.0,413.0,1060.0
moving_frame_0053.png,0,0,350.0,412.0,1358.0
moving_frame_0053.png,0,1,386.0,388.0,1358.0
moving_frame_0053.png,0,2,412.0,408.0,1358.0
moving_frame_0053.png,0,3,383.0,432.0,1358.0
moving_frame_0054.png,0,0,296.0,438.0,1805.5
moving_frame_0054.png,0,1,337.0,408.0,1805.5
moving_frame_0054.png,0,2,371.0,427.0,1805.5
moving_frame_0054.png,0,3,338.0,456.0,1805.5
moving_frame_0054.png,4,0,1109.0,205.0,2527.5
moving_frame_0054.png,4,1,1164.0,206.0,2527.5
moving_frame_0054.png,4,2,1105.0,254.0,2527.5
moving_frame_0054.png,4,3,1057.0,253.0,2527.5
moving_frame_0055.png,0,0,227.0,473.0,2567.5
moving_frame_0055.png,0,1,277.0,436.0,2567.5
moving_frame_0055.png,0,2,322.0,453.0,2567.5
moving_frame_0055.png,0,3,282.0,489.0,2567.5
moving_frame_0055.png,7,0,1197.0,349.0,2515.5
moving_frame_0055.png,7,1,1259.0,370.0,2515.5
moving_frame_0055.png,7,2,1195.0,392.0,2515.5
moving_frame_0055.png,7,3,1142.0,370.0,2515.5
moving_frame_0056.png,0,0,136.0,524.0,3930.0
moving_frame_0056.png,0,1,202.0,474.0,3930.0
moving_frame_0056.png,0,2,261.0,488.0,3930.0
moving_frame_0056.png,0,3,212.0,534.0,3930.0
moving_frame_0056.png,7,0,1086.0,321.0,1485.0
moving_frame_0056.png,7,1,1132.0,336.0,1485.0
moving_frame_0056.png,7,2,1089.0,357.0,1485.0
moving_frame_0056.png,7,3,1050.0,342.0,1485.0
moving_frame_0056.png,4,0,936.0,196.0,1160.5
moving_frame_0056.png,4,1,968.0,196.0,1160.5
moving_frame_0056.png,4,2,939.0,234.0,1160.5
moving_frame_0056.png,4,3,910.0,235.0,1160.5
moving_frame_0057.png,0,0,7.0,600.0,6652.0
moving_frame_0057.png,0,1,99.0,530.0,6652.0
moving_frame_0057.png,0,2,182.0,538.0,6652.0
moving_frame_0057.png,0,3,116.0,600.0,6652.0
moving_frame_0057.png,6,0,1109.0,336.0,1963.5
moving_frame_0057.png,6,1,1165.0,354.0,1963.5
moving_frame_0057.png,6,2,1117.0,377.0,1963.5
moving_frame_0057.png,6,3,1070.0,358.0,1963.5
moving_frame_0058.png,6,0,1025.0,314.0,1257.0
moving_frame_0058.png,6,1,1066.0,327.0,1257.0
moving_frame_0058.png,6,2,1033.0,349.0,1257.0
moving_frame_0058.png,6,3,996.0,335.0,1257.0
moving_frame_0060.png,8,0,1181.0,322.0,2040.0
moving_frame_0060.png,8,1,1245.0,336.0,2040.0
moving_frame_0060.png,8,2,1201.0,361.0,2040.0
moving_frame_0060.png,8,3,1145.0,345.0,2040.0
moving_frame_0061.png,8,0,1177.0,338.0,2145.0
moving_frame_0061.png,8,1,1243.0,352.0,2145.0
moving_frame_0061.png,8,2,1202.0,378.0,2145.0
moving_frame_0061.png,8,3,1142.0,362.0,2145.0
moving_frame_0062.png,8,0,1176.0,354.0,2230.5
moving_frame_0062.png,8,1,1245.0,369.0,2230.5
moving_frame_0062.png,8,2,1208.0,395.0,2230.5
moving_frame_0062.png,8,3,1144.0,379.0,2230.5
moving_frame_0070.png,8,0,1103.0,446.0,2711.5
moving_frame_0070.png,8,1,1183.0,463.0,2711.5
moving_frame_0070.png,8,2,1171.0,497.0,2711.5
moving_frame_0070.png,8,3,1094.0,476.0,2711.5
moving_frame_0071.png,8,0,1010.0,419.0,1612.5
moving_frame_0071.png,8,1,1066.0,431.0,1612.5
moving_frame_0071.png,8,2,1057.0,459.0,1612.5
moving_frame_0071.png,8,3,1003.0,446.0,1612.5
moving_frame_0076.png,5,0,882.0,457.0,1187.5
moving_frame_0076.png,5,1,922.0,466.0,1187.5
moving_frame_0076.png,5,2,917.0,495.0,1187.5
moving_frame_0076.png,5,3,877.0,485.0,1187.5
moving_frame_0076.png,4,0,180.0,312.0,6812.5
moving_frame_0076.png,4,1,297.0,301.0,6812.5
moving_frame_0076.png,4,2,327.0,353.0,6812.5
moving_frame_0076.png,4,3,230.0,375.0,6812.5
moving_frame_0077.png,4,0,31.0,322.0,12210.0
moving_frame_0077.png,4,1,205.0,305.0,12210.0
moving_frame_0077.png,4,2,251.0,366.0,12210.0
moving_frame_0077.png,4,3,115.0,398.0,12210.0
moving_frame_0083.png,7,0,378.0,392.0,1115.0
moving_frame_0083.png,7,1,415.0,387.0,1115.0
moving_frame_0083.png,7,2,422.0,415.0,1115.0
moving_frame_0083.png,7,3,385.0,422.0,1115.0
moving_frame_0084.png,7,0,358.0,410.0,1402.5
moving_frame_0084.png,7,1,401.0,403.0,1402.5
moving_frame_0084.png,7,2,409.0,434.0,1402.5
moving_frame_0084.png,7,3,367.0,442.0,1402.5
moving_frame_0084.png,6,0,463.0,393.0,1042.0
moving_frame_0084.png,6,1,497.0,387.0,1042.0
moving_frame_0084.png,6,2,503.0,416.0,1042.0
moving_frame_0084.png,6,3,469.0,423.0,1042.0
moving_frame_0085.png,7,0,334.0,432.0,1812.0
moving_frame_0085.png,7,1,383.0,423.0,1812.0
moving_frame_0085.png,7,2,392.0,458.0,1812.0
moving_frame_0085.png,7,3,344.0,468.0,1812.0
moving_frame_0085.png,6,0,453.0,411.0,1261.5
moving_frame_0085.png,6,1,492.0,404.0,1261.5
moving_frame_0085.png,6,2,498.0,435.0,1261.5
moving_frame_0085.png,6,3,460.0,443.0,1261.5
moving_frame_0086.png,7,0,302.0,461.0,2389.0
moving_frame_0086.png,7,1,360.0,449.0,2389.0
moving_frame_0086.png,7,2,370.0,488.0,2389.0
moving_frame_0086.png,7,3,314.0,501.0,2389.0
moving_frame_0086.png,6,0,440.0,433.0,1633.5
moving_frame_0086.png,6,1,484.0,425.0,1633.5
moving_frame_0086.png,6,2,491.0,460.0,1633.5
moving_frame_0086.png,6,3,448.0,470.0,1633.5
moving_frame_0087.png,7,0,260.0,499.0,3325.0
moving_frame_0087.png,7,1,330.0,484.0,3325.0
moving_frame_0087.png,7,2,342.0,528.0,3325.0
moving_frame_0087.png,7,3,276.0,546.0,3325.0
moving_frame_0087.png,6,0,424.0,462.0,2122.0
moving_frame_0087.png,6,1,475.0,451.0,2122.0
moving_frame_0087.png,6,2,483.0,490.0,2122.0
moving_frame_0087.png,6,3,433.0,503.0,2122.0
moving_frame_0088.png,7,0,201.0,553.0,4928.0
moving_frame_0088.png,7,1,288.0,530.0,4928.0
moving_frame_0088.png,7,2,305.0,581.0,4928.0
moving_frame_0088.png,7,3,222.0,607.0,4928.0
moving_frame_0088.png,6,0,402.0,501.0,2947.0
moving_frame_0088.png,6,1,463.0,485.0,2947.0
moving_frame_0088.png,6,2,473.0,530.0,2947.0
moving_frame_0088.png,6,3,414.0,548.0,2947.0
moving_frame_0089.png,7,0,112.0,634.0,7863.0
moving_frame_0089.png,7,1,227.0,599.0,7863.0
moving_frame_0089.png,7,2,250.0,658.0,7863.0
moving_frame_0089.png,7,3,141.0,698.0,7863.0
moving_frame_0089.png,6,0,371.0,556.0,4219.5
moving_frame_0089.png,6,1,446.0,533.0,4219.5
moving_frame_0089.png,6,2,458.0,585.0,4219.5
moving_frame_0089.png,6,3,386.0,610.0,4219.5
moving_frame_0090.png,6,0,324.0,639.0,6600.0
moving_frame_0090.png,6,1,421.0,603.0,6600.0
moving_frame_0090.png,6,2,437.0,664.0,6600.0
moving_frame_0090.png,6,3,345.0,703.0,6600.0
moving_frame_0090.png,5,0,824.0,512.0,1007.5
moving_frame_0090.png,5,1,852.0,500.0,1007.5
moving_frame_0090.png,5,2,853.0,534.0,1007.5
moving_frame_0090.png,5,3,825.0,549.0,1007.5
moving_frame_0091.png,5,0,864.0,554.0,1170.0
moving_frame_0091.png,5,1,894.0,538.0,1170.0
moving_frame_0091.png,5,2,894.0,576.0,1170.0
moving_frame_0091.png,5,3,864.0,594.0,1170.0
moving_frame_0096.png,8,0,761.0,528.0,2175.0
moving_frame_0096.png,8,1,802.0,503.0,2175.0
moving_frame_0096.png,8,2,806.0,552.0,2175.0
moving_frame_0096.png,8,3,767.0,581.0,2175.0
moving_frame_0097.png,8,0,778.0,555.0,2128.5
moving_frame_0097.png,8,1,815.0,519.0,2128.5
moving_frame_0097.png,8,2,820.0,570.0,2128.5
moving_frame_0097.png,8,3,786.0,610.0,2128.5
moving_frame_0098.png,13,0,352.0,475.0,1294.5
moving_frame_0098.png,13,1,291.0,497.0,1294.5
moving_frame_0098.png,13,2,309.0,467.0,1294.5
moving_frame_0098.png,13,3,362.0,450.0,1294.5
moving_frame_0099.png,13,0,291.0,529.0,2483.0
moving_frame_0099.png,13,1,205.0,568.0,2483.0
moving_frame_0099.png,13,2,232.0,523.0,2483.0
moving_frame_0099.png,13,3,305.0,494.0,2483.0
moving_frame_0100.png,13,0,212.0,608.0,5304.0
moving_frame_0100.png,13,1,80.0,681.0,5304.0
moving_frame_0100.png,13,2,124.0,610.0,5304.0
moving_frame_0100.png,13,3,232.0,557.0,5304.0
moving_frame_0100.png,11,0,479.0,414.0,1077.0
moving_frame_0100.png,11,1,430.0,437.0,1077.0
moving_frame_0100.png,11,2,421.0,417.0,1077.0
moving_frame_0100.png,11,3,466.0,398.0,1077.0
moving_frame_0101.png,11,0,461.0,440.0,1750.5
moving_frame_0101.png,11,1,400.0,473.0,1750.5
moving_frame_0101.png,11,2,389.0,447.0,1750.5
moving_frame_0101.png,11,3,445.0,420.0,1750.5
moving_frame_0102.png,11,0,445.0,470.0,2805.5
moving_frame_0102.png,11,1,372.0,519.0,2805.5
moving_frame_0102.png,11,2,354.0,487.0,2805.5
moving_frame_0102.png,11,3,422.0,448.0,2805.5
moving_frame_0103.png,11,0,434.0,506.0,4672.0
moving_frame_0103.png,11,1,347.0,577.0,4672.0
moving_frame_0103.png,11,2,318.0,538.0,4672.0
moving_frame_0103.png,11,3,403.0,481.0,4672.0
moving_frame_0104.png,11,0,429.0,546.0,7649.0
moving_frame_0104.png,11,1,329.0,650.0,7649.0
moving_frame_0104.png,11,2,285.0,605.0,7649.0
moving_frame_0104.png,11,3,387.0,520.0,7649.0
moving_frame_0109.png,12,0,561.0,390.0,1032.0
moving_frame_0109.png,12,1,594.0,388.0,1032.0
moving_frame_0109.png,12,2,597.0,418.0,1032.0
moving_frame_0109.png,12,3,564.0,422.0,1032.0
moving_frame_0110.png,12,0,562.0,392.0,1057.5
moving_frame_0110.png,12,1,595.0,388.0,1057.5
moving_frame_0110.png,12,2,599.0,419.0,1057.5
moving_frame_0110.png,12,3,566.0,424.0,1057.5
moving_frame_0111.png,12,0,563.0,393.0,1039.0
moving_frame_0111.png,12,1,596.0,387.0,1039.0
moving_frame_0111.png,12,2,600.0,417.0,1039.0
moving_frame_0111.png,12,3,568.0,425.0,1039.0
moving_frame_0112.png,12,0,563.0,393.0,1046.5
moving_frame_0112.png,12,1,596.0,385.0,1046.5
moving_frame_0112.png,12,2,602.0,415.0,1046.5
moving_frame_0112.png,12,3,570.0,424.0,1046.5
moving_frame_0114.png,11,0,762.0,512.0,7294.0
moving_frame_0114.png,11,1,836.0,576.0,7294.0
moving_frame_0114.png,11,2,804.0,649.0,7294.0
moving_frame_0114.png,11,3,724.0,558.0,7294.0
moving_frame_0114.png,9,0,1036.0,465.0,5489.0
moving_frame_0114.png,9,1,1138.0,505.0,5489.0
moving_frame_0114.png,9,2,1094.0,547.0,5489.0
moving_frame_0114.png,9,3,1002.0,502.0,5489.0
moving_frame_0115.png,11,0,759.0,478.0,4437.0
moving_frame_0115.png,11,1,824.0,520.0,4437.0
moving_frame_0115.png,11,2,804.0,577.0,4437.0
moving_frame_0115.png,11,3,733.0,517.0,4437.0
moving_frame_0115.png,9,0,966.0,423.0,2968.5
moving_frame_0115.png,9,1,1038.0,446.0,2968.5
moving_frame_0115.png,9,2,1011.0,482.0,2968.5
moving_frame_0115.png,9,3,945.0,456.0,2968.5
moving_frame_0116.png,11,0,741.0,465.0,3761.5
moving_frame_0116.png,11,1,800.0,500.0,3761.5
moving_frame_0116.png,11,2,786.0,554.0,3761.5
moving_frame_0116.png,11,3,718.0,505.0,3761.5
moving_frame_0116.png,9,0,915.0,401.0,2063.0
moving_frame_0116.png,9,1,970.0,417.0,2063.0
moving_frame_0116.png,9,2,951.0,451.0,2063.0
moving_frame_0116.png,9,3,899.0,433.0,2063.0
moving_frame_0117.png,11,0,723.0,456.0,3178.5
moving_frame_0117.png,11,1,778.0,483.0,3178.5
moving_frame_0117.png,11,2,768.0,534.0,3178.5
moving_frame_0117.png,11,3,704.0,496.0,3178.5
moving_frame_0117.png,9,0,872.0,385.0,1510.5
moving_frame_0117.png,9,1,917.0,397.0,1510.5
moving_frame_0117.png,9,2,903.0,428.0,1510.5
moving_frame_0117.png,9,3,859.0,414.0,1510.5
moving_frame_0118.png,11,0,706.0,448.0,2798.0
moving_frame_0118.png,11,1,758.0,469.0,2798.0
moving_frame_0118.png,11,2,750.0,518.0,2798.0
moving_frame_0118.png,11,3,690.0,488.0,2798.0
moving_frame_0118.png,12,0,496.0,404.0,1120.5
moving_frame_0118.png,12,1,527.0,386.0,1120.5
moving_frame_0118.png,12,2,541.0,413.0,1120.5
moving_frame_0118.png,12,3,513.0,433.0,1120.5
moving_frame_0118.png,9,0,835.0,373.0,1112.0
moving_frame_0118.png,9,1,873.0,381.0,1112.0
moving_frame_0118.png,9,2,863.0,409.0,1112.0
moving_frame_0118.png,9,3,826.0,400.0,1112.0
moving_frame_0119.png,11,0,689.0,441.0,2481.0
moving_frame_0119.png,11,1,738.0,457.0,2481.0
moving_frame_0119.png,11,2,733.0,504.0,2481.0
moving_frame_0119.png,11,3,676.0,481.0,2481.0
moving_frame_0119.png,12,0,470.0,413.0,1264.0
moving_frame_0119.png,12,1,504.0,393.0,1264.0
moving_frame_0119.png,12,2,520.0,419.0,1264.0
moving_frame_0119.png,12,3,491.0,442.0,1264.0
moving_frame_0120.png,13,0,889.0,562.0,5351.5
moving_frame_0120.png,13,1,959.0,584.0,5351.5
moving_frame_0120.png,13,2,1017.0,673.0,5351.5
moving_frame_0120.png,13,3,926.0,639.0,5351.5
moving_frame_0120.png,11,0,672.0,436.0,2254.0
moving_frame_0120.png,11,1,719.0,448.0,2254.0
moving_frame_0120.png,11,2,717.0,492.0,2254.0
moving_frame_0120.png,11,3,661.0,476.0,2254.0
moving_frame_0120.png,12,0,442.0,424.0,1528.5
moving_frame_0120.png,12,1,478.0,400.0,1528.5
moving_frame_0120.png,12,2,498.0,427.0,1528.5
moving_frame_0120.png,12,3,467.0,454.0,1528.5
moving_frame_0121.png,13,0,856.0,532.0,3677.0
moving_frame_0121.png,13,1,913.0,544.0,3677.0
moving_frame_0121.png,13,2,960.0,614.0,3677.0
moving_frame_0121.png,13,3,888.0,595.0,3677.0
moving_frame_0121.png,11,0,656.0,433.0,2070.0
moving_frame_0121.png,11,1,701.0,440.0,2070.0
moving_frame_0121.png,11,2,701.0,483.0,2070.0
moving_frame_0121.png,11,3,647.0,472.0,2070.0
moving_frame_0121.png,12,0,411.0,438.0,1790.0
moving_frame_0121.png,12,1,451.0,411.0,1790.0
moving_frame_0121.png,12,2,474.0,437.0,1790.0
moving_frame_0121.png,12,3,440.0,468.0,1790.0
moving_frame_0122.png,13,0,826.0,507.0,2694.0
moving_frame_0122.png,13,1,874.0,513.0,2694.0
moving_frame_0122.png,13,2,915.0,569.0,2694.0
moving_frame_0122.png,13,3,856.0,561.0,2694.0
moving_frame_0122.png,11,0,639.0,430.0,1930.0
moving_frame_0122.png,11,1,682.0,434.0,1930.0
moving_frame_0122.png,11,2,685.0,475.0,1930.0
moving_frame_0122.png,11,3,632.0,469.0,1930.0
moving_frame_0122.png,12,0,374.0,457.0,2268.0
moving_frame_0122.png,12,1,419.0,423.0,2268.0
moving_frame_0122.png,12,2,447.0,450.0,2268.0
moving_frame_0122.png,12,3,410.0,486.0,2268.0
moving_frame_0123.png,13,0,800.0,488.0,2039.0
moving_frame_0123.png,13,1,841.0,489.0,2039.0
moving_frame_0123.png,13,2,876.0,535.0,2039.0
moving_frame_0123.png,13,3,827.0,534.0,2039.0
moving_frame_0123.png,12,0,330.0,480.0,2959.5
moving_frame_0123.png,12,1,382.0,439.0,2959.5
moving_frame_0123.png,12,2,417.0,466.0,2959.5
moving_frame_0123.png,12,3,376.0,508.0,2959.5
