reference_frame,transform_convention,entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
COLMAP gauge with metric marker scale,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_0,ap03_colmap_marker_size_scale_only,-0.13880596689378938,0.455718574598353,-0.6304038450189858,-2.811448924494482,24.66786971368099,20.37197331390415,-0.12435422118924322,0.4174194448393345,0.3605189292065513
COLMAP gauge with metric marker scale,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_1,ap03_colmap_marker_size_scale_only,-2.9786308729282505,-1.5434539907655316,3.0488839278666453,138.80213168504147,37.9950295316423,176.7107934439336,-0.23480781716748228,2.3407195360099413,0.8534605447834489
COLMAP gauge with metric marker scale,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_3,ap03_colmap_marker_size_scale_only,-3.318962966617806,-0.8292018037741588,1.0169688615169654,55.906113947684005,68.45519704793337,87.6865030155105,-0.14346923160008293,1.3912047848240356,0.7007792599539518
COLMAP gauge with metric marker scale,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_5,ap03_colmap_marker_size_scale_only,1.2897335809154211,-0.9840649102132589,-5.41914804374972,-19.722328233163143,-46.3432059284832,-0.24063697745598558,-0.3268702886834347,-0.8000174260701629,-0.14311384375986663
