marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
14,0,-0.8525621636133577,2.9574945334353586,-0.09307512629396163,30,30,0.4551227947145078
14,1,-0.8283921488042504,2.85578539546756,0.13250173213013608,30,30,0.6016845014616605
14,2,-0.5824828529792144,2.86599972316888,0.11032665974936047,30,30,0.7054671978323948
14,3,-0.6075479259282013,2.967366483923272,-0.11620787537334226,30,30,0.4263221904705409
