marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
2,0,0.4993409094511,2.568211634650136,-1.9998449147128095,14,14,0.3299247849092781
2,1,0.7459390992353273,2.577558815356331,-2.0298155537265674,14,14,0.26835306935127495
2,2,0.7361665158796782,2.8256875624194264,-2.0239168388300097,14,14,0.5093093144629208
2,3,0.48996727841775634,2.8167642458567137,-1.9963106854321593,14,14,0.4391633061783592
