method,status,mean_pair_t_cm,median_pair_t_cm,max_pair_t_cm,mean_pair_r_deg,median_pair_r_deg,max_pair_r_deg,mean_baseline_error_cm,mean_direction_error_deg,worst_pair,worst_pair_t_cm,worst_pair_r_deg,source,note
AP03,OK_FULL,2.6724984639611913,2.473900493773703,4.224568804239731,0.13624623493176602,0.140430625231597,0.18192221113677215,2.5424043871538515,0.06178700186780962,cam1-cam5,4.224568804239731,0.18192221113677215,results/bus_real_data/ablation/world/route/route1/FINAL_RESULTS/AP03/AP03_PAIRWISE_RESULT.csv,Canonical AP03 result using COLMAP exhaustive feature matching.
