scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
yaw_0deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,1.343349,64.335,20.480,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_0deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_0deg_camera_2_aruco_gray.png
yaw_10deg,yaw,aruco,true,valid,aruco/gray,aruco/gray,64,64,0.771468,7.147,8.367,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_10deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_10deg_camera_2_aruco_gray.png
yaw_20deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.511058,18.894,1.753,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_20deg_camera_2_aruco_gray.png
yaw_30deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.511058,18.894,1.753,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_30deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_30deg_camera_2_aruco_gray.png
yaw_35deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.490252,20.975,2.467,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_35deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_35deg_camera_2_aruco_gray.png
yaw_40deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.494943,20.506,2.211,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_40deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_40deg_camera_2_aruco_gray.png
yaw_45deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.493542,20.646,2.282,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_45deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_45deg_camera_2_aruco_gray.png
yaw_50deg,yaw,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.500112,19.989,2.016,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_50deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/yaw/debug_images/yaw_50deg_camera_2_aruco_gray.png
