observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,1;2;5;6;7;14,6,77.76577215036818,True,reference_marker_14
moving_frame_000005,5,1;2;5;6;7;14,6,65.9042412700066,True,reference_marker_14;top_pair_6_14
moving_frame_000006,6,1;2;5;6;7;14,6,77.76577215036818,True,reference_marker_14
moving_frame_000007,7,1;2;5;6;7;14,6,98.66090408499745,True,reference_marker_14;top_pair_1_6;top_pair_1_7;top_pair_2_6;top_pair_2_7;top_pair_5_7
moving_frame_000008,8,1;2;5;6;7;14,6,97.385731776976,True,reference_marker_14;top_pair_1_14;top_pair_2_14;top_pair_6_14;top_pair_7_14
moving_frame_000009,9,1;2;5;6;7;14,6,96.7600621896739,True,reference_marker_14;top_pair_1_5;top_pair_2_5;top_pair_5_14;top_pair_5_7;top_pair_7_14
moving_frame_000010,10,1;2;5;6;7;14,6,114.21765202311185,True,reference_marker_14;top_pair_1_7;top_pair_2_7
moving_frame_000011,11,1;2;5;6;7;14,6,126.6418232001256,True,reference_marker_14;top_marker_2;top_pair_1_14;top_pair_1_6;top_pair_1_7;top_pair_2_14;top_pair_2_6;top_pair_2_7;top_pair_5_14;top_pair_5_7;top_pair_6_14;top_pair_7_14
moving_frame_000012,12,1;2;5;6;7;14,6,129.78289619520567,True,reference_marker_14;top_pair_1_14;top_pair_1_6;top_pair_1_7;top_pair_2_14;top_pair_2_6;top_pair_2_7;top_pair_5_14;top_pair_5_7;top_pair_6_14;top_pair_7_14
moving_frame_000013,13,1;2;5;6;14,5,132.21380351987463,True,reference_marker_14;top_marker_2;top_pair_1_6;top_pair_2_6
moving_frame_000014,14,1;2;5;14,4,126.60176038375002,True,reference_marker_14;top_marker_2;top_pair_1_14;top_pair_1_2;top_pair_2_14;top_pair_5_14
moving_frame_000015,15,1;2;5,3,104.2448131003844,False,top_marker_2;top_pair_1_2;top_pair_1_5;top_pair_2_5
moving_frame_000016,16,1;2;5,3,104.55372881605349,False,top_marker_2;top_pair_1_5;top_pair_2_5
moving_frame_000017,17,1;2;5,3,110.093371660898,False,top_marker_2;top_pair_1_2;top_pair_1_5;top_pair_2_5
moving_frame_000018,18,1;2,2,112.09810031959128,False,top_marker_1;top_marker_2
moving_frame_000019,19,1;2,2,157.5985664225521,False,top_marker_1;top_marker_2;top_pair_1_2
moving_frame_000023,23,1,1,80.93363543870441,False,top_marker_1
moving_frame_000028,28,1,1,110.05796820444162,False,top_marker_1
moving_frame_000039,39,1,1,80.40587064045391,False,top_marker_1
moving_frame_000040,40,1,1,152.68501700319996,False,top_marker_1
moving_frame_000041,41,1,1,98.28064657137722,False,top_marker_1
moving_frame_000043,43,1,1,114.35884250829521,False,top_marker_1
moving_frame_000047,47,0,1,53.88865098256423,False,top_marker_0
moving_frame_000050,50,0,1,54.63340886334671,False,top_marker_0
moving_frame_000051,51,0,1,59.64826887986874,False,top_marker_0
moving_frame_000053,53,0,1,66.4090928113296,False,top_marker_0
moving_frame_000054,54,0,1,58.25680937195696,False,top_marker_0
moving_frame_000057,57,0,1,59.48800437412981,False,top_marker_0
moving_frame_000058,58,0,1,66.29303799479113,False,top_marker_0
moving_frame_000068,68,3,1,45.89171991466952,False,top_marker_3
moving_frame_000069,69,3,1,27.846083634162955,False,top_marker_3
moving_frame_000070,70,3,1,40.325567009398455,False,top_marker_3
moving_frame_000071,71,3,1,35.27026985722827,False,top_marker_3
moving_frame_000072,72,3,1,33.190203159660676,False,top_marker_3
moving_frame_000073,73,3,1,32.72260317797039,False,top_marker_3
moving_frame_000075,75,3,1,31.921710243106915,False,top_marker_3
moving_frame_000080,80,4,1,60.3783928903307,False,top_marker_4
moving_frame_000082,82,4,1,46.745719309411285,False,top_marker_4
moving_frame_000083,83,4,1,59.207916926872926,False,top_marker_4
moving_frame_000084,84,4,1,77.70890693108825,False,top_marker_4
moving_frame_000085,85,4;7,2,110.06770798603938,False,top_marker_4;top_marker_7;top_pair_4_7
moving_frame_000086,86,4;7,2,99.62887758856976,False,top_marker_4;top_pair_4_7
moving_frame_000087,87,4;6;7,3,121.59934818733282,False,top_marker_4;top_marker_7;top_pair_4_6;top_pair_4_7
moving_frame_000088,88,4;6;7,3,194.9463496650418,False,top_marker_4;top_marker_6;top_marker_7;top_pair_4_6;top_pair_4_7;top_pair_6_7
moving_frame_000090,90,6;7,2,82.39626138607179,False,top_marker_6
moving_frame_000091,91,6;7,2,88.76529073074526,False,top_marker_6;top_marker_7
moving_frame_000092,92,6;7,2,73.5627771479216,False,top_marker_7
moving_frame_000093,93,6;7,2,88.03661511977063,False,top_marker_6
moving_frame_000094,94,6;7;8,3,111.77092248809939,False,top_pair_7_8
moving_frame_000095,95,6;7;8,3,123.31000559918597,False,top_marker_7;top_pair_6_7;top_pair_7_8
moving_frame_000096,96,6;7;8,3,111.86321723297638,False,top_marker_7;top_pair_6_7;top_pair_6_8;top_pair_7_8
moving_frame_000097,97,6;7;8,3,121.65534310678069,False,top_marker_7;top_pair_6_7;top_pair_6_8;top_pair_7_8
moving_frame_000098,98,5;6;8,3,129.50216756343855,False,top_marker_5;top_marker_6;top_pair_5_6;top_pair_5_8;top_pair_6_8
