entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
marker,0,ba_with_moving,-2.7010072171098054,0.025806087771708595,0.7315182606516992,64.31812751692684,-12.28343224453586,68.98818070978506,1.1023853576688651,0.5089590937284267,1.184136784992107
marker,1,ba_with_moving,-2.3183913949693697,-1.0193403006150046,1.2447155603356295,0.6161201723709875,-0.17335504334544422,-90.19208846230713,0.006053952262631994,-0.010837019022985,-1.5741147831737812
marker,2,ba_with_moving,-1.1401258145965223,-1.0264917271575698,0.7084195851736935,67.67278453887383,-1.0088375298956433,-90.87981871585073,0.8986837683213779,-0.9368881045930687,-1.3717224041053255
marker,3,ba_with_moving,0.10848277605716433,0.706207810319646,0.46198548425554076,87.43074518306648,0.37488511889152176,-2.0224411943498017,1.5258920939106155,-0.02171117085255472,-0.03315907938405006
marker,4,ba_with_moving,0.7366601051503784,0.7558005128034683,1.6520716614538478,86.52698280903218,2.0055216075060125,2.144800599456106,1.5091678163858573,0.0563369924466854,0.0036026423737444743
marker,5,ba_with_moving,1.9452361924024506,-1.5082747810067922,0.7338098875242729,68.02973795300416,-0.4657171075767132,-89.96208857505898,0.9163324181145064,-0.9268221025721347,-1.3613287661573237
marker,6,ba_with_moving,2.0150527483117266,0.003185515249366697,0.9971690155261383,65.9042510950943,-0.5567667924670535,-90.91618343455652,0.8811937972488946,-0.9089260162472306,-1.387604936789926
marker,7,ba_with_moving,2.0064388237279296,0.4439710821787371,0.9957373467773635,66.79021993766091,-0.9139055835627626,-90.93044151379831,0.8880058578765571,-0.9246570416858534,-1.378907737763507
marker,8,ba_with_moving,2.713545769753371,-1.0451381385879475,1.0542530373265748,68.47118792612991,-0.34835004749624643,-88.89314051395104,0.9302996565012105,-0.920689159489303,-1.3439699696384526
marker,9,ba_with_moving,2.2492114749447043,-3.0709966917520393,2.4055094047361596,55.82264217252146,-5.150829629456598,75.04766320739951,0.8843837607391742,0.5671194698615033,1.241017087409322
marker,10,ba_with_moving,1.5383144095489207,-4.328796584602958,1.998575121828319,54.65565789748292,-13.68081642316039,62.6549495225863,0.9803664348052081,0.32343623966649976,1.1148243189997549
marker,11,ba_with_moving,2.8296290997626934,-3.999820381101475,2.629675918384454,-13.47496196769297,-14.466649756806989,62.396369426587995,-0.07325963037164142,-0.35224258245180756,1.0482103569264851
marker,12,ba_with_moving,2.435125740406313,-4.845460594752991,2.2649386423487163,52.35433315978616,13.526034152767622,148.44732525668113,0.046372986377173575,1.199948913594603,2.24767311465605
marker,13,ba_with_moving,3.2682559311307817,-3.3615500118459374,2.5587053281251624,-12.560739828455953,-14.468660325912044,62.58734670661168,-0.05838847442032207,-0.34406934805594547,1.0541860192468995
marker,14,ba_with_moving,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
marker,16,ba_with_moving,-1.5175798605527775,-1.8547732740984642,1.0940662619330765,80.48397706074927,-14.752526662235118,60.90642115062331,1.3894722825320613,0.5545254712055394,1.0506607163032804
marker,19,ba_with_moving,-1.315681146233195,0.6127786646139677,1.091602041336739,89.91394427111953,-0.44598277721209795,-0.8864529252244213,1.5691914026258158,-0.018256082215272047,-0.006050340438627182
marker,20,ba_with_moving,5.776655713217225,-1.3969595131084307,1.4419849316344655,91.00134740917359,0.09492065863987884,-75.18558733013593,1.3357684132159016,-1.0266818320630313,-1.0110672643071235
