entity_type,entity_id,source,reference_frame,transform_convention,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
static_camera,cam_edge_0,ap03_single_scale_from_shared_colmap,COLMAP best_model 0,T_reference_camera (camera pose expressed in reference frame),1.3596192803259117,-0.14908518457271083,-0.35756426096933414,65.14889273262148,-66.11163388576269,-87.7534178352276,0.01482384059227037,-1.4277592474700442,-0.6159076532327454
static_camera,cam_edge_1,ap03_single_scale_from_shared_colmap,COLMAP best_model 0,T_reference_camera (camera pose expressed in reference frame),-0.8952963477252521,1.5724864066039637,-4.663425207645199,8.245243807616594,22.345310650086027,10.591206489478934,0.10564098131084687,0.40116424073580004,0.1541348732586005
static_camera,cam_edge_3,ap03_single_scale_from_shared_colmap,COLMAP best_model 0,T_reference_camera (camera pose expressed in reference frame),1.184991700271836,1.3546850029702306,-3.9299854141326365,5.051165908676666,-28.47661166892324,-10.417652810335904,0.04092982653584565,-0.5029862523718093,-0.15604441196766353
static_camera,cam_edge_5,ap03_single_scale_from_shared_colmap,COLMAP best_model 0,T_reference_camera (camera pose expressed in reference frame),-0.763796903894597,-2.2432140125920914,4.591913927408969,135.07330927296093,20.308891473111505,166.52727211680843,0.11091436522186711,2.5392613879179975,0.987536238944289
