model,image_name,source_type,camera_id,qw,qx,qy,qz,tx,ty,tz
0,static_cam_edge_3.png,static,207,-0.40064891024264476,-0.0882919315144811,0.895406588495819,0.17300874783982084,1.6962278229933434,-1.5966117983132333,5.248044159576387
0,static_cam_edge_5.png,static,208,0.9195112551041483,0.15893557606566133,0.3593970150548485,-0.008504114717906738,1.5518141786277126,-1.896312323386188,6.5892047059557415
0,static_cam_edge_1.png,static,206,0.06169079707021311,-0.022392312212288136,0.9885288708117671,0.13602757618307368,-1.4235764378545348,-1.4527937903272363,6.523978987576018
0,static_cam_edge_0.png,static,205,0.7775096846635065,0.19543388592755717,-0.5825622745736199,-0.13381136995532059,0.43952054741480684,-0.23374060609304453,1.6500701090658219
0,moving_frame_0187.png,moving,188,0.970817135765534,0.1780656992161485,0.13813825068301244,0.08200316679803463,-0.1737211172993177,0.8392077714958699,-2.409472510676682
0,moving_frame_0185.png,moving,186,0.9646729241000179,0.20867144341924396,0.13313563307947127,0.09020688119084298,-0.14406256779808133,1.0019213300956462,-2.388220775071314
0,moving_frame_0186.png,moving,187,0.9697719991953029,0.19420876447002508,0.1332011477343828,0.0638958498027456,-0.1040041986560849,0.9306170941992311,-2.4082971744473447
0,moving_frame_0184.png,moving,185,0.9644902717932144,0.2308907047113395,0.12139442782135565,0.04136896165095571,0.04469659298734021,1.1222561148439227,-2.3386027198471058
0,moving_frame_0183.png,moving,184,0.9592661462080229,0.2531424135125894,0.10404555462215795,-0.07001358285073585,0.41871677089036347,1.2423959879626598,-2.329112974953497
0,moving_frame_0182.png,moving,183,0.9554442449660409,0.26820092964443654,0.1037502052387036,-0.0665616331835325,0.42644216636759136,1.3128365446245338,-2.280396487904983
0,moving_frame_0181.png,moving,182,0.9513399190696857,0.2833650262955561,0.10185693389980402,-0.06543535186375574,0.4430981729972985,1.377224655536093,-2.2234740375774913
0,moving_frame_0180.png,moving,181,0.9466279767499901,0.30040281316130546,0.10044857542187915,-0.059696793671932036,0.4547477252460905,1.4566087490470525,-2.1623126877274026
0,moving_frame_0179.png,moving,180,0.9415742590822141,0.3172689261571753,0.09878063170036702,-0.05496116747057656,0.4655375122224112,1.5314189140215941,-2.093544168207414
0,moving_frame_0178.png,moving,179,0.9361445730422846,0.33312254535006053,0.09955754420449339,-0.05245000986602237,0.4656831404273713,1.5984276823107761,-2.0342930205854857
0,moving_frame_0177.png,moving,178,0.9297353292596551,0.35105830815688316,0.09975081070144083,-0.04899038237116632,0.4679237033591221,1.6730222485654491,-1.9630578181395455
0,moving_frame_0176.png,moving,177,0.9225049675547078,0.36930137205455743,0.10189565838982254,-0.04709942926207777,0.462333059952334,1.74648897407202,-1.8943728341034327
0,moving_frame_0174.png,moving,175,0.924491251704257,0.37325647885920005,0.04521394862552952,-0.06285877314755309,1.0207308683727525,1.596549994230558,-1.4211204753528992
0,moving_frame_0175.png,moving,176,0.923298538885043,0.3765870545777364,0.042869701072333316,-0.06216258639389697,1.0472231121739208,1.70322326444826,-1.5746368753931637
0,moving_frame_0172.png,moving,173,0.9265549425484739,0.36799459994408756,0.04523896129446115,-0.06347715519762552,1.0165613496705996,1.3874896357736504,-1.1228560908771732
0,moving_frame_0173.png,moving,174,0.9255272681363492,0.37060475089808614,0.04539426302860033,-0.06317242619944351,1.0165706861403219,1.4924830289701576,-1.2729254639185046
0,moving_frame_0171.png,moving,172,0.9278285962575518,0.3647519244102415,0.04526504178925552,-0.0635704774056603,1.015191620125358,1.2805334904244279,-0.9693461312440287
0,moving_frame_0170.png,moving,171,0.9289008261967665,0.362018803634925,0.045139579832304544,-0.06362436041537366,1.0153590966043473,1.176930388345272,-0.8147706365260344
0,moving_frame_0169.png,moving,170,0.9300141881049588,0.3591094407358745,0.04522107899711221,-0.0637892899488518,1.0131335160061703,1.0728181109219717,-0.6561382987853391
0,moving_frame_0168.png,moving,169,0.9309675641628672,0.35663864673715756,0.045027966507013815,-0.0638807667642625,1.0140919208390047,0.9768500366712369,-0.5043431631148226
0,moving_frame_0167.png,moving,168,0.9319632329756161,0.3540254889012692,0.04489770787512478,-0.0639896977443621,1.0141075841224454,0.8807222476624882,-0.34926275328826584
0,moving_frame_0166.png,moving,167,0.9330377337543339,0.3511259543836694,0.045155890051542136,-0.06412563561000653,1.0104588887410602,0.7840526139798425,-0.19083868798618217
0,moving_frame_0165.png,moving,166,0.9339710372551915,0.34870191282521035,0.04466020183802699,-0.06411352378623379,1.0137012005694062,0.6893013912831846,-0.030303923776644356
0,moving_frame_0164.png,moving,165,0.9348671899413211,0.34628385837622944,0.044478562035601785,-0.06428440027358436,1.0142895678609471,0.5953940379336893,0.13436236614038158
0,moving_frame_0163.png,moving,164,0.9358071893185654,0.3437887236794925,0.04403990370974186,-0.0643016700541198,1.0164926789215305,0.5010498761010098,0.2990590364527807
0,moving_frame_0162.png,moving,163,0.9319045564905488,0.35442796916031766,-0.015701666661323884,-0.07541995712742923,0.9923396531763149,0.45208731324346674,0.4242994677133224
0,moving_frame_0161.png,moving,162,0.9249490743579285,0.3670514842417201,-0.06261149240578719,-0.07630346505291741,0.834451083237453,0.3861718539843665,0.4086089845795547
0,moving_frame_0160.png,moving,161,0.9157227506382951,0.373994431076114,-0.12012653588336322,-0.0845554543725698,0.7581173370894725,0.31209191886633675,0.5634717282785253
0,moving_frame_0159.png,moving,160,0.9157227506382951,0.373994431076114,-0.12012653588336321,-0.08455545437256978,0.7581173370894723,0.31209191886633664,0.5634717282785252
0,moving_frame_0158.png,moving,159,0.915722750638295,0.37399443107611424,-0.12012653588336326,-0.08455545437256982,0.758117337089472,0.3120919188663366,0.5634717282785251
0,moving_frame_0157.png,moving,158,0.9452188795441084,0.3252837809301539,0.01416705149680592,-0.02347394873153584,-0.3884890459025586,-0.47367269676770724,0.8490047434362282
0,moving_frame_0156.png,moving,157,0.9465391315504459,0.31935980569943617,0.042244531151376434,-0.016981947330812534,-0.3831112013900999,-0.592606336123385,1.06167153063104
0,moving_frame_0155.png,moving,156,0.9467714981698647,0.3138533018186439,0.07079172592287197,-0.010409934273863412,-0.36121784122312295,-0.7067298522636305,1.2431528253613342
0,moving_frame_0154.png,moving,155,0.9461204177180158,0.3077893990937004,0.10052518232094337,-0.004065550635195076,-0.3279074164426581,-0.8201026080781028,1.428365902661803
0,moving_frame_0153.png,moving,154,0.9450564278451039,0.3013580022484999,0.1266680260453802,0.002629419557993288,-0.2464291731644349,-0.9286188821881297,1.6260239427144114
0,moving_frame_0152.png,moving,153,0.9432405579754348,0.2946369915627796,0.15297854099442132,0.009157455336672834,-0.1463472707500127,-1.031496852678965,1.811862258831485
0,moving_frame_0151.png,moving,152,0.9437707080966654,0.2927945589187534,0.1532431762249583,0.00920465897130348,-0.14587802176037237,-1.1561860625816232,2.0183729607143714
0,moving_frame_0150.png,moving,151,0.9444137527732458,0.29070463179832245,0.15326833402485204,0.009071847055750674,-0.1452125149802218,-1.2803533634438875,2.2325156656095495
0,moving_frame_0149.png,moving,150,0.9452659022617967,0.28781633016478847,0.1534744165983981,0.008929589097278144,-0.1441820863034593,-1.403364960335416,2.4527398002365337
0,moving_frame_0148.png,moving,149,0.9461576389813839,0.284907748514232,0.1534158990442244,0.008766923871953193,-0.14214896228058133,-1.52523316151518,2.6777853398030604
0,moving_frame_0147.png,moving,148,0.9470628827539236,0.2818624785190354,0.1534809273002246,0.008309288056004067,-0.1416916278523495,-1.6452635411865162,2.9099305339016097
0,moving_frame_0146.png,moving,147,0.9479372288068723,0.27889537359859096,0.15352275571236035,0.007946339140320982,-0.14121398699967808,-1.7639795377476746,3.144747939128311
0,moving_frame_0145.png,moving,146,0.9508454947502666,0.26675569001985716,0.15717569124057884,0.005481700301638566,-0.17125482157348518,-1.9337173138993453,3.1428191226560167
0,moving_frame_0144.png,moving,145,0.9508498642156553,0.26674358438303436,0.15716536685275606,0.005607439130258919,-0.17002937125481052,-2.0368131661654822,3.31229426612106
0,moving_frame_0143.png,moving,144,0.9504798552628718,0.26778436813023526,0.15765158186912467,0.005055260500071085,-0.1721406265488572,-2.141719787845221,3.4731934523227324
0,moving_frame_0142.png,moving,143,0.9507024575292199,0.2670133562903715,0.15760491309980793,0.005421824163048996,-0.16993591690259863,-2.2433240497509463,3.647012050699681
0,moving_frame_0141.png,moving,142,0.9508360508178165,0.2665835507409054,0.1575190852393039,0.005634955627388813,-0.16856503002458795,-2.344825956685203,3.8209953295658057
0,moving_frame_0140.png,moving,141,0.9508382658354576,0.26667167808589737,0.1573527072880512,0.005738801180749532,-0.1686258718464916,-2.448225991346337,3.9829402243204037
0,moving_frame_0139.png,moving,140,0.9509546854843929,0.2663191008784632,0.1572262034253366,0.006264472764812782,-0.1669569557339221,-2.550351139304769,4.156082900421529
0,moving_frame_0058.png,moving,59,0.6437370985144539,0.2602463123287813,-0.6740432340307735,-0.25207166356573796,2.320964787944675,-0.4685627673489731,0.582832908376942
0,moving_frame_0057.png,moving,58,0.6762903793690781,0.26970978236082116,-0.6428658407043821,-0.23793164339186773,2.4331873275027607,-0.33934334456521403,0.4340279625677096
0,moving_frame_0054.png,moving,55,0.7689173526189409,0.29983181501397743,-0.5311215256196202,-0.1917730757181274,2.599663245318496,0.15443293451319146,-0.17065229389748757
0,moving_frame_0056.png,moving,57,0.7025294314607037,0.27397202574035023,-0.6190571854566187,-0.21945370395087677,2.5517845658741285,-0.23797118694893474,0.3509591815179264
0,moving_frame_0055.png,moving,56,0.7369563922423147,0.2872858661523659,-0.5763442859190434,-0.20540051394956327,2.595025182420055,-0.04519103549346638,0.101945766835243
0,moving_frame_0053.png,moving,54,0.7989297133051005,0.3104028235473732,-0.4840317777274327,-0.1762800002327812,2.5639876457032584,0.3529438049901805,-0.4248977429291892
0,moving_frame_0052.png,moving,53,0.8273224457695221,0.3194558095292748,-0.433823600153298,-0.15900515851368927,2.4782361645642887,0.5521686018261049,-0.6817302681501531
0,moving_frame_0051.png,moving,52,0.8527512081499414,0.326881446582444,-0.38310924488433057,-0.1385323188398373,2.353869845339208,0.7450000621078872,-0.9103899902997145
0,moving_frame_0050.png,moving,51,0.8527410158426195,0.3268783721076284,-0.3831292713891916,-0.1385469276193139,2.3540092545483176,0.7449427489715916,-0.910527744574484
0,moving_frame_0049.png,moving,50,0.9031069581953185,0.31318121894611095,-0.2739342936642966,-0.1061854458636888,1.9499981933906867,0.9251168298468215,-1.371067349170633
0,moving_frame_0047.png,moving,48,0.9339850470425399,0.31042806642251936,-0.16788311944822817,-0.055871331489882645,1.4656372346613165,1.1514813156995203,-1.700647997376297
0,moving_frame_0048.png,moving,49,0.9199286250240422,0.3134991602888068,-0.2209333599645079,-0.08147424018904008,1.721300791432486,1.0623713550123515,-1.552021796550186
0,moving_frame_0046.png,moving,47,0.9442781539332336,0.30692498533288287,-0.11588744975614135,-0.026569162046854194,1.1920436188381411,1.2277110210461966,-1.8345116716641539
0,moving_frame_0045.png,moving,46,0.9508765210698032,0.3024655978855596,-0.06557907595319147,0.006912927819996422,0.9037686513058055,1.281487982870993,-1.955020551451371
0,moving_frame_0043.png,moving,44,0.9546964510102124,0.2915909358307095,0.018011090151845377,0.05661283601285505,0.42409999981099034,1.316314856474501,-2.123041124642714
0,moving_frame_0044.png,moving,45,0.9508765210698032,0.30246559788555966,-0.06557907595319147,0.006912927819996429,0.9037686513058055,1.281487982870993,-1.955020551451371
0,moving_frame_0042.png,moving,43,0.9544350566226448,0.2805220544252007,0.05742208988359805,0.08404643516648197,0.17524461318643478,1.2904173459660646,-2.1963687099859794
0,moving_frame_0041.png,moving,42,0.9575240659634718,0.26935261891270146,0.08082880833859393,0.0637458510666602,0.16026195754526068,1.252630433691728,-2.229260542295624
0,moving_frame_0012.png,moving,13,0.05133289036983134,-0.02551993881155837,0.9682616390881646,0.2432756982512516,-2.0045668166534263,-2.4704152445906393,4.419521876490767
0,moving_frame_0070.png,moving,71,0.5969902420528701,0.10052588186386521,-0.7880722631573237,-0.11153163681772825,1.0142122524198907,-0.1401534774561647,0.4695403498543841
0,moving_frame_0009.png,moving,10,-0.008654012035439949,-0.04023159166220645,0.975598093301528,0.21567310322439173,-1.5399214483766641,-2.5201689838983965,5.249959430646405
0,moving_frame_0138.png,moving,139,0.9511772798037318,0.2654693659936114,0.15732781461253353,0.005979703451497047,-0.16703100564887355,-2.649135232610298,4.33689765298015
0,moving_frame_0040.png,moving,41,0.9589443194439352,0.26393313881971925,0.09157138059369194,-0.048782913967332225,0.42567751176564383,1.2752287338451591,-2.321601303097484
0,moving_frame_0069.png,moving,70,0.6352883462527248,0.09299188462341472,-0.7606230237479141,-0.09598876108297143,1.168462337893404,-0.1169136134597648,0.4562248286549632
0,moving_frame_0006.png,moving,7,-0.06906242883531696,-0.051325023696471135,0.9784996437389759,0.18744217793394533,-0.9199213642474836,-2.4620425007430273,6.0623616994161225
0,moving_frame_0137.png,moving,138,0.950266047865017,0.2902931779740976,0.11270856911669118,-0.0045921176344044246,-0.6464472312736346,-2.8123742796230453,4.183754677043285
0,moving_frame_0039.png,moving,40,0.9573639845306424,0.25488647735345044,0.12897603486534126,-0.0430379741202492,0.24473235856548003,1.2806634340587961,-2.375230632812998
0,moving_frame_0068.png,moving,69,0.6331734500262846,0.11084321241672426,-0.7570473148838335,-0.11698088506303524,1.2564393212789136,-0.15351814035121478,0.44049675607170125
0,moving_frame_0005.png,moving,6,-0.08911879631064618,-0.05424969511594246,0.9784932263180591,0.17794891619126105,-0.6793395836021099,-2.417965877848445,6.319975537771318
0,moving_frame_0136.png,moving,137,0.9473620275161351,0.3124187440864938,0.06774768826522233,-0.017605905221085304,-1.123754353045343,-2.931104522587048,4.000485038224632
0,moving_frame_0038.png,moving,39,0.9559945620259807,0.24799790348769596,0.15568880742806387,-0.018232731119833142,0.07027715647645413,1.2815188293719335,-2.386311759848979
0,moving_frame_0067.png,moving,68,0.6269656498158077,0.1261158871122328,-0.7565783147487569,-0.13637488999397104,1.359189993991833,-0.209344587349039,0.5081330825836595
0,moving_frame_0011.png,moving,12,0.0312396475564758,-0.030860785093888538,0.9711718578561523,0.2343009152183691,-1.8663058734075868,-2.499590428161651,4.694075955697744
0,moving_frame_0135.png,moving,136,0.9412025407350697,0.3354959173254459,0.023331835548983507,-0.03218527958123264,-1.590198553629614,-3.0184437298920495,3.762335634546668
