method,label,anchor_marker_id,camera_id,parent_frame,x,y,z,roll,pitch,yaw,qx,qy,qz,qw,deployment_eligible,quality_status
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_back_left,evaluation_anchor_marker_0,0.8389921896172667,7.29033266714754,1.3716627253552351,-1.4814628049415615,-0.20214327520630615,-2.42017912973148,-0.30662495615227553,0.6018986907816336,-0.7109922550773122,0.19542035595108503,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_back_right,evaluation_anchor_marker_0,-2.313387386187298,-1.8781713639246607,-1.0691986458506895,-1.4578182061373475,0.053189004299202584,2.0845545774077525,-0.352871682960045,-0.5649710851314269,0.6528300373431097,0.3606968126736879,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_center_left,evaluation_anchor_marker_0,0.4873002648559672,3.43884307240886,3.4300315020253134,-2.6834852890441803,-0.14926287230048932,-1.600101792965251,-0.6887310201904131,0.6849152222371228,-0.2130231754058331,0.10564964228695436,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_center_right,evaluation_anchor_marker_0,-4.390494288302938,-3.299157500153069,4.881147710053175,-3.0066838797297657,-0.3008228191006327,1.4920400739070576,-0.7175978738860777,-0.6769494947130962,-0.06456373434416753,0.15041342097499283,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_front_left,evaluation_anchor_marker_0,-0.2722259639700626,-2.693727464583272,1.466305663994433,-2.1453048194835027,0.24345429701720014,-0.7172369208316255,-0.7961351445094832,0.3603713272494895,-0.06657251921510585,0.48152823163201963,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_front_narrow,evaluation_anchor_marker_0,-4.813716053924573,-11.145624632931936,3.21797763701697,-1.624871826653645,-0.02393493189120137,-3.0530121933281165,-0.040362468585968606,0.724836330012799,-0.6873931194160879,0.021768445113128115,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_front_right,evaluation_anchor_marker_0,17.18040542907296,-25.791279284700696,24.593592330793832,-2.4346058329801528,0.5108675626925263,1.32632570537369,-0.7691807933647604,-0.4898810339913725,0.3929976337448466,0.11802685933825857,False,poor_scale_dispersion
ap03_multi,aruco_mode_high_sensitivity__multi_markers_0-2-3-4-5-6-7-8-9-10-12-15-16-17-18-__65f0f9ad,0,camera_front_wide,evaluation_anchor_marker_0,-5.388554307966599,-11.18955691711788,3.689565917553255,-2.0357374876824683,-0.04596990193179993,-3.009712444655726,-0.0681029061874768,0.8481216085127412,-0.5251897847379112,0.015080495665821269,False,poor_scale_dispersion
