observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000002,2,2;4;18;20,4,15.23361456784816,False,top_marker_18;top_pair_18_20;top_pair_2_18;top_pair_4_18
moving_frame_000008,8,2;4;18;20,4,22.288739650444803,False,top_pair_18_20;top_pair_2_18;top_pair_4_18;top_pair_4_20
moving_frame_000009,9,2;4;18;20,4,28.428109874573018,False,top_pair_18_20;top_pair_2_18;top_pair_4_18
moving_frame_000010,10,2;4;18;20,4,39.87231923363129,False,top_pair_18_20;top_pair_2_18
moving_frame_000011,11,2;4;20,3,50.4564362026879,False,top_marker_4
moving_frame_000013,13,2;4;20,3,49.8093733259872,False,top_marker_4
moving_frame_000014,14,2;4;20,3,55.398461225633675,False,top_marker_4
moving_frame_000015,15,2;4,2,55.02289924360559,False,top_marker_4
moving_frame_000016,16,4,1,61.49828379795079,False,top_marker_4
moving_frame_000017,17,4,1,53.94736614417963,False,top_marker_4
moving_frame_000018,18,4,1,47.762170705224925,False,top_marker_4
moving_frame_000040,40,5,1,2.7476156009710118,False,top_marker_5
moving_frame_000041,41,5,1,8.115507077317991,False,top_marker_5
moving_frame_000042,42,5,1,21.41215985560542,False,top_marker_5
moving_frame_000043,43,5,1,35.851825108266965,False,top_marker_5
moving_frame_000044,44,5,1,21.992019318688197,False,top_marker_5
moving_frame_000045,45,5,1,4.440300243322564,False,top_marker_5
moving_frame_000053,53,4;18,2,20.769095727657195,False,top_marker_18
moving_frame_000054,54,18,1,64.44537390381882,False,top_marker_18
moving_frame_000055,55,18,1,33.95560300249504,False,top_marker_18
moving_frame_000056,56,18,1,14.322804363264428,False,top_marker_18
moving_frame_000060,60,6,1,1.1858530586670706,False,top_marker_6
moving_frame_000061,61,6,1,2.723352918903912,False,top_marker_6
moving_frame_000062,62,6,1,10.728305604597253,False,top_marker_6
moving_frame_000063,63,6,1,48.64116912558194,False,top_marker_6
moving_frame_000064,64,6,1,16.590976727971352,False,top_marker_6
moving_frame_000065,65,6,1,3.820943947934832,False,top_marker_6
moving_frame_000068,68,8,1,4.037688171759687,False,top_marker_8
moving_frame_000069,69,8,1,21.26474645970264,False,top_marker_8
moving_frame_000070,70,8,1,17.793622421206663,False,top_marker_8
moving_frame_000074,74,20,1,16.95930479151476,False,top_marker_20
moving_frame_000075,75,20,1,32.42905329324778,False,top_marker_20
moving_frame_000076,76,20,1,14.676323318878293,False,top_marker_20
moving_frame_000080,80,0;3,2,2.4170913506244904,True,reference_marker_3;top_marker_0
moving_frame_000081,81,0;3,2,9.790517321824021,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_3
moving_frame_000082,82,0;3,2,17.612801526752296,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_3
moving_frame_000083,83,0;3,2,34.188255630809714,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_3
moving_frame_000084,84,0;3;16,3,24.6783781576109,True,reference_marker_3;top_marker_16;top_marker_3;top_pair_0_16;top_pair_0_3;top_pair_3_16
moving_frame_000085,85,0;3;16,3,5.41704637203099,True,reference_marker_3;top_marker_16;top_marker_3;top_pair_0_16;top_pair_3_16
moving_frame_000086,86,3;16,2,11.01025192508541,True,reference_marker_3;top_marker_16;top_pair_3_16
moving_frame_000087,87,16,1,30.72061459686393,False,top_marker_16
moving_frame_000088,88,16,1,8.568025912792503,False,top_marker_16
moving_frame_000089,89,16,1,1.3605259110793066,False,top_marker_16
moving_frame_000094,94,15;19,2,7.6016357741517115,False,top_marker_15;top_marker_19;top_pair_15_19
moving_frame_000095,95,15;19,2,10.901331702089951,False,top_marker_15;top_marker_19;top_pair_15_19
moving_frame_000096,96,15,1,44.22324428385777,False,top_marker_15
