image_name,source_type,source_id,source_path
moving_frame_000061.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000061.png
moving_frame_000062.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000062.png
moving_frame_000063.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000063.png
moving_frame_000064.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000064.png
moving_frame_000065.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000065.png
moving_frame_000066.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000066.png
moving_frame_000067.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000067.png
moving_frame_000068.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000068.png
moving_frame_000069.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000069.png
moving_frame_000070.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000070.png
moving_frame_000071.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000071.png
moving_frame_000072.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000072.png
moving_frame_000073.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000073.png
moving_frame_000074.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000074.png
moving_frame_000075.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000075.png
