reference_frame,transform_convention,entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
ArUco marker 7,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_0,ba_with_moving,2.0830877246626396,0.6481497773898822,1.651352194554568,-115.24802534389313,67.29590904269793,90.62932507175732,2.189158846528738,0.9038349377617965,-2.0049696320154213
ArUco marker 7,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_1,ba_with_moving,0.11415112043238333,-1.445750413481916,5.842403056972296,-169.50326573500658,-20.019063814570515,-12.488117416305322,-2.937070782153411,0.27325031069223815,-0.5469374297283831
ArUco marker 7,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_3,ba_with_moving,2.125154969123337,-1.1445119096547811,5.3147772951782155,-173.38100846784855,29.135706624683987,10.088210551821524,-2.9647106146825517,-0.2168374283696183,0.7845643982870855
ArUco marker 7,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_5,ba_with_moving,2.956462098283714,1.1107610748050014,-4.653362887999793,-23.271955065561574,2.959225128937855,-165.9275925939397,0.0011703253875838036,0.592061266974768,-2.829438589580612
