point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
16642,-5.545372990152858,-1.7746521268321591,0.2687100568465386,231,231,231,0.18556722295889194
16635,-5.329320668364796,-1.2487473125172415,1.2479835105738621,72,72,72,1.579596965167262
16634,-4.988013257016197,0.7712868811476454,0.39688972603368944,13,30,44,0.16561016978257276
16633,-5.627430199464461,-1.5671860318719184,0.09651450494873415,2,2,2,0.30541060660634867
16631,-5.567130572770022,-1.7606918128951796,0.23540704304452942,231,231,231,0.30252332751105443
16624,-5.418685214465018,-1.489913261315072,1.1020302153596513,181,181,181,2.299781193189338
16617,-5.12006670819399,0.7712110246630459,0.3839809213881451,48,59,62,0.167587569729482
16615,-5.128617680478698,0.7684136557290202,0.38762226076442285,116,120,117,0.33457303485504775
16612,-5.231167988431187,-1.2801413082189872,1.10979806493439,70,70,70,0.28516589594271385
16608,-5.448472142204395,0.1595613851942298,1.00344957813746,154,154,154,1.8085369792347203
16604,-5.537067327869115,0.7126256161421385,0.9007526080105309,231,231,231,0.988605588296186
16600,-5.8629972985398116,-1.3418279902175814,0.3421166538962854,3,3,3,0.12699900413850504
16588,-5.725462244505007,-1.6221938338941964,0.3756977983124652,231,231,231,0.3120818169303484
16585,-5.12730569149174,-1.3475179492909404,1.1193857212955405,70,70,70,0.2705793733499454
16572,-5.627695338679684,-1.741506529619564,0.20476864477043888,237,237,237,0.4075093299109035
16571,-5.732393229177159,-1.6107563015819444,0.1164427533288448,7,7,7,0.40205137903010707
16564,-5.754486156893044,-1.7525549494247146,1.074169641892147,154,154,154,0.17894581220344974
16562,-5.660571622662527,-1.6938055824143916,1.149857864032953,157,157,157,1.5414155376415974
16561,-5.630511401984638,-1.6410395784216634,0.11973849802509395,231,231,231,0.34931691128767234
16554,-5.6282927776468,-1.636470748025565,0.14449569196496426,7,7,7,0.31334907260675016
16544,-5.224309019882076,-1.2778806210570806,1.1205633076502082,115,115,115,0.13387818599517853
16543,-5.224792728124404,-1.27779281616133,1.1201573586826077,115,115,115,0.29486901224652534
16542,-5.256826718878131,-0.715732205732341,1.1115206772494342,231,231,231,0.050118671009363354
16540,-4.974114952195615,0.7700029182997916,0.384437255518814,31,39,53,0.17159223442802912
16536,-5.710437494116631,-1.6177664270627488,0.13271864425446633,231,231,231,0.19377083319915125
16535,-5.285289238623191,-0.6724462284602776,0.9891684223818997,171,171,171,0.26650935204928466
16534,-5.0632120364480535,-1.1279642144274789,1.1145805033075258,97,97,97,0.2856292464124301
16532,-5.893962578399922,0.029996481829107302,1.1441010655565322,0,0,0,1.4747638633857427
16531,-5.376279750693643,0.7676172073429777,0.8420070638664753,231,231,231,1.506958717834159
16530,-5.363162878622127,0.769597545269026,0.826950887638783,138,138,138,1.2196133015955355
16524,-5.345877985807627,-0.8277778551349557,1.1734526854216285,231,231,231,0.03227914948239666
16522,-5.508544609610178,-1.429110968335079,1.2124746007117522,231,231,231,0.5735959071194415
16516,-5.038290542205349,-0.31210006970045545,0.965332311746454,105,103,103,0.9387215686111883
16512,-5.192329219492301,-1.2743050843969872,1.0773502032175457,113,113,113,0.24424556090566452
16487,-4.974210799966329,0.7714137240497787,0.39678188185417884,110,116,111,0.2347160001088237
16480,-5.568214820802563,-0.9604764918805542,0.8324084235556914,231,231,231,0.4297273593740433
16479,-4.436703039481044,0.8100264824954122,0.4015122155660251,231,231,231,1.7649360781365182
16478,-5.369634447020568,-0.801783822692264,0.9260215753921598,181,181,181,2.589223031336134
16470,-5.530536530592565,-0.9504651715186772,1.1007270323610105,231,231,231,0.7982514331367063
16453,-5.812748135712649,0.30623197068308605,0.9575038709590893,0,0,0,1.0122141745493543
16447,-5.043834847993631,-1.1803072613834449,1.0816286605548568,138,138,138,0.22609008340669418
16445,-5.35827913835355,0.7580556794571904,1.041005340805107,231,231,231,0.16557668128008451
16443,-5.226788149459784,-1.186039582313831,1.1170424856920698,141,141,141,0.7784095611457135
16438,-5.493670265544523,-1.00853427833793,1.172251382869431,196,196,196,0.07334453145406566
16427,-5.136604271032034,-1.0681234489719302,1.1188371628231741,70,70,70,0.816997390359592
16425,-5.903953045756094,-1.2753205589725445,0.22796948562668384,8,9,9,0.5405343334457262
16421,-4.592727160472606,0.771499629790966,0.33402748902743196,5,5,5,0.35193137099730176
16406,-5.863037332493903,-1.3632021907012444,0.23944016617507136,4,4,4,1.8849603566463924
16405,-4.682723222960636,0.7740927170042999,0.35277318607825414,16,29,45,0.1816367344802829
16403,-5.883351147775349,-1.2907966268262205,0.22719449368442102,4,4,4,0.3021578528281772
16390,-5.233452627307361,0.7523497112438355,0.8855926924181737,0,0,0,0.08849283060988433
16377,-5.330003400208817,-0.705774292310679,1.049555744726958,220,220,220,0.3855934646445735
16376,-5.138039697844274,1.3730531494618028,-0.2662494181056898,120,122,121,1.0852680724477017
16365,-5.470327851022816,-1.0154664993405325,1.1925038305264295,231,231,231,0.9714865478558532
16343,-4.520944240022985,0.7771315561789853,0.3498940520742706,11,28,43,0.11728367665378385
16337,-3.3531174487662048,-0.44848930816296,1.4570318915929699,105,103,103,0.3377426813337926
16335,-4.077205163182166,0.8076132626058081,0.80001619608423,231,231,231,0.3848677980089157
16327,-4.430318887420924,0.7886907737989377,0.340916035979971,124,124,124,0.0811642034646177
16314,-4.329080686530647,0.7810748841578921,0.3564545897279865,7,21,42,0.11146888656516636
16313,-4.32770570928178,0.7810988419740186,0.3782112337796897,121,122,121,0.23512297147084255
16308,-3.376184570966434,-0.4459551002572633,1.4253586716522322,105,103,103,0.38249728107157177
16305,-3.3029112759427512,-0.4519787497954574,1.5212595814063365,105,103,103,0.41325097550485196
16304,-3.2715751220162343,-0.45453238184931366,1.5593117975182538,105,103,103,0.44984847915364323
16302,-5.863577494209617,0.11702662763580174,1.1082207867526228,231,231,231,0.7760249110168658
16301,-4.899923992395605,0.727539540751885,0.4001627480318035,124,124,124,0.30885699668427574
16300,-4.888480965026897,0.72092956167385,0.4079422019089167,124,124,124,0.2010425142902363
16268,-4.3697461437592935,0.7610238416656865,0.3651209317419106,124,124,124,0.4403124288591903
16267,-4.668422989817733,0.7835611468821111,0.339626690508402,124,124,124,0.30246602645310533
16266,-2.310210867166864,-0.9756488029898112,1.224964862814435,0,0,0,0.13360063378119105
16265,-5.384037385003662,0.7741168958782423,0.35935961596580035,124,124,124,0.5891748924015977
16261,-5.052595498013968,-0.3077754428243382,0.9801963895458428,128,126,126,0.45666287684784584
16255,-4.4079061065660134,0.7778973939392106,0.37860766987854744,122,122,122,0.16294585163687253
16249,-5.346088841648019,0.7733104418105743,0.37995538844015564,84,93,89,0.2620895774161111
16239,-0.9845725161777159,-1.0795957638149565,0.9816346926087781,231,231,231,0.7508700022481118
16238,-1.0377677150921818,-1.418096079456706,1.0031701759302447,231,231,231,1.807799850813084
16216,-1.0998411518004236,-1.058549553901055,0.6867579620439228,0,0,0,0.0666283595251855
16209,6.488520311776496,-5.307663602842447,-1.7924835195996818,0,0,0,2.068020730998084
16207,1.3246675858048205,-1.0368795223166671,1.39784660952702,231,231,231,1.2220361753643887
16202,-3.768562230133893,-4.179514636976435,-2.244521213692593,0,0,0,0.34013829379534033
16200,-0.8033913415430665,-1.7505570697885688,1.7186111330759504,8,8,8,1.1712982846595024
16187,-4.530909554228131,0.7810609282063075,0.3837814120726357,25,55,46,0.15444765661977186
16180,-3.320199470769467,-1.2440777308469233,0.8156260991775516,119,125,143,0.7309691481525098
16179,-3.112417676058388,-0.1946488878310505,1.2189192992060804,104,110,126,0.5660990659147653
