frame_id,image_path,debug_image,detected_marker_count,detected_marker_ids,pnp_success_count,pnp_failure_count,median_pnp_reprojection_rmse_px
13,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000013.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000013.png,3,2 4 20,3,0,0.17457423123160776
14,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000014.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000014.png,3,2 4 20,3,0,0.10327725585970697
15,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000015.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000015.png,3,2 4 20,3,0,0.961103808773204
16,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000016.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000016.png,2,2 4,2,0,1.2049507501057504
17,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000017.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000017.png,1,4,1,0,0.13824669371151346
18,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000018.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000018.png,1,4,1,0,0.3758856923657013
19,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000019.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000019.png,1,4,1,0,0.621088874395895
20,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000020.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000020.png,1,4,1,0,0.32309615878989234
21,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000021.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000021.png,1,4,1,0,0.1818031819318807
22,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000022.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000022.png,1,4,1,0,0.26906777352361033
23,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000023.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000023.png,1,4,1,0,0.1904280760281188
24,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000024.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000024.png,0,,0,0,
25,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000025.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000025.png,1,4,1,0,0.446576942775223
26,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000026.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000026.png,1,4,1,0,0.7829311932115027
27,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000027.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000027.png,1,4,1,0,1.0193033493484291
28,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000028.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000028.png,1,4,1,0,1.46892008183452
29,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000029.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000029.png,1,4,1,0,0.27207859277276986
30,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000030.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000030.png,1,4,1,0,0.26487686356723333
31,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000031.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000031.png,1,4,1,0,1.0340195140949369
32,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000032.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000032.png,1,4,1,0,0.2185205422694772
33,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000033.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000033.png,1,4,1,0,0.23007752462156553
34,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000034.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000034.png,1,4,1,0,0.1811177665429032
35,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000035.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000035.png,1,4,1,0,0.2653770955370696
36,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000036.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000036.png,1,4,1,0,0.19060684668762803
37,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000037.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000037.png,0,,0,0,
38,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000038.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000038.png,1,4,1,0,1.1549739295228938
39,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000039.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000039.png,1,5,1,0,1.7207429623619936
40,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000040.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000040.png,1,5,1,0,1.000991810007965
41,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000041.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000041.png,1,5,1,0,0.3910237720662072
42,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000042.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000042.png,1,5,1,0,0.41202825950228794
43,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000043.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000043.png,1,5,1,0,0.3938896656214604
44,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000044.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000044.png,1,5,1,0,0.36385072659634476
45,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000045.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000045.png,1,5,1,0,0.5775182349352279
46,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000046.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000046.png,1,5,1,0,0.21869265281469827
47,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000047.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000047.png,1,4,1,0,0.6420741423801141
48,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000048.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000048.png,1,4,1,0,1.5236214490021025
49,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000049.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000049.png,1,4,1,0,1.5866582975418126
50,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000050.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000050.png,2,4 18,2,0,2.959439488633178
51,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000051.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000051.png,2,4 18,2,0,0.7476663775301859
52,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000052.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000052.png,2,4 18,2,0,0.4707007284905803
53,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000053.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000053.png,2,4 18,2,0,1.0257964871529153
54,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000054.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000054.png,2,4 18,2,0,2.558860570741606
55,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000055.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000055.png,1,18,1,0,0.9999287256716561
56,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000056.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000056.png,1,18,1,0,0.9078519696044797
57,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000057.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000057.png,1,18,1,0,0.6058405303852804
58,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000058.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000058.png,1,18,1,0,0.5856826013210703
59,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000059.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000059.png,1,18,1,0,3.2609734975852716
60,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000060.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000060.png,1,6,1,0,0.7937852095717916
61,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000061.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000061.png,1,6,1,0,1.0497162626419336
62,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000062.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000062.png,1,6,1,0,1.2601913420360795
63,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000063.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000063.png,1,6,1,0,0.8749251445401245
64,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000064.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000064.png,1,6,1,0,0.7846734154161468
65,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000065.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000065.png,1,6,1,0,0.942692308054789
66,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000066.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000066.png,1,6,1,0,4.94692402310519
67,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000067.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000067.png,0,,0,0,
68,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000068.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000068.png,1,8,1,0,0.5105221786888634
69,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000069.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000069.png,1,8,1,0,0.39526408656701145
70,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000070.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000070.png,1,8,1,0,0.3067571060394037
71,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000071.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000071.png,0,,0,0,
72,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000072.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000072.png,0,,0,0,
73,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000073.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000073.png,1,20,1,0,0.551907902111572
74,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000074.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000074.png,1,20,1,0,0.3826869544642596
75,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000075.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000075.png,1,20,1,0,1.3761979122010517
76,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000076.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000076.png,1,20,1,0,0.19136901902091083
77,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000077.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000077.png,1,20,1,0,0.4184382511229038
78,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000078.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000078.png,1,20,1,0,0.5710798426564212
79,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000079.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000079.png,3,0 3 20,3,0,3.6427381423886733
80,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000080.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000080.png,2,0 3,2,0,0.32085983133546553
81,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000081.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000081.png,2,0 3,2,0,0.454821541258126
82,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000082.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000082.png,2,0 3,2,0,0.45493949756892793
83,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000083.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000083.png,2,0 3,2,0,0.3760244772666823
84,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000084.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000084.png,3,0 3 16,3,0,0.0865730671272677
85,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000085.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000085.png,3,0 3 16,3,0,0.5714149727597589
86,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000086.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000086.png,3,0 3 16,3,0,0.7987056139245582
87,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000087.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000087.png,1,16,1,0,0.9156745039606272
88,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000088.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000088.png,1,16,1,0,0.188867972923626
89,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000089.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000089.png,1,16,1,0,0.5279288048830321
90,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000090.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000090.png,1,15,1,0,0.8956927960715676
91,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000091.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000091.png,1,15,1,0,0.16599990686170207
92,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000092.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000092.png,1,15,1,0,0.34396204856259716
93,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000093.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000093.png,1,15,1,0,0.5815725126857347
94,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000094.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000094.png,2,15 19,2,0,0.3311346837018917
95,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000095.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000095.png,2,15 19,2,0,0.6591481682323612
96,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000096.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000096.png,1,15,1,0,0.42852708115299337
97,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000097.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000097.png,1,15,1,0,0.19623050717793594
98,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000098.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000098.png,1,15,1,0,0.5024341271320814
