frame,image,marker_id,center_u,center_v,corner0_u,corner0_v,corner1_u,corner1_v,corner2_u,corner2_v,corner3_u,corner3_v,pnp_success,tvec_x_m,tvec_y_m,tvec_z_m,distance_m,rvec_x,rvec_y,rvec_z,route_x,route_y,route_z,route_roll,route_pitch,route_yaw
5,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0005.png,2,687.0,349.5,662.0,327.0,711.0,325.0,710.0,372.0,665.0,374.0,True,0.16799163375653034,-0.0370922130940332,3.3182335669538148,3.322690329558781,-2.9497768360147445,0.05494177304337908,-0.13841844027969952,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0005.png,1,782.75,297.0,735.0,287.0,809.0,284.0,834.0,307.0,753.0,310.0,True,0.30460452747912137,-0.13563708981862685,1.9864969252332458,2.014286814794851,1.930463189222923,-0.12417974000601625,0.08538150954388167,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0005.png,7,375.0,151.5,361.0,140.0,387.0,138.0,389.0,163.0,363.0,165.0,True,-1.7563639917513683,-1.3820511745340396,6.1605907603154195,6.553453931831324,3.055617765421903,-0.14915050581561665,0.10594464793428275,-3.8,0.0,2.2,0.0,0.4,-0.2
6,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0006.png,2,659.5,344.5,633.0,321.0,682.0,318.0,687.0,368.0,636.0,371.0,True,0.06566455020030798,-0.05233720785926592,3.1183030106848424,3.119433391326967,2.9897367889579636,-0.10343988354380686,0.16964645654883914,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0006.png,1,765.75,297.25,714.0,286.0,793.0,282.0,821.0,308.0,735.0,313.0,True,0.2502157290212962,-0.12622247276132698,1.8527820823272783,1.8738573767159143,1.9528416063096838,-0.16186480846580745,0.10731096603161014,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0006.png,5,645.25,174.5,632.0,163.0,656.0,161.0,659.0,186.0,634.0,188.0,True,0.035986830905597816,-1.266057416537129,6.343902422947627,6.469103058836524,3.1667967493723252,-0.16541477229365478,0.21465462269081287,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0006.png,7,329.25,136.75,314.0,124.0,342.0,123.0,344.0,149.0,317.0,151.0,True,-1.9848489984827873,-1.4258513163451958,5.9385154329112,6.4217320926698545,-2.5839944325240647,0.07087625528925377,-0.6310071004671981,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0006.png,6,403.25,135.0,389.0,123.0,415.0,121.0,418.0,147.0,391.0,149.0,True,-1.5369448799290635,-1.4607793877410622,6.034339641451037,6.396040250965964,3.119651627673615,-0.15227457492908766,0.12581070286936033,-3.66,0.0,2.2,0.0,0.42,-0.24
7,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0007.png,2,632.25,340.75,605.0,317.0,655.0,313.0,660.0,364.0,609.0,369.0,True,-0.02500611746906828,-0.06329572380237553,3.0560184047570664,3.0567761031479668,3.1283473400628066,-0.14104963974398294,0.3244084864172123,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0007.png,1,751.75,300.25,696.0,288.0,780.0,282.0,811.0,312.0,720.0,319.0,True,0.2083445474304828,-0.11293010138303425,1.7364177703332404,1.7525145737971644,1.9761191048813318,-0.1972168491953271,0.12200375076125149,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0007.png,5,612.0,159.5,598.0,148.0,623.0,146.0,626.0,171.0,601.0,173.0,True,-0.18751904035579608,-1.344077278158281,6.230570914548202,6.376654376816368,3.086792581691068,-0.1808296182596868,0.2415367166240974,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0007.png,7,282.0,122.5,266.0,110.0,295.0,108.0,298.0,135.0,269.0,137.0,True,-2.1953183017079754,-1.456636461554866,5.700257040476935,6.27966102225685,3.051315058439493,-0.19321359573235394,0.2734877309030644,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0007.png,6,359.5,120.5,344.0,108.0,372.0,106.0,375.0,133.0,347.0,135.0,True,-1.7487695998774517,-1.4933410471062278,5.795345004842614,6.234924724612327,3.108191933889098,-0.1757777243878592,0.2247925015690106,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
8,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0008.png,2,607.5,339.75,578.0,315.0,632.0,310.0,636.0,364.0,584.0,370.0,True,-0.10010654972865334,-0.06263479686172094,2.8820928587264123,2.884510995887911,-3.0305568864793813,0.15069647660078975,-0.4215565915656152,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0008.png,1,741.5,306.5,681.0,293.0,770.0,285.0,806.0,320.0,709.0,328.0,True,0.1761699415056548,-0.0945535254616496,1.616817617558273,1.6291333358304785,1.9934124619377578,-0.23108862019169565,0.1535365321328501,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0008.png,5,578.25,144.25,564.0,131.0,589.0,130.0,593.0,157.0,567.0,159.0,True,-0.38419463998868597,-1.3439164597530437,5.7900131080558594,5.956338536689286,3.1208418243443132,-0.21989326333282538,0.647757429808124,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0008.png,7,232.0,109.0,215.0,95.0,246.0,94.0,249.0,123.0,218.0,124.0,True,-2.392406300425255,-1.4719864063813295,5.450903091045107,6.132103749517858,3.124563811123666,-0.1521673397458976,0.3658511471731871,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0008.png,6,314.75,106.25,298.0,93.0,328.0,91.0,331.0,120.0,302.0,121.0,True,-1.959666668259968,-1.5287184649322993,5.601746619773453,6.128363467342436,-2.59402256754708,0.07920506939460933,-0.536820750639729,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
9,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0009.png,2,582.75,339.75,552.0,314.0,607.0,308.0,614.0,365.0,558.0,372.0,True,-0.16748230400119618,-0.059516483534430474,2.7324564727039435,2.738231346907622,3.1164372963616116,-0.18395790462512596,0.5140477967296273,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0009.png,1,736.75,317.0,669.0,303.0,765.0,292.0,809.0,330.0,704.0,343.0,True,0.15286877844642766,-0.069822869223816,1.4727018466775952,1.4822600398371226,1.9900495834480747,-0.2862590409992102,0.17368541554899325,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0009.png,5,544.5,130.0,529.0,118.0,556.0,115.0,560.0,142.0,533.0,145.0,True,-0.5971784561053971,-1.438666667933886,5.813887806778949,6.018943040075504,-3.1186217961216367,0.2297727956170372,-0.2282991944643476,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0009.png,7,180.5,96.0,162.0,81.0,195.0,80.0,199.0,110.0,166.0,113.0,True,-2.524286112587388,-1.4502133269971667,5.108044093973515,5.879392276245857,3.4379706350664327,-0.12307156805472887,1.2651648776476092,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0009.png,6,268.25,92.0,250.0,78.0,282.0,76.0,286.0,106.0,255.0,108.0,True,-2.120894534141914,-1.528819201893266,5.304472874118294,5.9137901762987335,-2.5385108512523935,0.09492355321534048,-0.6066779988164384,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
10,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0010.png,2,560.5,342.0,527.0,316.0,586.0,308.0,594.0,368.0,535.0,376.0,True,-0.22374606144855883,-0.05053543261462161,2.6124809564227025,2.62253176866069,3.143740372266253,-0.2073280340240275,-0.17174922768287798,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0010.png,1,737.5,332.25,663.0,316.0,765.0,302.0,817.0,347.0,705.0,364.0,True,0.1422375611645885,-0.042610473284059154,1.3601119326954871,1.3681928393688496,2.015094063194448,-0.3265735643613253,0.2026372533986658,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0010.png,5,510.25,116.25,494.0,103.0,522.0,100.0,526.0,130.0,499.0,132.0,True,-0.7633325635966317,-1.433162825803759,5.466887971852055,5.702937522425921,-2.7457618604234075,0.1001322277215266,0.26872527196116003,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0010.png,7,125.75,84.0,105.0,69.0,141.0,66.0,146.0,100.0,111.0,101.0,True,-2.697646402413432,-1.447917835333731,4.876532878500127,5.757980122006708,-3.0188544060276103,0.18714040413676522,-0.3763050725739989,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0010.png,6,219.75,78.75,200.0,64.0,234.0,62.0,239.0,93.0,206.0,96.0,True,-2.2803193835712934,-1.5259313436053463,5.045206155053847,5.743033005606132,-2.48895537783047,0.11056986334571789,-0.688184568119137,-3.1,0.0,2.2,0.0,0.5,-0.4
11,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0011.png,1,746.0,352.75,663.0,334.0,772.0,317.0,834.0,368.0,715.0,392.0,True,0.14179619031443483,-0.012089273500841035,1.2477378444862872,1.2558272328169795,2.029843747925242,-0.37269660120631326,0.22968740221053363,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0011.png,2,539.5,346.25,504.0,320.0,565.0,310.0,575.0,372.0,514.0,383.0,True,-0.26877768026142523,-0.03681053051694311,2.4947439474595976,2.5094509000874967,3.1450617295758176,-0.260412718642117,0.5519250996381909,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0011.png,5,475.75,102.75,459.0,89.0,488.0,86.0,492.0,117.0,464.0,119.0,True,-0.9424362129649422,-1.4753640874003393,5.33241289302022,5.612442647149868,-2.776274202494793,0.09686161911151273,0.1980951547566321,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0011.png,7,68.75,72.5,46.0,57.0,84.0,54.0,92.0,88.0,53.0,91.0,True,-2.8465428231523107,-1.4328943046671296,4.632542886012699,5.622850320178751,3.094332082447172,-0.30794417759152537,0.5501986871745599,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0011.png,6,169.0,66.25,148.0,50.0,184.0,48.0,190.0,82.0,154.0,85.0,True,-2.3815381943750586,-1.4852751409277523,4.701811415225631,5.475837561494243,3.4175184364856963,-0.19492688420101384,1.2207660179580289,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
12,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0012.png,1,764.75,380.75,672.0,360.0,789.0,337.0,863.0,398.0,735.0,428.0,True,0.1517290346878049,0.02254597338365885,1.1352046185800242,1.1455215174445776,2.041230916170422,-0.4057924748561564,0.2461776134951814,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0012.png,2,521.5,353.5,483.0,326.0,548.0,315.0,559.0,380.0,496.0,393.0,True,-0.29897121321847814,-0.016467577218406006,2.3541859883009995,2.3731512035573137,-3.031211882017778,0.2799804586376614,-0.6214888556655334,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0012.png,5,441.5,89.0,423.0,75.0,454.0,72.0,460.0,103.0,429.0,106.0,True,-1.0850682561340732,-1.4819779228158263,5.082941382259538,5.404620687862364,3.1071840595202023,-0.2982306031584103,0.5108956321036079,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0012.png,6,116.0,54.75,93.0,38.0,131.0,35.0,139.0,72.0,101.0,74.0,True,-2.551224353745714,-1.48606059119153,4.526165997309529,5.404007810786243,-2.8741101130166866,0.17037917884969198,-0.34028982127322976,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
13,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0013.png,1,705.25,389.75,609.0,372.0,726.0,342.0,806.0,403.0,680.0,442.0,True,0.07743701981864826,0.032496206483444263,1.1075000851277728,1.1106794920372989,2.0341051216543833,-0.5106966241175886,0.31077149227283696,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0013.png,2,443.75,363.75,403.0,337.0,470.0,323.0,484.0,389.0,418.0,406.0,True,-0.47972145240913255,0.009275165460426258,2.2789867619916424,2.3289481234945955,-2.9513000322002614,0.3200997127401384,-0.7369499078171328,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0013.png,5,343.0,89.75,324.0,75.0,355.0,72.0,363.0,104.0,330.0,108.0,True,-1.5941748948446988,-1.45098068809495,4.991123632890919,5.4367318925416805,3.197347424149153,-0.3338417770422928,0.7443391408762863,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
14,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0014.png,1,649.5,401.5,549.0,388.0,666.0,349.0,754.0,410.0,629.0,459.0,True,0.010953947189748093,0.044770328570383676,1.0731477056066756,1.0741370347065629,2.0205826362530965,-0.618944999733946,0.369134144087844,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0014.png,2,365.0,379.0,320.0,354.0,391.0,335.0,409.0,403.0,340.0,424.0,True,-0.648768183505956,0.04500827705190211,2.198541948150076,2.292708572563973,-2.9071636093456235,0.3859023917289348,-0.8014140505171293,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0014.png,5,239.0,94.25,217.0,80.0,251.0,75.0,261.0,109.0,227.0,113.0,True,-2.0557430834484567,-1.3619212386448787,4.765808830359192,5.365989460756312,-2.646065116799888,0.1860814149395064,-0.18676000190336783,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
15,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0015.png,1,597.75,416.25,492.0,408.0,610.0,359.0,706.0,419.0,583.0,479.0,True,-0.04688843041427149,0.05940595880054625,1.03720457904577,1.039961985671226,1.9999384662945485,-0.7269769691528807,0.42322714950407636,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0015.png,2,284.75,398.75,235.0,375.0,310.0,351.0,333.0,421.0,261.0,448.0,True,-0.7939944939582283,0.08676020534228084,2.0831433453723567,2.2310178813797417,-2.8444339900360998,0.46122105826232856,-0.9937215495792611,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0015.png,5,128.25,101.25,103.0,86.0,141.0,81.0,153.0,116.0,116.0,122.0,True,-2.4706010024049108,-1.2495429769351047,4.489310752546548,5.274385082378992,-2.8017855225046535,0.4477743126050155,-0.9920393691069724,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
16,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0016.png,1,549.75,433.0,438.0,431.0,556.0,372.0,662.0,428.0,543.0,501.0,True,-0.09650641538792869,0.07489040640627219,0.9993466229592338,1.0067848499072427,1.9665663124997446,-0.8432811126459888,0.4845630646447694,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
16,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0016.png,2,201.75,424.0,146.0,403.0,227.0,372.0,256.0,444.0,178.0,477.0,True,-0.9335466984193805,0.13663676651819778,1.9852140771815672,2.198011368563442,-2.782626324395851,0.5123111031768594,-1.002549054913623,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
17,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0017.png,2,116.0,455.25,53.0,436.0,141.0,399.0,176.0,472.0,94.0,514.0,True,-1.0459421385209942,0.19037908565896325,1.8607853255136577,2.1430728361484084,-2.7078989645894906,0.5831723699173395,-1.1869027228541158,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
17,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0017.png,1,505.25,452.75,387.0,457.0,506.0,387.0,622.0,441.0,506.0,526.0,True,-0.13815524409469432,0.09177245873089332,0.9586332878240198,0.9728755501998537,1.938663642165585,-0.9430607711562422,0.5430159003468116,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
18,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0018.png,1,466.0,473.75,341.0,485.0,460.0,404.0,587.0,454.0,476.0,552.0,True,-0.1709499205562426,0.10829148649730444,0.9191309457993626,0.9411443124792352,1.9045277826018046,-1.0424905534923459,0.6037726777560685,-2.6870967741935483,0.0,2.2,0.0,0.5516129032258065,-1.2000000000000002
19,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0019.png,1,430.0,497.0,299.0,517.0,416.0,423.0,555.0,468.0,450.0,580.0,True,-0.19819146598206902,0.12565811392638304,0.8833039609323956,0.9139451330263303,1.8704011081690826,-1.1441951261790724,0.6544188367397527,-2.635483870967742,0.0,2.2,0.0,0.5580645161290323,-1.3000000000000003
20,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0020.png,1,374.5,544.5,232.0,587.0,341.0,464.0,504.0,495.0,421.0,632.0,True,-0.23112631657557364,0.1566584560836624,0.8156699519259211,0.8621361357414172,1.778233199946067,-1.3473532974051325,0.7636662076062677,-2.5838709677419356,0.0,2.2,0.0,0.564516129032258,-1.4
21,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0021.png,1,354.0,567.5,209.0,622.0,309.0,486.0,484.0,507.0,414.0,655.0,True,-0.24130906018506798,0.17098262932420202,0.7909324866757401,0.8444165562902518,1.7289064479032807,-1.443781029822113,0.8104986195333957,-2.532258064516129,0.0,2.2,0.0,0.5709677419354838,-1.5
22,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0022.png,1,354.0,567.5,209.0,622.0,309.0,486.0,484.0,507.0,414.0,655.0,True,-0.24130906018506798,0.17098262932420202,0.7909324866757401,0.8444165562902518,1.7289064479032807,-1.443781029822113,0.8104986195333957,-2.4806451612903224,0.0,2.2,0.0,0.5774193548387097,-1.6
23,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0023.png,1,338.75,588.5,192.0,658.0,281.0,507.0,467.0,516.0,415.0,673.0,True,-0.24538419528309566,0.18185065499523315,0.7639041105277194,0.8226983372403727,1.6664984814471087,-1.5479251210858715,0.8541933613218422,-2.4290322580645163,0.0,2.2,0.0,0.5838709677419355,-1.7000000000000002
24,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0024.png,1,329.25,607.25,184.0,692.0,259.0,526.0,454.0,524.0,420.0,687.0,True,-0.24663984775717723,0.19177224592551734,0.7444627806749932,0.8073615303068036,1.6124865738817886,-1.647534452909231,0.8844750386840069,-2.3774193548387097,0.0,2.2,0.0,0.5903225806451613,-1.7999999999999998
25,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0025.png,1,323.25,620.75,192.0,711.0,245.0,550.0,434.0,535.0,422.0,687.0,True,-0.2639002043241813,0.21305118273631735,0.7809959351774947,0.8514627267658037,1.5322572801191796,-1.733923059256621,0.9461796183594354,-2.325806451612903,0.0,2.2,0.0,0.5967741935483871,-1.9
32,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0032.png,1,299.75,584.25,259.0,714.0,147.0,580.0,336.0,471.0,457.0,572.0,True,-0.2651255116138935,0.17001316554158974,0.7308677942677754,0.7958415332613925,0.9322831081228657,-2.3763952261864403,1.205098615925784,-1.9645161290322581,0.0,2.2,0.0,0.6419354838709677,-2.6
33,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0033.png,1,283.5,565.25,258.0,689.0,128.0,573.0,308.0,456.0,440.0,543.0,True,-0.2819402422281866,0.15764372335040375,0.7415051792350528,0.8088088615562239,0.8264250061752708,-2.446900516402287,1.2354321451466326,-1.9129032258064516,0.0,2.2,0.0,0.6483870967741935,-2.7
34,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0034.png,1,262.25,546.0,255.0,663.0,105.0,567.0,273.0,442.0,416.0,512.0,True,-0.3043842476319655,0.14523957576371618,0.7550660403591566,0.8269637415740532,0.6951736014368392,-2.532961644971798,1.2575526260835475,-1.8612903225806452,0.0,2.2,0.0,0.6548387096774193,-2.8
35,results/bus_real_data/03_moving_camera_sequence_blur_k9/images/frame_0035.png,1,233.25,526.0,239.0,636.0,75.0,557.0,235.0,428.0,384.0,483.0,True,-0.33226463111753496,0.13100178476023516,0.7651269521221258,0.8443817297678416,0.5807138073963958,-2.5934675115858328,1.2737213220307038,-1.8096774193548388,0.0,2.2,0.0,0.6612903225806451,-2.9
