initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,moving_frame_000069,marker,14,14,moving_frame_000069,69,23.490725753705643,23.490725753705643,0.12650813872828415,1674.0,1.8837586059534688
observer,moving_frame_000066,marker,14,14,moving_frame_000066,66,22.80172555522174,22.80172555522174,0.04107838358919559,1183.0,1.9369374667715242
observer,moving_frame_000060,marker,14,14,moving_frame_000060,60,13.916374334357938,13.916374334357938,0.12446500745439165,682.0,2.202664690511311
observer,moving_frame_000056,marker,14,14,moving_frame_000056,56,9.989353877414555,9.989353877414555,0.1327741320590783,380.0,2.3127863095289456
marker,18,observer,moving_frame_000066,18,moving_frame_000066,66,29.846944076381998,22.80172555522174,0.15174768758596063,2501.5,1.5957739367654704
marker,3,observer,moving_frame_000066,3,moving_frame_000066,66,20.556820104064922,20.556820104064922,0.1587014291638286,1447.0,1.8996364314970873
observer,moving_frame_000067,marker,18,18,moving_frame_000067,67,48.58816749907929,22.80172555522174,0.10088070543168955,5335.5,1.538696775793381
observer,moving_frame_000119,marker,18,18,moving_frame_000119,119,27.482720449858498,22.80172555522174,0.08851866598879948,2428.5,2.2902091433378953
observer,moving_frame_000039,marker,18,18,moving_frame_000039,39,21.610534243263384,21.610534243263384,0.11429321406068005,1868.0,2.594465632752129
observer,moving_frame_000042,marker,18,18,moving_frame_000042,42,20.68564693837388,20.68564693837388,0.020435062737821075,1143.0,2.463579169987263
observer,moving_frame_000092,marker,18,18,moving_frame_000092,92,20.423439032035485,20.423439032035485,0.14819553527992776,1850.0,2.551823113050683
observer,moving_frame_000041,marker,18,18,moving_frame_000041,41,16.63149865271527,16.63149865271527,0.16588430219066666,1290.5,2.525069984591841
observer,moving_frame_000040,marker,18,18,moving_frame_000040,40,15.458360560991931,15.458360560991931,0.2576379876222781,1533.5,2.565277350444479
observer,moving_frame_000062,marker,3,3,moving_frame_000062,62,27.668111223459285,20.556820104064922,0.06612876494891844,2017.5,2.039932857829298
observer,moving_frame_000072,marker,3,3,moving_frame_000072,72,25.368930434595228,20.556820104064922,0.1333575025658991,1936.5,1.8236667949649812
