camera,status,intrinsics_source,detected_ids,used_ids,num_detected,num_used_markers,num_points,reprojection_rmse_px,tvec_x_m,tvec_y_m,tvec_z_m,rvec_x,rvec_y,rvec_z,debug_image
front_static_camera,pose_valid,manual_hfov_fallback,"[0, 1, 2, 3, 5]","[0, 1, 2, 3, 5]",5,5,20,0.898786,-0.71804452,0.62295596,1.36771402,1.46395386,1.46330246,-1.01633050,results/beintelli_bus_model/colmap_anchor_observations/F3_moving_0012_correct_pose/debug_images/front_static_camera_aruco_board_pose.png
rear_static_camera,failed_not_enough_markers,manual_hfov_fallback,[],[],0,0,0,,,,,,,,results/beintelli_bus_model/colmap_anchor_observations/F3_moving_0012_correct_pose/debug_images/rear_static_camera_aruco_board_pose.png
moving_calib_camera,pose_valid,manual_hfov_fallback,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",6,6,24,1.049932,-0.18022899,0.14614439,0.87891126,0.51151160,1.41721228,-1.69193435,results/beintelli_bus_model/colmap_anchor_observations/F3_moving_0012_correct_pose/debug_images/moving_calib_camera_aruco_board_pose.png
