scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
dist_1_2m,distance,charuco,true,pose_outlier,charuco/gray,charuco/gray,20,20,0.830362,13.036,10.688,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_2m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_2m_camera_2_charuco_gray.png
dist_1_4m,distance,charuco,true,valid,charuco/gray,charuco/gray,24,24,0.732573,3.257,4.728,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_4m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_4m_camera_2_charuco_gray.png
dist_1_6m,distance,charuco,true,pose_outlier,charuco/gray,charuco/gray,24,20,0.847136,14.714,6.812,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_6m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_6m_camera_2_charuco_gray.png
dist_1_8m,distance,charuco,true,valid,charuco/gray,charuco/gray,24,24,0.771684,7.168,6.634,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_8m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_1_8m_camera_2_charuco_gray.png
dist_2_0m,distance,charuco,true,valid,charuco/gray,charuco/gray,22,22,0.613928,8.607,2.190,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_0m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_0m_camera_2_charuco_gray.png
dist_2_2m,distance,charuco,true,valid,charuco/gray,charuco/gray,20,24,0.626751,7.325,2.141,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_2m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_2m_camera_2_charuco_gray.png
dist_2_4m,distance,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,11,7,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_4m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_4m_camera_2_not_enough_charuco_corners_gray.png
dist_2_6m,distance,charuco,false,failure,charuco/gray,not_enough_charuco_corners/gray,20,14,,,,camera_1:charuco/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_6m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_6m_camera_2_not_enough_charuco_corners_gray.png
dist_2_8m,distance,charuco,true,valid,charuco/gray,charuco/gray,20,16,0.647958,5.204,1.389,,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_8m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/distance/debug_images/dist_2_8m_camera_2_charuco_gray.png
