approach,evaluation,entity_type,entity_id,marker_id,used_for_alignment,alignment_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_local_x_m,est_local_y_m,est_local_z_m,est_local_roll_deg,est_local_pitch_deg,est_local_yaw_deg,est_local_rvec_x,est_local_rvec_y,est_local_rvec_z,est_gt_aligned_x_m,est_gt_aligned_y_m,est_gt_aligned_z_m,est_gt_aligned_roll_deg,est_gt_aligned_pitch_deg,est_gt_aligned_yaw_deg,est_gt_aligned_rvec_x,est_gt_aligned_rvec_y,est_gt_aligned_rvec_z,gt_world_x_m,gt_world_y_m,gt_world_z_m,gt_world_roll_deg,gt_world_pitch_deg,gt_world_yaw_deg,gt_world_rvec_x,gt_world_rvec_y,gt_world_rvec_z
AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_0,,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,5.249362578048449,1.0140247250334764,-3.5638276011580428,0.5354080279821982,3.816841436136942,0.5865002443868896,-1.7275508476078538,2.1307879551798314,-113.59478209570543,-1.446486845843841,-1.0272297833314759,-1.982646762044689,0.001393707999278122,-0.036657304454167004,0.5521696539884196,-1.229201179720178,2.5254967143613696,-113.61280600199035,-1.3812745598635827,-1.3501974356561375,-1.9829852086893638,0.007726846416157675,-0.03918675829972739,0.58780793,-1.23455526,2.4873283,-112.76486179960601,-1.4967437177574447,-0.8270999103481541,-1.9681387137868624,-0.0028859165404719407,-0.03515086081927826
AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_1,,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,5.040897271569124,0.31461519399602283,-4.9083580290504525,0.5885037399913307,0.9860680043407122,-4.0013384769412035,0.45675632811320643,2.1420901042233664,-106.5004309566783,0.9948440751469139,-114.40929299123965,-1.1236946656986533,1.7690272986336029,-1.3056348932136344,-4.023250900290504,0.9809715373999133,2.541403360043407,-106.55314425130945,0.9524245438752744,-114.73360109274385,-1.1205866290650532,1.7741050481208853,-1.3088667113359937,-3.97416732,0.9750865,2.53154268,-106.36411375666104,0.7680855225263834,-114.55965647612422,-1.1237817096415734,1.7685660170005004,-1.312074204858069
AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_3,,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,4.709234909122573,0.3160636200561663,-4.684687691445566,-0.0025180970231186706,-0.4801961287891565,-3.240658449696825,-1.5831670118367396,2.050365751274072,-109.27317121627704,2.1099426485390973,-59.83929925769374,-1.6895648155570482,1.001930528182079,-0.6639340626763347,-3.2742027069144557,-1.0632394409702313,2.4494089387121085,-109.33833439211564,2.1282967246102285,-60.16512118964512,-1.6881080293570219,1.0077893582079471,-0.6668947800730237,-3.22735583,-1.06321426,2.4542109,-109.39044886225861,1.9674295291124646,-59.89995245682555,-1.692187338487859,1.002617043578016,-0.6660823965823887
AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_5,,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,7.561836815516044,0.06741942046120754,7.321743672825232,1.8352733094581297,0.45300937465868607,5.954466080774541,0.3987503064605599,2.1553470452384165,-109.28226702660771,4.064855684860227,114.16596276975743,-1.2275420894054774,-1.7955015853845058,1.3371014933201573,5.932076306728252,0.8667722730945813,2.543291663746587,-109.2154207020564,4.053398624127127,113.84728216571668,-1.2308822911995219,-1.7898373241435441,1.334716211721402,5.85885887,0.84841954,2.53876157,-109.27065188151681,4.073179111337627,113.87681919175743,-1.2313021612026054,-1.7910646821584102,1.3345656694891888
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_000,0,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,6.429665377014857,1.8112841737422276,-6.287158894783795,1.2994050464937956,-0.3518187278569451,-2.5866670938091607,-0.02285127382842704,0.7786444375869316,65.25646076124056,-0.16925217830773362,89.92476425921149,0.8881712675918424,0.8829224835101573,1.383591851617295,-2.6128715889478378,0.49299405046493794,1.1764818127214305,65.32196358005669,-0.15231936493140114,89.60116806181172,0.8906940751198865,0.8808546716580603,1.3781864641873993,-2.55,0.48,1.18,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_001,1,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,4.501125022998121,0.6952995601275735,-4.4979520215072455,-0.1031462910727532,0.1338466567252894,-2.263548342365549,-1.0401999377614481,1.2335718035265628,0.6692291565073709,0.35923827590031643,-89.7147892590489,0.014098932643768793,-0.004211367425496685,-1.5658300931895348,-2.2949795202150725,-0.5260314629107276,1.6313384665672528,0.6036201690036042,0.34271774521657417,-90.03860353991048,0.012972157780483377,-0.003581123832540785,-1.5714806396713832,-2.25,-0.525,1.63,-1.8363890085664206e-07,-0.0,-90.0000001836389,-2.5172823638819805e-09,2.517282371950131e-09,-1.57079633
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_002,2,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,4.408128082797055,0.867279116720593,-4.363700596195552,-0.351292886346255,-0.5160461307957664,-1.1115973643069035,-1.0360249651900557,0.6983911273386312,67.63691591046322,-0.19471114471357004,-90.36134296091532,0.9122809623718335,-0.9227217615059392,-1.372368176640658,-1.1436370059619556,-0.5285129288634626,1.0948395386920424,67.57149824546593,-0.21197059606890067,-90.68452317711159,0.9092083674144019,-0.9252386539808559,-1.3773949129413732,-1.1,-0.525,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_003,3,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,2.2789483583377717,0.26144836747878025,-2.1860010880671727,-0.12194648799250807,-0.6325613938629626,0.10069720689686104,0.7082255138906441,0.39912503549819034,89.79338073419018,0.04932474995224828,0.250144114242739,1.5671854430587135,0.004098064331223168,0.0027588276637662674,0.07813998911932828,1.2087805351200749,0.7936743860613704,89.77682025499001,0.11492243850920122,-0.07329200325334789,1.5669015830665087,0.000575379098580979,-0.002577516190209096,0.1,1.21,0.8,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_004,4,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,1.6071756407843938,0.39972878152480534,-1.4636259515754535,-0.6318566375611567,0.20388674252016514,0.7065577572025306,0.706198619841464,1.608182639652455,90.3197940081546,0.07558910375143328,0.10470089605042118,1.5763758518295372,0.002474369121904542,0.00039245940171715813,0.6853637404842454,1.2036814336243884,2.0020388674252017,90.30306704776459,0.14114454173703045,-0.21874312152039263,1.5760875894630746,-0.0010775292908411587,-0.004934001177025567,0.7,1.21,2.0,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_005,5,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,2.506739107202085,0.756151206031185,-0.8838730340909873,-1.7780386748063148,-1.5300613981393152,1.9258110690244277,-1.4881522924797153,0.691591680022369,66.8260341175799,0.1619776267423666,-90.34594304695146,0.9063983643954112,-0.9079882501813417,-1.3805719733458326,1.89116126965909,-0.9977803867480631,1.084699386018607,66.76061205487318,0.14473552629220335,-90.66953053488045,0.903363985336702,-0.910484828624909,-1.385617967083889,1.9,-0.98,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_006,6,yes,GT_world_best_fit_SE3_using_static_cameras_and_all_nonreference_markers,1.3328947251888397,1.3993889844107155,-0.8924188220334361,-0.7700699489849361,-0.6222453440461129,1.9869941710757675,0.0022161628379088714,0.9711782188397922,65.7499524510434,-0.0372065311259762,-89.6233327835437,0.8937569903631344,-0.8887931653374261,-1.3741962365569993,1.9610758117796656,0.49229930051015064,1.363777546559539,65.68431832211016,-0.05362205661430175,-89.94669314094818,0.8907696402353598,-0.8912324968953612,-1.3792716887309608,1.97,0.5,1.37,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
