scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
height_0_6m,height,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,5,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/height/debug_images/height_0_6m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/height/debug_images/height_0_6m_camera_2_not_enough_charuco_corners_gray.png
height_0_8m,height,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,2,7,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/height/debug_images/height_0_8m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/height/debug_images/height_0_8m_camera_2_not_enough_charuco_corners_gray.png
height_1_0m,height,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,5,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/height/debug_images/height_1_0m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/height/debug_images/height_1_0m_camera_2_not_enough_charuco_corners_gray.png
height_1_2m,height,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,3,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/height/debug_images/height_1_2m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/height/debug_images/height_1_2m_camera_2_not_enough_charuco_corners_gray.png
height_1_4m,height,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,1,1,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/height/debug_images/height_1_4m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/height/debug_images/height_1_4m_camera_2_not_enough_charuco_corners_gray.png
