observer_type,observer_id,frame_id,marker_id,num_corners,mean_reproj_px,median_reproj_px,max_reproj_px
static,cam_edge_0,static,3,4,0.3202078761240659,0.28551290652081673,0.6487606878844154
static,cam_edge_0,static,7,4,0.2785269475813831,0.3050015163608534,0.42608716381664996
static,cam_edge_0,static,4,4,0.13411113828890525,0.13497461891109674,0.16762902877918978
static,cam_edge_1,static,14,4,0.5481033744132598,0.471419161208455,1.0041586269157516
static,cam_edge_1,static,2,4,0.779488647966388,0.6789486292053117,1.4074230143902635
static,cam_edge_1,static,1,4,0.8590605108201624,0.6914595461615606,1.4227987869165926
static,cam_edge_1,static,5,4,0.22650250721044124,0.1731514264568102,0.5430411591233527
static,cam_edge_1,static,7,4,0.9031889534223083,0.824553098605644,1.162123919227598
static,cam_edge_1,static,6,4,0.4186267286549771,0.44411632849920624,0.4958089850585913
static,cam_edge_1,static,8,4,0.4204626310351717,0.4066504828346488,0.605488580993885
static,cam_edge_3,static,1,4,0.7796339970193229,0.5925739138840264,1.540625336423519
static,cam_edge_3,static,2,4,0.7504601634008587,0.7163443259333195,1.1627866800783824
static,cam_edge_3,static,14,4,0.414514977798323,0.3556135417862968,0.7450352731159025
static,cam_edge_3,static,3,4,0.4190461425244746,0.427154100746398,0.5403479716969691
static,cam_edge_3,static,5,4,0.41554827463181715,0.30020390213825443,0.9163717778334854
static,cam_edge_3,static,6,4,0.3707781550705901,0.3608325180456188,0.5830919227125047
static,cam_edge_3,static,7,4,0.43839046730061,0.3833048796965146,0.8335683892354069
static,cam_edge_3,static,8,4,0.5107408505442721,0.504305777115684,0.6247899971560035
static,cam_edge_5,static,13,4,0.26915772469539595,0.27437806969204254,0.516788449710543
static,cam_edge_5,static,11,4,0.28671908616673214,0.28404064725708833,0.5271904005975238
static,cam_edge_5,static,12,4,0.21628356862356402,0.23227841990129722,0.3146317448796055
static,cam_edge_5,static,9,4,0.4293505139819547,0.4295801514163523,0.5441135578310667
static,cam_edge_5,static,10,4,0.27562120771931675,0.27545449943789435,0.3485473166592362
static,cam_edge_5,static,0,4,0.03171619329045611,0.031730120617343247,0.032822356266603625
moving,moving_frame_000000,0,5,4,0.49054652067694526,0.5249461171779337,0.5472885015765029
moving,moving_frame_000000,0,6,4,0.2742009528879405,0.28100070071716066,0.38570720358655586
moving,moving_frame_000000,0,7,4,0.2828601139512747,0.2947016442033844,0.3553712364448337
moving,moving_frame_000005,5,5,4,0.24054921806783747,0.22468180203885407,0.3372393404378342
moving,moving_frame_000005,5,6,4,0.5093272697175083,0.4732997160135646,0.8984776119450372
moving,moving_frame_000005,5,7,4,0.6526917736305209,0.6309690913484718,1.061680814896927
moving,moving_frame_000010,10,2,4,0.5679143297671547,0.6382158923421193,0.772467278473828
moving,moving_frame_000010,10,1,4,0.4847967164805019,0.5361311720799177,0.6683498113674345
moving,moving_frame_000010,10,5,4,0.38367657429388013,0.37086777560498924,0.5386695681430543
moving,moving_frame_000010,10,7,4,0.7515396276094249,0.779989213450063,0.790126888096095
moving,moving_frame_000010,10,6,4,0.4291523240374966,0.40270055456559184,0.7616746321968486
moving,moving_frame_000015,15,1,4,0.5214334589600377,0.48308131482195393,0.9597592449127671
moving,moving_frame_000015,15,2,4,0.6916547407049434,0.6582289576147724,1.1552184418438962
moving,moving_frame_000015,15,5,4,0.5762287035374678,0.5927862028659208,0.7966898527966221
moving,moving_frame_000020,20,1,4,0.5683679909184587,0.5622701924604101,0.6788881860642721
moving,moving_frame_000032,32,1,4,0.19425178839466783,0.19213210928977,0.265150917138762
moving,moving_frame_000038,38,0,4,0.15206350681558947,0.15255542441349906,0.16883888980350464
moving,moving_frame_000043,43,0,4,0.06045168614520038,0.06066090910014441,0.06895691246896282
moving,moving_frame_000048,48,0,4,0.21591059340678842,0.21415400037833143,0.2375322142100462
moving,moving_frame_000058,58,3,4,0.3379170525130933,0.33769117554298234,0.3640392267101799
moving,moving_frame_000063,63,3,4,0.2164365641718625,0.21626174676726911,0.22421760499899834
moving,moving_frame_000069,69,4,4,0.23872112224343447,0.23980467927165755,0.25503942816663866
