group,variant,parameter,method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
moving_cam/motion_blur,moving_blur_k21_strong,kernel 21,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,32.794825474284124,1.7571406549530708,-2.9294057212559963,-1.4880707498378722,2.1687938098602015,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/motion_blur,moving_blur_k21_strong,kernel 21,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,54.082664950253154,2.5806905773820326,5.367555805462816,0.23931283413431226,1.9407451808018685,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/motion_blur,moving_blur_k21_strong,kernel 21,AP03,cam_edge_0,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,,,,,
moving_cam/motion_blur,moving_blur_k21_strong,kernel 21,AP03,cam_edge_5,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,,,,,
moving_cam/motion_blur,moving_blur_k41_extreme,kernel 41,AP01,cam_edge_1,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,,,,,,
moving_cam/motion_blur,moving_blur_k41_extreme,kernel 41,AP01,cam_edge_3,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,,,,,,
moving_cam/res,moving_res_160x90_extreme_pixel,160x90,AP01,cam_edge_1,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,,,,,,
moving_cam/res,moving_res_160x90_extreme_pixel,160x90,AP01,cam_edge_3,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,,,,,,
moving_cam/res,moving_res_160x90_extreme_pixel,160x90,AP03,cam_edge_5,AVAILABLE_NOT_ALIGNED,NOT_RUN_INSUFFICIENT_CAMERAS,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,,,,,
moving_cam/res,moving_res_320x180_low,320x180,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,14.325116080284364,1.4422110993006227,0.6897677548671939,-1.7479303460930613,1.9875976811368359,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_320x180_low,320x180,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,17.83881696328062,0.6853200966377374,-3.8143231069521075,0.5117319830788687,2.201751476967331,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_320x180_low,320x180,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,26.710720077097154,1.3666837946306183,-2.9813956777420323,-1.492437102607341,2.1306337636450525,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_320x180_low,320x180,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,51.85259138366624,1.5768594491262822,5.351094679826945,0.2543719838962353,2.091860527743302,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_320x180_low,320x180,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.2673327871311213,1.110672771503346,0.5757117867317614,-1.720344456528023,2.1002052623026928,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_320x180_low,320x180,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,17.119633235309,0.3070442877806789,-4.1425292230336686,0.45550973144195495,2.155609336865122,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_320x180_low,320x180,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.86979984060273,0.45573786470285327,-3.2855282329733853,-1.6364384277530568,2.0226595488329755,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_320x180_low,320x180,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,25.12965910218484,1.497526369737553,6.097489319275292,0.42700967111382687,2.1333693014917303,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_320x180_low,320x180,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,7.816976040858581,0.9414318172425946,0.6516858574181531,-1.776882158640572,2.0718830570495275,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_320x180_low,320x180,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,20.890597687059802,0.47786132167549483,-4.179394931852781,0.5061736375716033,2.1551419249134414,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_320x180_low,320x180,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,14.296877598736065,0.5118657696744592,-3.3351522344513906,-1.6567477760167941,2.0457558683353456,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_320x180_low,320x180,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,27.028004652103615,0.040095887380866634,6.108004958886018,0.4531928153604649,2.1390625991942067,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,30.642741293786237,3.626712011445374,0.8208869480543455,-1.8114410859751606,1.903860317226151,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,18.567045703219883,2.5311747479095765,-3.845060028236939,0.4786789842423278,2.264929035778902,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,20.530277544682924,3.723194675460431,-3.052520610185261,-1.5402950768268393,2.1593612042051644,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,54.21828458028386,9.357382162898329,5.321837340367854,0.39879369683437416,2.083692892282303,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.653479996582206,1.193997646972364,0.6126576704194387,-1.7612639292959973,2.0853461248449014,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.072796226531185,0.627260249541286,-4.089483106515668,0.4750112630571282,2.1672848763432753,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.685580677317085,0.8065330315219034,-3.2625534945749406,-1.5939166979201533,2.0504757466081815,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,14.14126603859911,0.6014579137561811,5.984522580671169,0.4059058824337247,2.1087367016961625,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.430814756155498,0.6647345139324583,0.6093583335253839,-1.7434203817895875,2.08040906782171,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,8.522442045832182,0.38002962537719326,-4.05689565801022,0.45765939723399096,2.1422907048901383,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.523319547261473,0.44167208676527037,-3.254185396664441,-1.622609899759471,2.0569861783644248,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_1280x720_baseline,1280x720 baseline,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,12.300952764459899,0.45894289444611497,5.946866371149277,0.43410740258976954,2.132157498416247,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.9154808770988625,1.089208838731277,0.6287609260251266,-1.7279203122436566,2.0451605278286937,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,10.501719039304042,1.0374750331488594,-4.072344039334081,0.4519144865686562,2.160748841650165,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,4.71517600114819,1.280308705745594,-3.2294071881406667,-1.5483740270222708,2.0989193762204192,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.726275370650843,1.4162704277013594,5.91813395144962,0.35011637097197323,2.107014703793242,5.85885887,0.34841953956133265,2.138761570071462
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.343407607300549,1.336077960661155,0.6121132699617098,-1.7665319109439974,2.0707976240546957,0.58780793,-1.734555260428118,2.087328299644237
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.964242019746814,0.7319135305296179,-4.053588342350315,0.47033837038259746,2.17284062165605,-3.97416732,0.47508649956281324,2.131542680097442
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.2800693082707406,0.8399930437061047,-3.2328978109894164,-1.5849021566732393,2.0585460130494084,-3.22735583,-1.5632142604213257,2.0542108996793798
moving_cam/res,moving_res_2560x1440_upscaled,2560x1440,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.909736988870689,0.5085222490168408,5.919516533378021,0.4068322155093414,2.1096591907323656,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_dark_extreme,dark extreme,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,12.933452773836617,2.057303430350675,0.6591866722587643,-1.75267442958365,1.9810071308772583,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_dark_extreme,dark extreme,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,13.946469191789157,0.7920002550828175,-4.090854741738278,0.4689681989447949,2.2076807934006566,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_dark_extreme,dark extreme,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.193598563102019,1.4802785222854147,-3.2664622101253,-1.5414553459149414,2.110531648091539,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_dark_extreme,dark extreme,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,8.840375850019742,1.7194739579647946,5.943273929604813,0.350898094828499,2.1126238771230663,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_dark_extreme,dark extreme,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.1897730105571904,0.11544294838002206,0.6106140444949607,-1.7567952270604552,2.0856759644109446,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_dark_extreme,dark extreme,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,7.052181833056608,0.08344036449249866,-4.040230274727929,0.499725638152445,2.132930384253924,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_dark_extreme,dark extreme,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,5.2592400800522,0.04845046008906222,-3.2770220524922076,-1.5804214657894886,2.0524391635999506,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_dark_extreme,dark extreme,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,9.41175872561512,0.0663791937678177,5.951781932725175,0.363227572972201,2.1407979372277013,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_low,low,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.89073430847916,1.2008575686622986,0.6345608301022065,-1.7176356286726735,2.039619659710799,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_low,low,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.696272012751844,1.089073665328207,-4.084774303039817,0.4526523522939656,2.162252324165349,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_low,low,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.3919569072175,1.3451533182021282,-3.240936409478392,-1.547361444403995,2.1039258472734463,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_low,low,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,8.469557779656316,1.5218847333432834,5.936293532416002,0.3380812390574046,2.1060456183429257,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_low,low,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.799910153839739,0.781600381196754,0.6190748822016259,-1.7709540542705082,2.0885196246770477,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_low,low,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.697553181794948,0.21352981575295488,-4.0638789254283125,0.5089855584285287,2.1459279305598993,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_low,low,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.256107832834433,0.36504329757929715,-3.2985041820193803,-1.5531833451180654,2.064330328086028,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_low,low,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,13.233045870980003,0.37286040388159214,5.988451875246067,0.34088835923474725,2.113065566169546,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_low,low,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.002203579234121,0.06122579961980758,0.5989644886618956,-1.7511352919762484,2.086097174160593,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_low,low,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.053339214159237,0.018944076913820624,-4.032895202724358,0.48972175750226554,2.1326087851239377,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_low,low,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,4.996448909315004,0.03894651485314602,-3.274522480198345,-1.5796971956375505,2.0544757129423203,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_low,low,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,9.651359582038555,0.10110751618961575,5.953596844260806,0.3668472483862357,2.1386617772656695,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_normal,normal baseline,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,8.549583697374182,1.1549023358556818,0.6502017385011967,-1.74877855917449,2.0306339562462568,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_normal,normal baseline,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,9.011281403982297,0.729611812485353,-4.054483485478758,0.4573950945556562,2.1683753694621517,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_normal,normal baseline,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.734061343774167,1.5777827612360054,-3.2234326327838962,-1.5479450416585774,2.1093417026065584,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_normal,normal baseline,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,4.1436234243784575,1.1252320755055254,5.872858029761457,0.3650650245521132,2.103492421177554,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_normal,normal baseline,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.787987136153413,0.7396972262692335,0.6197590885609682,-1.7701278587361966,2.0898174356029604,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_normal,normal baseline,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.521108173289711,0.2092886143372068,-4.062674865190647,0.5077452995421946,2.1443866402725904,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_normal,normal baseline,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.108987353679231,0.3525382521547089,-3.297368132707113,-1.5545379142371893,2.062972669250519,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_normal,normal baseline,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.89705494737543,0.3580373871106736,5.985427559336792,0.34265699170589337,2.1146667043664507,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_normal,normal baseline,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.281087982076673,0.07617422706921531,0.6036322733429548,-1.75085948583596,2.0893528069452914,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_normal,normal baseline,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.942176553961417,0.030731365057486082,-4.041472943432429,0.4920915763021455,2.131140249856716,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_normal,normal baseline,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,5.596411016385775,0.05307514952781317,-3.28095220616774,-1.5792043348937135,2.0522801986445143,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_normal,normal baseline,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,10.618460075509514,0.02505672392113807,5.963936526257213,0.3637087627022304,2.139070194045999,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_bright,bright,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.163392118836703,1.2355696505164717,0.6365656281635754,-1.722180102115408,2.036328682083453,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_bright,bright,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.167116862821166,1.0340354613330573,-4.079677845229357,0.4515288529062502,2.159525107665832,-3.97416732,0.47508649956281324,2.131542680097442
