group,variant,aligned_est_pitch_deg,aligned_est_roll_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_yaw_deg,aligned_est_z_m,alignment,camera,gt_pitch_deg,gt_roll_deg,gt_x_m,gt_y_m,gt_yaw_deg,gt_z_m,method,rotation_error_deg,source_file,translation_error_cm,status
moving_cam/motion_blur,moving_blur_k09_mild,0.428063959,-110.239668421,-3.246595756,-1.508080328,-60.956663779,2.111482433,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP01,2.042011,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,8.179214,
moving_cam/motion_blur,moving_blur_k09_mild,3.206014383,-110.078316670,5.903415850,0.356726989,113.293887255,2.137351666,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP01,1.297808,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,4.534673,
moving_cam/motion_blur,moving_blur_k09_mild,,,0.6753156588750897,-1.773869842344973,,2.003652502855423,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,4.663805640019951,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.729838149959413,OK
moving_cam/motion_blur,moving_blur_k09_mild,,,-4.116073321841628,0.5896193504835741,,2.147113254816795,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,1.8959274202132974,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,18.302330478877376,OK
moving_cam/motion_blur,moving_blur_k09_mild,,,-3.3182734441088577,-1.4654711252661883,,2.0865699145276357,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,1.8941509814966757,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,13.73566120256039,OK
moving_cam/motion_blur,moving_blur_k09_mild,,,6.004174757075395,0.17545813540228933,,2.1745077772926678,SE3_available_static_cameras_no_scale,cam_edge_5,,,5.85885887,0.34841953956133265,,2.138761570071462,AP02,2.188235399434413,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,22.8714113460185,OK
moving_cam/motion_blur,moving_blur_k09_mild,-1.531038505,-112.872563845,0.572297812,-1.733102291,-0.846591958,2.093712129,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP03,0.115181,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.683532,
moving_cam/motion_blur,moving_blur_k09_mild,0.743197987,-106.348703179,-3.947311358,0.473625263,-114.650916165,2.126392401,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP03,0.096033,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.738436,
moving_cam/motion_blur,moving_blur_k09_mild,1.932532806,-109.439037681,-3.210173363,-1.556488269,-59.815416862,2.053266220,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP03,0.104902,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.847616,
moving_cam/motion_blur,moving_blur_k09_mild,3.893028362,-109.337591426,5.830330558,0.341701815,113.899780937,2.138472699,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP03,0.194103,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.931000,
moving_cam/motion_blur,moving_blur_k21_strong,,,-3.810713652585432,0.5134638282510886,,2.217091874827175,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP01,1.4838590133022784,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,18.84372189017494,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,-2.957751385338169,-1.483063873345194,,2.1740562743309977,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP01,1.8109532704494586,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,30.57344516982912,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,5.425800757923602,0.22989182379692563,,1.9333670006901111,SE3_available_static_cameras_no_scale,cam_edge_5,,,5.85885887,0.34841953956133265,,2.138761570071462,AP01,2.7387073238534647,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,49.37358372357152,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,0.6480853095598003,-1.7227736274302963,,2.077303200726972,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,0.7573435603946455,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,6.223079600159823,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,-4.046563883308549,0.4915681874559605,,2.1619210274751284,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.24339109631958375,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.02231413252763,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,-3.2152366462512516,-1.5914775813122946,,2.0338576512189577,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,0.5878877614163971,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.687742731554734,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,0.23020619073564597,-1.6328004789403576,,2.1209218258717657,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP03,1.7579100405546517,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,37.3311618470297,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,-3.756500434160883,0.2967773143690845,,2.117434335550014,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP03,1.1486070581859802,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,28.173051680856197,OK
moving_cam/motion_blur,moving_blur_k21_strong,,,-3.087420976574762,-1.4866598567153573,,2.0347257179992795,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP03,0.632995176306011,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,16.069229052765944,OK
moving_cam/motion_blur,moving_blur_k41_extreme,,,,,,,NOT_RUN_INSUFFICIENT_CAMERAS,cam_edge_1,,,,,,,AP01,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,AVAILABLE_NOT_ALIGNED
moving_cam/motion_blur,moving_blur_k41_extreme,,,,,,,NOT_RUN_INSUFFICIENT_CAMERAS,cam_edge_3,,,,,,,AP01,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,AVAILABLE_NOT_ALIGNED
moving_cam/motion_blur,moving_blur_k41_extreme,,,0.6480853046513249,-1.722773563624425,,2.077303162627844,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,0.7573423501886078,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,6.223080946466773,OK
moving_cam/motion_blur,moving_blur_k41_extreme,,,-4.0465638978117315,0.491568163703545,,2.1619210554249566,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.24339060948935964,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.022316011749572,OK
moving_cam/motion_blur,moving_blur_k41_extreme,,,-3.215236626839593,-1.5914776213657504,,2.033857661368258,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,0.5878871812061908,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.687745879080277,OK
moving_cam/res,moving_res_1280x720_baseline,-1.148577063,-111.979150162,0.631946793,-1.717463063,0.034970503,2.038240006,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP01,1.230033,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.819122,
moving_cam/res,moving_res_1280x720_baseline,0.662565549,-105.934237168,-4.075657296,0.452760042,-113.550853747,2.160205109,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP01,1.096712,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,10.779713,
moving_cam/res,moving_res_1280x720_baseline,0.975230508,-110.188318838,-3.231127971,-1.546959849,-60.398197546,2.101808810,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP01,1.359729,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.043804,
moving_cam/res,moving_res_1280x720_baseline,3.466848162,-109.738923551,5.919982124,0.337399388,112.440025194,2.111589525,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP01,1.600869,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.779245,
moving_cam/res,moving_res_1280x720_baseline,,,0.6126576421532579,-1.7612639060922317,,2.0853461500552983,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,1.1939975483269536,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.6534762409298387,OK
moving_cam/res,moving_res_1280x720_baseline,,,-4.089483129666693,0.4750112687314397,,2.1672848920594587,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.6272601560183334,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.072798902781702,OK
moving_cam/res,moving_res_1280x720_baseline,,,-3.2625535096910347,-1.593916689775386,,2.050475761794128,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,0.8065329745537833,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.685581158080165,OK
moving_cam/res,moving_res_1280x720_baseline,,,5.984522647204469,0.40590584541088015,,2.108736645583636,SE3_available_static_cameras_no_scale,cam_edge_5,,,5.85885887,0.34841953956133265,,2.138761570071462,AP02,0.6014584011480503,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,14.141271637311064,OK
moving_cam/res,moving_res_1280x720_baseline,-1.499947801,-112.841582375,0.602072023,-1.758946016,-0.862301167,2.092719919,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP03,0.085303,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.876531,
moving_cam/res,moving_res_1280x720_baseline,0.743735453,-106.305756416,-4.054167090,0.502860028,-114.528656688,2.133693596,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP03,0.070084,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,8.471103,
moving_cam/res,moving_res_1280x720_baseline,1.993094624,-109.338812126,-3.279493682,-1.581440429,-59.898965873,2.051619158,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP03,0.057641,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,5.529255,
moving_cam/res,moving_res_1280x720_baseline,3.973468589,-109.230696265,5.976732399,0.363262934,113.887397773,2.133810776,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP03,0.107663,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,11.890755,
moving_cam/res,moving_res_160x90_extreme_pixel,,,,,,,NOT_RUN_INSUFFICIENT_CAMERAS,cam_edge_1,,,,,,,AP01,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,AVAILABLE_NOT_ALIGNED
moving_cam/res,moving_res_160x90_extreme_pixel,,,,,,,NOT_RUN_INSUFFICIENT_CAMERAS,cam_edge_3,,,,,,,AP01,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,AVAILABLE_NOT_ALIGNED
moving_cam/res,moving_res_160x90_extreme_pixel,,,0.6375040478778919,-1.6848391809311591,,2.066766765448996,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,0.4088366673300109,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.324049003893491,OK
moving_cam/res,moving_res_160x90_extreme_pixel,,,-4.051824361540573,0.47047273776821025,,2.174495598990405,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.3142059034616823,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.886425681992264,OK
moving_cam/res,moving_res_160x90_extreme_pixel,,,-3.199394906337319,-1.6083165781236817,,2.0318195149816574,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,0.3845412507802762,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,5.759693067235384,OK
moving_cam/res,moving_res_2560x1440_upscaled,-1.168222064,-112.124728542,0.629530666,-1.708098880,-0.033403698,2.041700922,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP01,1.082253,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.725016,
moving_cam/res,moving_res_2560x1440_upscaled,0.841780780,-105.994736625,-4.079146852,0.446126489,-113.370940183,2.165340834,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP01,1.242004,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.402500,
moving_cam/res,moving_res_2560x1440_upscaled,1.131110352,-110.081160029,-3.228298011,-1.550717304,-60.215520164,2.100605435,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP01,1.124410,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,4.805741,
moving_cam/res,moving_res_2560x1440_upscaled,3.657779168,-109.596904053,5.923057847,0.338426212,112.159452556,2.104196258,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP01,1.775607,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.359440,
moving_cam/res,moving_res_2560x1440_upscaled,,,0.6121132405015214,-1.7665318925143167,,2.070797665727532,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,1.336077800095068,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.343403015884656,OK
moving_cam/res,moving_res_2560x1440_upscaled,,,-4.053588357033981,0.47033837147542934,,2.1728406334102766,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.7319134941206737,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.964243856408755,OK
moving_cam/res,moving_res_2560x1440_upscaled,,,-3.2328978273041478,-1.58490214882283,,2.05854603346122,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,0.8399930664280106,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.280069346186074,OK
moving_cam/res,moving_res_2560x1440_upscaled,,,5.919516593836606,0.4068321881364197,,2.1096591168934924,SE3_available_static_cameras_no_scale,cam_edge_5,,,5.85885887,0.34841953956133265,,2.138761570071462,AP02,0.5085230014018071,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,8.909741722166011,OK
moving_cam/res,moving_res_2560x1440_upscaled,-1.486850055,-112.818412833,0.601778262,-1.741302399,-0.734341349,2.086299931,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP03,0.106354,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.554836,
moving_cam/res,moving_res_2560x1440_upscaled,0.850425732,-106.385205915,-4.013687432,0.472524141,-114.611169278,2.135823059,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP03,0.099235,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.983374,
moving_cam/res,moving_res_2560x1440_upscaled,1.906808072,-109.403326469,-3.266319012,-1.569016695,-60.136272090,2.056881283,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP03,0.243889,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.948327,
moving_cam/res,moving_res_2560x1440_upscaled,4.037378842,-109.260715422,5.923371831,0.363531471,114.073256393,2.132839176,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP03,0.199228,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.652343,
moving_cam/res,moving_res_320x180_low,2.397155849,-111.528787181,0.921384823,-2.195336167,-2.827171199,1.504103903,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP01,4.552713,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,81.470442,
moving_cam/res,moving_res_320x180_low,-1.718986791,-110.172710118,-3.531542268,0.352380189,-118.565484064,1.995720299,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP01,6.081127,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,47.897964,
moving_cam/res,moving_res_320x180_low,2.933150022,-114.640720253,-2.873696371,-1.714053213,-65.603855517,1.883420132,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP01,7.645107,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,42.070998,
moving_cam/res,moving_res_320x180_low,10.088821974,-121.646656210,4.728997466,1.082745709,124.084011850,3.028599116,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP01,18.001752,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,161.481658,
moving_cam/res,moving_res_320x180_low,,,0.5757118540204413,-1.7203445506859478,,2.100205120651766,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,1.1106707083870202,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.267315250994898,OK
moving_cam/res,moving_res_320x180_low,,,-4.142529126344986,0.4555096479481819,,2.1556093359106994,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.30704220514465236,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,17.11962466788382,OK
moving_cam/res,moving_res_320x180_low,,,-3.2855281512852383,-1.636438505848344,,2.022659459554107,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP02,0.4557373121638611,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.869803673856865,OK
moving_cam/res,moving_res_320x180_low,,,6.097489073609783,0.4270099268608119,,2.133369533375949,SE3_available_static_cameras_no_scale,cam_edge_5,,,5.85885887,0.34841953956133265,,2.138761570071462,AP02,1.4975199001069688,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,25.129643274518315,OK
moving_cam/res,moving_res_320x180_low,-0.731055677,-111.810026215,0.832216830,-1.707294946,0.527360581,2.007790284,SE3_all_static_cameras_no_scale,cam_edge_0,-1.496743718,-112.764861788,0.587807930,-1.734555260,-0.827099911,2.087328300,AP03,1.839226,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,25.846689,
moving_cam/res,moving_res_320x180_low,0.847392082,-106.055241794,-4.241787932,0.588569052,-115.427853938,2.183135178,SE3_all_static_cameras_no_scale,cam_edge_1,0.768085533,-106.364113762,-3.974167320,0.475086500,-114.559656476,2.131542680,AP03,0.928987,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,29.523019,
moving_cam/res,moving_res_320x180_low,1.776469455,-109.096178969,-3.409087933,-1.658766346,-60.598661696,2.080450602,SE3_all_static_cameras_no_scale,cam_edge_3,1.967429539,-109.390448856,-3.227355830,-1.563214260,-59.899952457,2.054210900,AP03,0.790371,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,20.699102,
moving_cam/res,moving_res_320x180_low,4.915898665,-109.003745013,6.063802686,0.303228759,114.105821601,2.140467385,SE3_all_static_cameras_no_scale,cam_edge_5,4.073179101,-109.270651886,5.858858870,0.348419540,113.876819191,2.138761570,AP03,0.907896,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,20.987397,
world/lighting,ceiling_bright,,,0.6369668353433617,-1.7203744097948155,,2.0364654555605397,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP01,1.207530835864603,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.214376901385262,OK
world/lighting,ceiling_bright,,,-4.082195786201014,0.4500880126874258,,2.160185754540915,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP01,1.0493080670769714,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.452292158942212,OK
world/lighting,ceiling_bright,,,-3.240007344591149,-1.5506573712942928,,2.1031235709725613,SE3_available_static_cameras_no_scale,cam_edge_3,,,-3.22735583,-1.5632142604213257,,2.0542108996793798,AP01,1.4117587805236724,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.205944389861915,OK
world/lighting,ceiling_bright,,,5.9303799454488,0.34668028667638495,,2.1120686684185044,SE3_available_static_cameras_no_scale,cam_edge_5,,,5.85885887,0.34841953956133265,,2.138761570071462,AP01,1.4968381555420056,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.635967674502897,OK
world/lighting,ceiling_bright,,,0.6207084891345476,-1.7699880230689624,,2.092897840048227,SE3_available_static_cameras_no_scale,cam_edge_0,,,0.58780793,-1.734555260428118,,2.087328299644237,AP02,0.743949017939765,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.867183210071264,OK
world/lighting,ceiling_bright,,,-4.06494268217345,0.5082427934629185,,2.1439413499225806,SE3_available_static_cameras_no_scale,cam_edge_1,,,-3.97416732,0.47508649956281324,,2.131542680097442,AP02,0.22166929995978532,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.743322439673197,OK
