camera_id,productive_algorithm,productive_path,productive_bottleneck_score,v2_algorithm,v2_path,v2_bottleneck_score,diagnostic_algorithm,diagnostic_path,diagnostic_bottleneck_score,translation_difference_m,rotation_difference_deg,productive_v2_translation_difference_m,productive_v2_rotation_difference_deg
cam_edge_0,legacy_maximum_bottleneck_v1,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000066 -> marker:16 -> observer:moving_frame_000052 -> marker:3 -> observer:moving_frame_000041 -> marker:4 -> observer:cam_edge_0,22.948508112436024,maximum_bottleneck_v2,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000065 -> marker:16 -> observer:moving_frame_000052 -> marker:3 -> observer:moving_frame_000041 -> marker:4 -> observer:cam_edge_0,22.948508112436024,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1 -> marker:7 -> observer:cam_edge_0,7.67255522330154,0.3316969948871363,6.094500996687877,0.037079324304040887,1.0567725923070734
cam_edge_1,legacy_maximum_bottleneck_v1,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000114 -> marker:2 -> observer:cam_edge_1,15.6329583956338,maximum_bottleneck_v2,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000114 -> marker:2 -> observer:cam_edge_1,15.6329583956338,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1,9.1577423972267,0.2382484402830471,3.2116075472865044,0.0,1.2074182697257333e-06
cam_edge_3,legacy_maximum_bottleneck_v1,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000114 -> marker:2 -> observer:moving_frame_000109 -> marker:1 -> observer:cam_edge_3,27.791980040934373,maximum_bottleneck_v2,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000114 -> marker:2 -> observer:moving_frame_000109 -> marker:1 -> observer:cam_edge_3,27.791980040934373,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_3,9.760939671081772,0.20987569395234199,2.9676311210762045,0.0,1.7075472925031877e-06
cam_edge_5,legacy_maximum_bottleneck_v1,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000066 -> marker:16 -> observer:moving_frame_000052 -> marker:3 -> observer:moving_frame_000041 -> marker:4 -> observer:moving_frame_000130 -> marker:6 -> observer:moving_frame_000140 -> marker:17 -> observer:moving_frame_000021 -> marker:10 -> observer:moving_frame_000015 -> marker:12 -> observer:moving_frame_000162 -> marker:11 -> observer:moving_frame_000007 -> marker:13 -> observer:cam_edge_5,15.096887461802053,maximum_bottleneck_v2,observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000065 -> marker:16 -> observer:moving_frame_000052 -> marker:3 -> observer:moving_frame_000041 -> marker:4 -> observer:moving_frame_000134 -> marker:6 -> observer:moving_frame_000140 -> marker:17 -> observer:moving_frame_000021 -> marker:10 -> observer:cam_edge_5,15.096887461802053,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1 -> marker:17 -> observer:cam_edge_5,3.4126121707054256,8.841240700220553,134.5737673476957,0.27101380230627925,3.4470766623147227
