initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,moving_frame_000049,marker,14,14,moving_frame_000049,49,55.2196116392834,55.2196116392834,0.13014334046966652,11899.5,2.392257344486626
observer,moving_frame_000048,marker,14,14,moving_frame_000048,48,51.454518680484306,51.454518680484306,0.16318406426479734,11745.0,2.423328033317108
observer,moving_frame_000047,marker,14,14,moving_frame_000047,47,48.217599324803246,48.217599324803246,0.1496992367179662,11615.0,2.446552501794675
observer,moving_frame_000050,marker,14,14,moving_frame_000050,50,42.10520799340445,42.10520799340445,0.3066463854166645,12284.5,2.3771334590429203
observer,moving_frame_000115,marker,14,14,moving_frame_000115,115,35.67345987763594,35.67345987763594,0.12097919946309348,6075.0,3.0231911051940727
observer,moving_frame_000117,marker,14,14,moving_frame_000117,117,33.08756269353226,33.08756269353226,0.24255672960740557,7537.0,2.8880456765006746
observer,moving_frame_000116,marker,14,14,moving_frame_000116,116,26.42044308401727,26.42044308401727,0.3395759824344831,6653.5,2.9600603008589963
observer,moving_frame_000114,marker,14,14,moving_frame_000114,114,21.922084405019174,21.922084405019174,0.2979461953517581,5551.5,3.116276611311744
observer,moving_frame_000051,marker,14,14,moving_frame_000051,51,10.94541441659566,10.94541441659566,0.15725791274901912,12780.0,2.379062164832258
observer,moving_frame_000113,marker,14,14,moving_frame_000113,113,8.911185838947961,8.911185838947961,0.17049688529684423,5305.0,3.203139452563087
marker,3,observer,moving_frame_000049,3,moving_frame_000049,49,54.15277984444386,54.15277984444386,0.10231007971584782,10014.5,2.312984089893259
observer,moving_frame_000044,marker,3,3,moving_frame_000044,44,45.69579765841662,45.69579765841662,0.11147985766267358,7764.0,2.4362767137094696
observer,moving_frame_000045,marker,3,3,moving_frame_000045,45,39.72181206353098,39.72181206353098,0.20251099465766267,7951.5,2.4100981828966264
observer,moving_frame_000046,marker,3,3,moving_frame_000046,46,39.714494082124936,39.714494082124936,0.2197452654297275,8334.5,2.387288565106232
observer,moving_frame_000118,marker,3,3,moving_frame_000118,118,30.18544703338254,30.18544703338254,0.1626227758848561,4758.0,2.8580768847727818
observer,moving_frame_000121,marker,3,3,moving_frame_000121,121,28.487257538426853,28.487257538426853,0.32547899295553656,6474.0,2.5845206997554304
observer,moving_frame_000120,marker,3,3,moving_frame_000120,120,26.49544080880305,26.49544080880305,0.3256454176194318,5826.0,2.6873156537059475
observer,moving_frame_000119,marker,3,3,moving_frame_000119,119,19.16547683064004,19.16547683064004,0.5034217773006281,5227.5,2.785681350636621
observer,cam_edge_0,marker,3,3,cam_edge_0,static,18.33153824743589,18.33153824743589,0.2501329859149684,2478.0,3.0191078343462854
observer,moving_frame_000122,marker,3,3,moving_frame_000122,122,17.67099110315046,17.67099110315046,0.2446408038153013,7456.0,2.487413305410328
observer,moving_frame_000043,marker,3,3,moving_frame_000043,43,10.082215627250475,10.082215627250475,0.11105268072813852,7549.0,2.4671973648214167
marker,19,observer,moving_frame_000119,19,moving_frame_000119,119,85.43064259256465,19.16547683064004,0.3416460027328314,34652.5,1.4653975524555127
marker,4,observer,cam_edge_0,4,cam_edge_0,static,29.561155734243147,18.33153824743589,0.17216158635105214,4132.5,2.5050713755995706
observer,moving_frame_000070,marker,19,19,moving_frame_000070,70,64.58663021683027,19.16547683064004,0.1874045051534005,15664.5,1.8890198243762995
observer,moving_frame_000069,marker,19,19,moving_frame_000069,69,58.90554947565207,19.16547683064004,0.19657319069778564,14686.5,1.9627186318215988
observer,moving_frame_000072,marker,19,19,moving_frame_000072,72,56.35010155711963,19.16547683064004,0.38537677192765135,19852.0,1.697239980281607
observer,moving_frame_000073,marker,19,19,moving_frame_000073,73,55.76164929177201,19.16547683064004,0.47932032801767893,23463.0,1.5756632969774804
observer,moving_frame_000071,marker,19,19,moving_frame_000071,71,48.23957896860733,19.16547683064004,0.41446596533128427,16935.0,1.8180598488862334
observer,cam_edge_3,marker,19,19,cam_edge_3,static,25.178157788771355,19.16547683064004,0.016647152282941655,2079.0,3.069909646884428
observer,moving_frame_000040,marker,19,19,moving_frame_000040,40,12.677281418988983,12.677281418988983,0.2232766718769639,2908.0,3.4140515793841626
