marker_id,root_camera,target_camera,root_distance_m,target_distance_m,root_area_px,target_area_px,root_center_norm,target_center_norm,root_quality,target_quality,combined_quality,estimated_target_in_root_x,estimated_target_in_root_y,estimated_target_in_root_z,estimated_target_in_root_roll,estimated_target_in_root_pitch,estimated_target_in_root_yaw,estimated_target_in_root_roll_deg,estimated_target_in_root_pitch_deg,estimated_target_in_root_yaw_deg,estimated_target_in_root_qw,estimated_target_in_root_qx,estimated_target_in_root_qy,estimated_target_in_root_qz,translation_error_m,translation_error_cm,rotation_error_deg,gt_target_in_root_x,gt_target_in_root_y,gt_target_in_root_z,gt_target_in_root_roll,gt_target_in_root_pitch,gt_target_in_root_yaw,gt_target_in_root_roll_deg,gt_target_in_root_pitch_deg,gt_target_in_root_yaw_deg,gt_target_in_root_qw,gt_target_in_root_qx,gt_target_in_root_qy,gt_target_in_root_qz,deviation_to_medoid_m,deviation_to_medoid_cm,deviation_to_medoid_rot_deg,inlier,inlier_rule
6,cam_edge_3,cam_edge_1,5.616000810,6.298025253,794.000000000,736.000000000,0.353716622,0.459978389,18.596808427,12.709328102,15.373774421,2.863777797,0.326985325,-0.536916147,0.070382888,0.061625005,0.154231147,4.032642451,3.530852689,8.836793770,0.996021295,0.032691040,0.033406324,0.075874200,5.102137459,510.213745899,48.980915427,-2.139367048,-0.128541651,0.353501444,0.282294560,0.881252739,0.429138402,16.174286863,50.492062643,24.587819285,0.887730329,0.034412850,0.439674525,0.132048972,5.734594290,573.459428954,53.341413587,0,dev_t <= 1.186572 m and dev_r <= 15.641637 deg; thresholds from median+3*MAD with floors 0.3m/5.0deg
7,cam_edge_3,cam_edge_1,5.713580654,6.417908482,708.000000000,790.500000000,0.279518865,0.560229302,16.950005355,12.300603071,14.439365912,-2.251710984,-2.717464665,0.274074593,-0.311382785,0.989093338,0.143111864,-17.840919417,56.670873824,8.199705810,0.862050691,-0.169658209,0.457933967,0.135577207,2.592576355,259.257635526,23.707648230,-2.139367048,-0.128541651,0.353501444,0.282294560,0.881252739,0.429138402,16.174286863,50.492062643,24.587819285,0.887730329,0.034412850,0.439674525,0.132048972,2.386920891,238.692089086,21.600298314,0,dev_t <= 1.186572 m and dev_r <= 15.641637 deg; thresholds from median+3*MAD with floors 0.3m/5.0deg
