method,status,camera_count,available_cameras,missing_cameras,pair_count_ok,pair_count_total,pair_coverage,mean_pair_t_cm,median_pair_t_cm,max_pair_t_cm,mean_pair_r_deg,median_pair_r_deg,max_pair_r_deg,mean_baseline_error_cm,mean_direction_error_deg,worst_pair,worst_pair_t_cm,worst_pair_r_deg,source,failure_reason,note
AP01,OK_FULL,4,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,6,6,1.0,13.52600545594349,12.289565913622596,22.74257220266557,1.3772296743989365,1.217607209315821,2.3289038724663573,4.318440581201011,1.3444442783686685,cam1-cam5,22.74257220266557,2.3289038724663573,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,
AP02,OK_FULL,4,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,6,6,1.0,9.25438327979093,10.08589115219263,13.97182570310882,0.8233717687557934,0.8077542722862354,1.580353456585512,6.702094964072444,0.49196108244652104,cam1-cam5,13.97182570310882,0.3027253323467937,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,
AP03,PARTIAL_3_OF_4,3,cam_edge_0;cam_edge_1;cam_edge_3,cam_edge_5,3,6,0.5,4.780160751653265,4.862221919075262,5.995274207882688,0.2681195887259763,0.35695466687734373,0.3915316890951362,4.481365459271587,0.21436259487415468,cam0-cam1,5.995274207882688,0.35695466687734373,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,Metrics are computed over available pairs only. Partial means are not directly comparable with full six-pair means.
