method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.275459718071774,0.25516589508067045,0.5848947441965455,-1.6829168640424061,2.0977223429380842,0.58780793,-1.7345552666901032,2.087328294440571
AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.42153614062133,0.8369159794985136,-4.042129279354599,0.44960292860939277,2.1470242798483428,-3.97416732,0.4750864931681852,2.131542681522701
AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.631415657977935,0.7846963116706093,-3.1893556082308425,-1.6100084468000924,2.081848825561368,-3.22735583,-1.5632142665839586,2.0542108949897364
AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.610934878561622,1.5089408439212406,5.8917337933888945,0.369058875272277,2.085247993721935,5.85885887,0.3484195331450478,2.1387615711167207
AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.7802205577055976,1.0247823843665678,0.5637793096672539,-1.731987720710051,2.116397863736229,0.58780793,-1.7345552666901032,2.087328294440571
AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.547029001524318,0.2909273269984428,-4.015248773094842,0.45761265359218634,2.1229098131605135,-3.97416732,0.4750864931681852,2.131542681522701
AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.301683950366767,0.20076289846288448,-3.254409368618351,-1.5856186690299499,2.0293795180615883,-3.22735583,-1.5632142665839586,2.0542108949897364
AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.95265421964739,0.5613254913805897,5.951022482045939,0.38573022918698546,2.1431562471113983,5.85885887,0.3484195331450478,2.1387615711167207
AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.2854168320067956,0.24906637327574171,0.619981683184436,-1.7376253944109155,2.0932291670716525,0.58780793,-1.7345552666901032,2.087328294440571
AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.809795576448787,0.10943252162065886,-3.995725799860346,0.4930280816201148,2.1298614712218327,-3.97416732,0.4750864931681852,2.131542681522701
AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.875233111384575,0.14353492143766855,-3.2379711033240888,-1.578085727315076,2.0499912326595218,-3.22735583,-1.5632142665839586,2.0542108949897364
