initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,moving_frame_000050,marker,14,14,moving_frame_000050,50,29.35440935546069,29.35440935546069,0.13252292078676825,3377.0,2.3822995391762856
observer,moving_frame_000046,marker,14,14,moving_frame_000046,46,28.442187541955814,28.442187541955814,0.1209228800594736,3161.5,2.475507569870158
observer,moving_frame_000120,marker,14,14,moving_frame_000120,120,27.791980040934373,27.791980040934373,0.11308299599760042,3169.5,2.673262365999603
observer,moving_frame_000049,marker,14,14,moving_frame_000049,49,27.654459245361583,27.654459245361583,0.15250660257875046,3248.0,2.407198980457193
observer,moving_frame_000053,marker,14,14,moving_frame_000053,53,27.24593460029308,27.24593460029308,0.2377259707344516,4135.5,2.3737041594620765
observer,moving_frame_000118,marker,14,14,moving_frame_000118,118,27.239210748608727,27.239210748608727,0.028451404268524105,2343.0,2.8225922641288004
observer,moving_frame_000045,marker,14,14,moving_frame_000045,45,26.994154671109328,26.994154671109328,0.1527795145274082,3260.0,2.533337985803829
observer,moving_frame_000051,marker,14,14,moving_frame_000051,51,26.920492614540667,26.920492614540667,0.1943658764651129,3501.0,2.373977276702938
observer,moving_frame_000044,marker,14,14,moving_frame_000044,44,26.289921749329906,26.289921749329906,0.15246726898292043,3285.0,2.5612479200275367
observer,moving_frame_000119,marker,14,14,moving_frame_000119,119,23.866748531537215,23.866748531537215,0.14933395672739797,2734.0,2.7505974988746593
observer,moving_frame_000047,marker,14,14,moving_frame_000047,47,22.09863924969859,22.09863924969859,0.27533773114220006,3186.0,2.466118110611349
observer,moving_frame_000113,marker,14,14,moving_frame_000113,113,17.298054306334407,17.298054306334407,0.10385676764981998,1445.0,3.2525384269105073
observer,moving_frame_000117,marker,14,14,moving_frame_000117,117,15.869499910511678,15.869499910511678,0.2976489281775047,2077.5,2.909281200505018
observer,moving_frame_000116,marker,14,14,moving_frame_000116,116,14.855027609509749,14.855027609509749,0.2878047376764095,1816.0,2.992049978773139
marker,3,observer,moving_frame_000053,3,moving_frame_000053,53,25.961449710916003,25.961449710916003,0.27702829404244844,4079.0,2.275588583336033
marker,2,observer,moving_frame_000113,2,moving_frame_000113,113,41.82828379064654,17.298054306334407,0.2516356361739372,8301.0,1.93320826449186
observer,moving_frame_000052,marker,3,3,moving_frame_000052,52,29.876553264774017,25.961449710916003,0.14836172539030182,3545.0,2.283707175348251
observer,moving_frame_000048,marker,3,3,moving_frame_000048,48,26.10074662813446,25.961449710916003,0.12783800091445155,2588.0,2.3478563225891502
observer,moving_frame_000041,marker,3,3,moving_frame_000041,41,22.948508112436024,22.948508112436024,0.11022318175534984,2029.5,2.5365240015512276
observer,moving_frame_000122,marker,3,3,moving_frame_000122,122,21.074087652729762,21.074087652729762,0.16380274987836307,2047.0,2.51248086247195
observer,moving_frame_000123,marker,3,3,moving_frame_000123,123,20.10788656437623,20.10788656437623,0.24742206468475722,2357.0,2.407537401476257
observer,moving_frame_000105,marker,2,2,moving_frame_000105,105,50.84031774641542,17.298054306334407,0.052347412576120855,6639.5,2.094509393862937
observer,moving_frame_000114,marker,2,2,moving_frame_000114,114,49.36696953160505,17.298054306334407,0.22739507431090406,10210.0,1.8459303119735275
observer,moving_frame_000106,marker,2,2,moving_frame_000106,106,42.35383344728449,17.298054306334407,0.12349708177795916,6087.0,2.129757018118423
observer,moving_frame_000110,marker,2,2,moving_frame_000110,110,41.15655502473057,17.298054306334407,0.10606926115736176,5481.0,2.161984019077594
observer,moving_frame_000109,marker,2,2,moving_frame_000109,109,39.31521697993908,17.298054306334407,0.09774674402700417,5056.0,2.25256369888639
observer,moving_frame_000112,marker,2,2,moving_frame_000112,112,36.9542534078799,17.298054306334407,0.2592116527349009,6930.5,2.018555834269088
observer,moving_frame_000104,marker,2,2,moving_frame_000104,104,33.79325629710403,17.298054306334407,0.330418846267551,7325.5,2.0474987020042916
observer,moving_frame_000107,marker,2,2,moving_frame_000107,107,33.664807078109476,17.298054306334407,0.22949495168368383,5651.0,2.1820567825617188
observer,moving_frame_000111,marker,2,2,moving_frame_000111,111,31.949462352017374,17.298054306334407,0.295705265766604,6021.0,2.092746497622031
observer,moving_frame_000103,marker,2,2,moving_frame_000103,103,24.42096782361232,17.298054306334407,0.2253619378222619,8168.0,2.008482865187278
observer,cam_edge_1,marker,2,2,cam_edge_1,static,15.6329583956338,15.6329583956338,0.20013423151238488,1824.0,3.5976855054744283
marker,4,observer,moving_frame_000041,4,moving_frame_000041,41,55.32087575952242,22.948508112436024,0.09733506213836743,7415.0,1.670998415233526
marker,1,observer,moving_frame_000109,1,moving_frame_000109,109,72.37224695526051,17.298054306334407,0.15429093069074393,14638.5,1.0715173995785978
observer,moving_frame_000134,marker,4,4,moving_frame_000134,134,64.50561875225418,22.948508112436024,0.10502977421180244,10035.5,1.617513837668431
