observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,1;2;5;6;7;14,6,125.21240839104871,True,reference_marker_14
moving_frame_000006,6,1;2;5;6;7;14,6,125.21240839104871,True,reference_marker_14
moving_frame_000007,7,1;2;5;6;7;14,6,170.78701958984036,True,reference_marker_14;top_pair_1_5;top_pair_1_6;top_pair_1_7;top_pair_2_5;top_pair_2_6;top_pair_2_7;top_pair_5_7
moving_frame_000008,8,1;2;5;6;7;14,6,151.98278676908663,True,reference_marker_14;top_pair_1_6;top_pair_2_6;top_pair_6_14;top_pair_7_14
moving_frame_000009,9,1;2;5;6;7;14,6,150.60866858268088,True,reference_marker_14;top_pair_1_14;top_pair_1_5;top_pair_1_7;top_pair_2_14;top_pair_2_5;top_pair_2_7;top_pair_5_14;top_pair_5_7;top_pair_6_14;top_pair_7_14
moving_frame_000010,10,1;2;3;5;6;7;14,7,192.79432319423205,True,reference_marker_14;top_pair_1_3;top_pair_2_3;top_pair_3_5;top_pair_3_6;top_pair_3_7
moving_frame_000011,11,1;2;5;6;7;14,6,200.72847083649492,True,reference_marker_14;top_marker_2;top_pair_1_14;top_pair_1_6;top_pair_1_7;top_pair_2_14;top_pair_2_6;top_pair_2_7;top_pair_5_14;top_pair_5_7;top_pair_6_14;top_pair_7_14
moving_frame_000012,12,1;2;5;6;7;14,6,224.65408413103106,True,reference_marker_14;top_pair_1_14;top_pair_1_7;top_pair_2_14;top_pair_2_7;top_pair_5_14;top_pair_5_7;top_pair_6_14;top_pair_7_14
moving_frame_000013,13,1;2;5;6;14,5,208.80737818952886,True,reference_marker_14;top_marker_2;top_pair_1_2;top_pair_1_6;top_pair_2_6
moving_frame_000014,14,1;2;5;14,4,197.8101943461855,True,reference_marker_14;top_marker_2;top_pair_1_14;top_pair_1_2;top_pair_2_14;top_pair_5_14
moving_frame_000015,15,1;2;5,3,145.37943522926435,False,top_marker_2
moving_frame_000016,16,1;2;5,3,121.32694753982943,False,top_marker_2;top_pair_1_5;top_pair_2_5
moving_frame_000017,17,1;2;5,3,149.02513959662332,False,top_marker_2;top_pair_1_2;top_pair_1_5;top_pair_2_5
moving_frame_000018,18,1;2,2,160.56833924756086,False,top_marker_1;top_marker_2
moving_frame_000019,19,1;2,2,268.5580731264906,False,top_marker_1;top_marker_2;top_pair_1_2
moving_frame_000028,28,1,1,223.17914344067262,False,top_marker_1
moving_frame_000039,39,1,1,259.62657562448635,False,top_marker_1
moving_frame_000040,40,1,1,215.64687050399226,False,top_marker_1
moving_frame_000041,41,1,1,119.79710465130047,False,top_marker_1
moving_frame_000043,43,1,1,163.11636000974903,False,top_marker_1
moving_frame_000050,50,0,1,77.81006821867922,False,top_marker_0
moving_frame_000051,51,0,1,94.76835657881765,False,top_marker_0
moving_frame_000053,53,0,1,119.32780859759433,False,top_marker_0
moving_frame_000054,54,0,1,92.8751371688126,False,top_marker_0
moving_frame_000055,55,0,1,82.17980462719304,False,top_marker_0
moving_frame_000057,57,0,1,95.09409957536846,False,top_marker_0
moving_frame_000058,58,0,1,113.1795150171652,False,top_marker_0
moving_frame_000068,68,3,1,53.55430363844052,False,top_marker_3
moving_frame_000070,70,3,1,76.27330665364053,False,top_marker_3
moving_frame_000071,71,3,1,60.6551112869688,False,top_marker_3
moving_frame_000072,72,3,1,52.97369941758358,False,top_marker_3
moving_frame_000073,73,3,1,50.58188409512611,False,top_marker_3
moving_frame_000075,75,3,1,47.28941653479092,False,top_marker_3
moving_frame_000080,80,4,1,97.31432143227414,False,top_marker_4
moving_frame_000083,83,4,1,89.49165358280898,False,top_marker_4
moving_frame_000084,84,4,1,139.0328979784624,False,top_marker_4
moving_frame_000085,85,4;7,2,171.24883415733143,False,top_marker_4;top_marker_7;top_pair_4_7
moving_frame_000086,86,4;7,2,145.6305202509215,False,top_marker_4;top_pair_4_7
moving_frame_000087,87,4;6;7,3,194.242038317481,False,top_marker_7;top_pair_4_6;top_pair_4_7
moving_frame_000088,88,4;6;7,3,327.2195764087952,False,top_marker_4;top_marker_6;top_marker_7;top_pair_4_6;top_pair_4_7;top_pair_6_7
moving_frame_000090,90,6;7,2,121.21783968512759,False,top_marker_6
moving_frame_000091,91,6;7,2,144.35944040985748,False,top_marker_6;top_marker_7;top_pair_6_7
moving_frame_000092,92,6;7,2,99.8613063398431,False,top_marker_7
moving_frame_000093,93,6;7,2,143.02969724013954,False,top_marker_6
moving_frame_000094,94,6;7;8,3,156.01443897678703,False,top_marker_6;top_pair_7_8
moving_frame_000095,95,6;7;8,3,184.92619877700469,False,top_marker_7;top_pair_6_7;top_pair_6_8;top_pair_7_8
moving_frame_000096,96,6;7;8,3,154.9466014146896,False,top_marker_7;top_pair_6_7;top_pair_6_8;top_pair_7_8
moving_frame_000097,97,6;7,2,123.91339100823046,False,top_marker_7
moving_frame_000098,98,5;6;8,3,196.10463495669296,False,top_marker_5;top_marker_6;top_marker_8;top_pair_5_6;top_pair_5_8;top_pair_6_8
moving_frame_000099,99,5;6;8,3,190.51619895933317,False,top_marker_5;top_marker_6;top_pair_5_6;top_pair_6_8
moving_frame_000100,100,5;6;8,3,228.87739987371864,False,top_marker_5;top_marker_6;top_pair_5_6
moving_frame_000101,101,5;6;8,3,155.42289218062953,False,top_marker_5;top_pair_5_6
moving_frame_000102,102,5;8,2,107.89490219386516,False,top_marker_5;top_pair_5_8
moving_frame_000103,103,5;8,2,109.11930057442234,False,top_marker_5;top_pair_5_8
moving_frame_000104,104,5;8,2,127.83201256346035,False,top_marker_5;top_marker_8;top_pair_5_8
moving_frame_000105,105,5;8,2,117.81370183289764,False,top_marker_5
moving_frame_000106,106,8,1,85.24355049787573,False,top_marker_8
moving_frame_000108,108,8,1,100.12915002234865,False,top_marker_8
moving_frame_000109,109,8,1,113.18154773396263,False,top_marker_8
moving_frame_000110,110,8;11,2,115.81049408476571,False,top_marker_8;top_pair_8_11
moving_frame_000111,111,8;11,2,142.05759833142767,False,top_marker_8;top_pair_8_11
moving_frame_000112,112,8,1,169.1935406748662,False,top_marker_8
moving_frame_000116,116,12;13,2,52.7412253887528,False,top_marker_13
moving_frame_000118,118,12;13,2,116.49364549526256,False,top_marker_13;top_pair_12_13
moving_frame_000119,119,11;12;13,3,164.94827106778845,False,top_marker_13;top_pair_11_13;top_pair_12_13
moving_frame_000122,122,11;12,2,162.33459064916985,False,top_marker_11
moving_frame_000123,123,11;12,2,178.1610303105981,False,top_marker_11;top_pair_11_12
moving_frame_000130,130,12,1,156.56152579317498,False,top_marker_12
moving_frame_000131,131,12,1,101.62247718203528,False,top_marker_12
moving_frame_000149,149,10,1,65.9527891788906,False,top_marker_10
moving_frame_000151,151,10,1,88.79381158171532,False,top_marker_10
moving_frame_000152,152,10,1,77.54857407573425,False,top_marker_10
moving_frame_000153,153,10;12,2,134.50669645848896,False,top_marker_12
moving_frame_000154,154,10;12,2,134.50669645848896,False,top_marker_12
moving_frame_000155,155,10;12,2,139.28888613625935,False,top_pair_10_12
moving_frame_000156,156,0;10;12,3,131.9148308114515,False,top_pair_0_12
moving_frame_000157,157,0;10;12,3,134.64767473847385,False,top_pair_0_10;top_pair_0_12;top_pair_10_12
moving_frame_000158,158,0;10;11;12,4,137.3842883135225,False,top_marker_10
moving_frame_000160,160,0;9;10;11;12,5,259.87282534217803,False,top_marker_10;top_marker_12;top_pair_10_12
moving_frame_000161,161,0;11;12,3,181.24406821372423,False,top_marker_11;top_pair_0_11;top_pair_0_12
moving_frame_000162,162,0;9;10;11;12,5,197.52271678830704,False,top_marker_11
moving_frame_000163,163,0;9;10;11;12,5,283.148947707646,False,top_marker_11;top_marker_9;top_pair_10_11;top_pair_11_12;top_pair_9_10;top_pair_9_12
moving_frame_000164,164,0;9;10;11;12,5,251.00918732450393,False,top_marker_11;top_pair_11_12
moving_frame_000166,166,0;9;10;11;12,5,174.10959841005075,False,top_pair_0_11;top_pair_0_12;top_pair_0_9
moving_frame_000168,168,0;9;10;11;12;13,6,240.06042393324788,False,top_marker_13;top_pair_0_13;top_pair_11_13;top_pair_9_13
