observer_type,observer_id,frame_id,marker_id,num_corners,mean_reproj_px,median_reproj_px,max_reproj_px
static,cam_edge_0,static,3,4,0.35107331344357584,0.29770853182269635,0.6646060487954517
static,cam_edge_0,static,7,4,0.40141295346952954,0.3984093880156593,0.5402005516772984
static,cam_edge_0,static,4,4,0.21654369387891384,0.21520683863721962,0.296722724781687
static,cam_edge_1,static,14,4,0.5110545180475659,0.4758831121016349,0.8594553693118174
static,cam_edge_1,static,2,4,0.39730922062451224,0.40260171393049204,0.5196813717580472
static,cam_edge_1,static,1,4,0.6094412368658764,0.6139704320357191,0.8427763996412653
static,cam_edge_1,static,5,4,0.3922284925686938,0.36209116415854614,0.5305208906433292
static,cam_edge_1,static,7,4,0.6228747436372235,0.6465211194259286,0.7974086617178247
static,cam_edge_1,static,6,4,0.4412225119185307,0.4310780002534793,0.5750952988363566
static,cam_edge_1,static,8,4,0.453419418208454,0.4292410640118033,0.6071154577629247
static,cam_edge_3,static,1,4,0.4991860546488656,0.4882863618168023,0.8581511402740043
static,cam_edge_3,static,2,4,0.38778385864976356,0.3318041739575402,0.7165272623965616
static,cam_edge_3,static,14,4,0.2415116175384279,0.1777857639324198,0.5196972360653961
static,cam_edge_3,static,3,4,0.411533519558834,0.41794217275916445,0.5245273009933032
static,cam_edge_3,static,5,4,0.4386602307783289,0.36971032617391597,0.7897498112318054
static,cam_edge_3,static,6,4,0.2662047543105068,0.25961871044205076,0.4450558582362345
static,cam_edge_3,static,7,4,0.6030161254632215,0.5035756399952236,1.0157418558909324
static,cam_edge_3,static,8,4,0.509708179277166,0.5108702834028367,0.5993984801962339
static,cam_edge_5,static,13,4,0.7005173048974638,0.6589389619602612,1.27251213944651
static,cam_edge_5,static,11,4,0.29972355674559237,0.1365441268484156,0.8376518979341578
static,cam_edge_5,static,12,4,0.2667959541610039,0.33730170444068425,0.34836797314949525
static,cam_edge_5,static,9,4,0.44699252947101903,0.3575060887047722,0.7855338174013025
static,cam_edge_5,static,10,4,0.44582013779898055,0.5004990087928869,0.58190343629923
static,cam_edge_5,static,0,4,0.25676648659046986,0.22893798795150375,0.41430409946721747
moving,moving_frame_000002,2,5,4,0.8551138149450591,0.8785297102660221,1.2046825857922556
