method,label,status,runtime_seconds,static_camera_count,primary_result,result_path,warning,artifact_status,execution_status,solver_status,quality_status,calibration_status,evaluation_status,anchor_export_status,visualization_status,config_summary
ap01,advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,available,3.3202718020038446,4,baseline,methods/ap01/advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,"AP01 selected-path consensus exceeds the documented dispersion floor for: cam_edge_0, cam_edge_3, cam_edge_5.",available,completed,not_applicable,warning_unstable_consensus,available,available,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""saved compatibility"", ""colmap_version"": ""COLMAP 3.7 -- Structure-from-Motion and Multi-View Stereo"", ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""direct_maximum_rotation_dispersion_deg"": 4.0, ""direct_maximum_translation_dispersion_m"": 0.12, ""direct_minimum_independent_markers"": 2, ""direct_minimum_inlier_ratio"": 0.3, ""evaluation_anchor_marker_id"": 14, ""gpu_requested"": ""false"", ""gpu_resolved"": ""false"", ""intrinsics_refinement"": {""extra_parameters"": false, ""focal_length"": false, ""principal_point"": false}, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": 4096, ""maximum_image_size"": 1600, ""path_maximum_rotation_disagreement_deg"": 4.0, ""path_maximum_translation_disagreement_m"": 0.12, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""relay_maximum_rotation_dispersion_deg"": 7.0, ""relay_maximum_translation_dispersion_m"": 0.3, ""relay_minimum_inlier_ratio"": 0.7, ""root_camera"": ""cam_edge_1"", ""scale_top_per_marker"": 30, ""top_moving_per_marker"": 8}"
ap01,baseline,available,372.81968176499504,4,baseline,methods/ap01/baseline,"AP01 selected-path consensus exceeds the documented dispersion floor for: cam_edge_1, cam_edge_5.",available,completed,not_applicable,warning_unstable_consensus,available,available,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""colmap_version"": ""COLMAP 3.7 -- Structure-from-Motion and Multi-View Stereo"", ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""direct_maximum_rotation_dispersion_deg"": 4.0, ""direct_maximum_translation_dispersion_m"": 0.12, ""direct_minimum_independent_markers"": 3, ""direct_minimum_inlier_ratio"": 0.7, ""evaluation_anchor_marker_id"": 14, ""gpu_requested"": ""false"", ""gpu_resolved"": ""false"", ""intrinsics_refinement"": {""extra_parameters"": false, ""focal_length"": false, ""principal_point"": false}, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": 4096, ""maximum_image_size"": 1600, ""path_maximum_rotation_disagreement_deg"": 4.0, ""path_maximum_translation_disagreement_m"": 0.12, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""relay_maximum_rotation_dispersion_deg"": 7.0, ""relay_maximum_translation_dispersion_m"": 0.3, ""relay_minimum_inlier_ratio"": 0.7, ""root_camera"": ""cam_edge_3"", ""scale_top_per_marker"": 30, ""top_moving_per_marker"": 8}"
ap01,root_cam_edge_1,available,367.37548575500114,4,baseline,methods/ap01/root_cam_edge_1,"AP01 selected-path consensus exceeds the documented dispersion floor for: cam_edge_3, cam_edge_5.",available,completed,not_applicable,warning_unstable_consensus,available,evaluation_unavailable,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""colmap_version"": ""COLMAP 3.7 -- Structure-from-Motion and Multi-View Stereo"", ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""direct_maximum_rotation_dispersion_deg"": 4.0, ""direct_maximum_translation_dispersion_m"": 0.12, ""direct_minimum_independent_markers"": 3, ""direct_minimum_inlier_ratio"": 0.7, ""evaluation_anchor_marker_id"": 2, ""gpu_requested"": ""false"", ""gpu_resolved"": ""false"", ""intrinsics_refinement"": {""extra_parameters"": false, ""focal_length"": false, ""principal_point"": false}, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": 4096, ""maximum_image_size"": 1600, ""path_maximum_rotation_disagreement_deg"": 4.0, ""path_maximum_translation_disagreement_m"": 0.12, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""relay_maximum_rotation_dispersion_deg"": 7.0, ""relay_maximum_translation_dispersion_m"": 0.3, ""relay_minimum_inlier_ratio"": 0.7, ""root_camera"": ""cam_edge_1"", ""scale_top_per_marker"": 30, ""top_moving_per_marker"": 8}"
ap02,ap02_configured_defaults_nonbaseline,available,985.312488350999,4,combined,methods/ap02/ap02_configured_defaults_nonbaseline,,available,completed,success,good,available,evaluation_unavailable,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""combined_max_nfev"": 80, ""evaluation_anchor_marker_id"": 2, ""initialization_algorithm"": ""maximum_bottleneck"", ""initialization_diagnostic"": ""unweighted_first_hit_bfs"", ""loss"": ""soft_l1"", ""loss_scale_px"": 3.0, ""maximum_total_frames"": null, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""reference_marker_evidence"": {""accepted_observations"": 30, ""ap02_compatible"": true, ""ap02_partial_compatible"": true, ""ap02_static_only_partial"": false, ""ap03_compatible"": true, ""automatic_candidate"": true, ""combined_graph_reachable_marker_count"": 20, ""combined_graph_reachable_marker_ids"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20], ""combined_graph_reachable_moving_frames"": 170, ""combined_graph_reachable_static_cameras"": [""cam_edge_0"", ""cam_edge_1"", ""cam_edge_3"", ""cam_edge_5""], ""combined_graph_reachable_static_count"": 4, ""compatible"": true, ""diagnostic_partial"": false, ""id"": 14, ""median_marker_area_px2"": 1946.75, ""median_marker_area_ratio"": 0.002112358940972222, ""median_pnp_reprojection_rmse_px"": 0.1578708877660514, ""median_score_area"": 0.45934454273769965, ""median_score_border"": 0.42083333333333334, ""median_score_distance"": 0.24878481885097362, ""median_score_reprojection"": 0.8636544987726189, ""median_selection_score"": 0.5592047803243928, ""moving_frames"": 28, ""moving_median_marker_area_px2"": 2102.25, ""moving_median_marker_area_ratio"": 0.0022810872395833334, ""moving_median_pnp_reprojection_rmse_px"": 0.1578708877660514, ""moving_median_selection_score"": 0.5644163087480125, ""recommended"": false, ""static_camera_count"": 2, ""static_cameras"": [""cam_edge_1"", ""cam_edge_3""], ""static_graph_reachable_cameras"": [""cam_edge_0"", ""cam_edge_1"", ""cam_edge_3"", ""cam_edge_5""], ""static_graph_reachable_count"": 4}, ""reference_marker_id"": 14, ""reference_marker_maximum_frames"": null, ""reference_marker_reason"": ""Route-2 simulation baseline contract: marker 14"", ""reference_marker_selection_mode"": ""baseline"", ""resolved_reference_marker_id"": 14, ""static_max_nfev"": 80, ""top_per_marker"": 8, ""top_per_marker_pair"": 4}"
ap02,baseline,available,975.9399661889984,4,combined,methods/ap02/baseline,,available,completed,success,good,available,available,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""combined_max_nfev"": 80, ""evaluation_anchor_marker_id"": 14, ""initialization_algorithm"": ""maximum_bottleneck"", ""initialization_diagnostic"": ""unweighted_first_hit_bfs"", ""loss"": ""soft_l1"", ""loss_scale_px"": 3.0, ""maximum_total_frames"": null, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""reference_marker_evidence"": {""accepted_observations"": 30, ""ap02_compatible"": true, ""ap02_partial_compatible"": true, ""ap02_static_only_partial"": false, ""ap03_compatible"": true, ""automatic_candidate"": true, ""combined_graph_reachable_marker_count"": 20, ""combined_graph_reachable_marker_ids"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20], ""combined_graph_reachable_moving_frames"": 170, ""combined_graph_reachable_static_cameras"": [""cam_edge_0"", ""cam_edge_1"", ""cam_edge_3"", ""cam_edge_5""], ""combined_graph_reachable_static_count"": 4, ""compatible"": true, ""diagnostic_partial"": false, ""id"": 14, ""median_marker_area_px2"": 1946.75, ""median_marker_area_ratio"": 0.002112358940972222, ""median_pnp_reprojection_rmse_px"": 0.1578708877660514, ""median_score_area"": 0.45934454273769965, ""median_score_border"": 0.42083333333333334, ""median_score_distance"": 0.24878481885097362, ""median_score_reprojection"": 0.8636544987726189, ""median_selection_score"": 0.5592047803243928, ""moving_frames"": 28, ""moving_median_marker_area_px2"": 2102.25, ""moving_median_marker_area_ratio"": 0.0022810872395833334, ""moving_median_pnp_reprojection_rmse_px"": 0.1578708877660514, ""moving_median_selection_score"": 0.5644163087480125, ""recommended"": false, ""static_camera_count"": 2, ""static_cameras"": [""cam_edge_1"", ""cam_edge_3""], ""static_graph_reachable_cameras"": [""cam_edge_0"", ""cam_edge_1"", ""cam_edge_3"", ""cam_edge_5""], ""static_graph_reachable_count"": 4}, ""reference_marker_id"": 14, ""reference_marker_maximum_frames"": null, ""reference_marker_reason"": ""Route-2 simulation baseline contract: marker 14"", ""reference_marker_selection_mode"": ""baseline"", ""resolved_reference_marker_id"": 14, ""static_max_nfev"": 80, ""top_per_marker"": 8, ""top_per_marker_pair"": 4}"
ap03_multi,ap03_configured_defaults_nonbaseline,available,323.04456106,4,multi,methods/ap03_multi/ap03_configured_defaults_nonbaseline,,available,completed_shared_colmap,not_applicable,good,available,evaluation_unavailable,ANCHOR_SOURCE_MISMATCH,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""colmap_version"": null, ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""evaluation_anchor_marker_id"": 2, ""feature_limits"": ""COLMAP defaults"", ""gpu_requested"": null, ""gpu_resolved"": null, ""intrinsics_refinement"": null, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": null, ""maximum_image_size"": null, ""minimum_marker_area_px2"": 100.0, ""multi_marker_count"": 15, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""scale_input"": ""registered-image detection"", ""scale_maximum_observations_per_marker"": null, ""scale_minimum_inliers"": 4, ""scale_ransac_iterations"": 1000, ""scale_reprojection_threshold_px"": 5.0, ""single_scale_marker_id"": 14}"
ap03_multi,baseline,available,313.17344607799896,4,multi,methods/ap03_multi/baseline,,available,completed_shared_colmap,not_applicable,good,available,available,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""colmap_version"": null, ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""evaluation_anchor_marker_id"": 14, ""feature_limits"": ""COLMAP defaults"", ""gpu_requested"": null, ""gpu_resolved"": null, ""intrinsics_refinement"": null, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": null, ""maximum_image_size"": null, ""minimum_marker_area_px2"": 100.0, ""multi_marker_count"": 15, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""scale_input"": ""registered-image detection"", ""scale_maximum_observations_per_marker"": null, ""scale_minimum_inliers"": 4, ""scale_ransac_iterations"": 1000, ""scale_reprojection_threshold_px"": 5.0, ""single_scale_marker_id"": 14}"
ap03_single,ap03_configured_defaults_nonbaseline,available,323.04456106,4,single,methods/ap03_single/ap03_configured_defaults_nonbaseline,,available,completed_shared_colmap,not_applicable,good,available,evaluation_unavailable,ANCHOR_SOURCE_MISMATCH,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""colmap_version"": null, ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""evaluation_anchor_marker_id"": 2, ""feature_limits"": ""COLMAP defaults"", ""gpu_requested"": null, ""gpu_resolved"": null, ""intrinsics_refinement"": null, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": null, ""maximum_image_size"": null, ""minimum_marker_area_px2"": 100.0, ""multi_marker_count"": 15, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""scale_input"": ""registered-image detection"", ""scale_maximum_observations_per_marker"": null, ""scale_minimum_inliers"": 4, ""scale_ransac_iterations"": 1000, ""scale_reprojection_threshold_px"": 5.0, ""single_scale_marker_id"": 14}"
ap03_single,baseline,available,313.17344607799896,4,single,methods/ap03_single/baseline,,available,completed_shared_colmap,not_applicable,good,available,available,OK,OK,"{""aruco_detection_mode"": ""baseline"", ""baseline_version"": ""baseline_v1"", ""colmap_version"": null, ""compute_configured"": ""cpu_baseline"", ""compute_resolved"": ""cpu_baseline"", ""evaluation_anchor_marker_id"": 14, ""feature_limits"": ""COLMAP defaults"", ""gpu_requested"": null, ""gpu_resolved"": null, ""intrinsics_refinement"": null, ""mapper_minimum_matches"": 8, ""matcher"": ""exhaustive"", ""maximum_features"": null, ""maximum_image_size"": null, ""minimum_marker_area_px2"": 100.0, ""multi_marker_count"": 15, ""quality_area_ratio"": 8e-06, ""quality_max_distance_m"": ""disabled"", ""quality_pnp_rmse_px"": 25.0, ""quality_positive_depth"": true, ""quality_sources"": ""maximum_marker_distance_m:global,maximum_pnp_reprojection_error_px:global,minimum_marker_area_ratio:global,require_positive_depth:global"", ""scale_input"": ""registered-image detection"", ""scale_maximum_observations_per_marker"": null, ""scale_minimum_inliers"": 4, ""scale_ransac_iterations"": 1000, ""scale_reprojection_threshold_px"": 5.0, ""single_scale_marker_id"": 14}"
