initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,cam_edge_3,marker,14,14,cam_edge_3,static,9.760939671081772,9.760939671081772,0.1652401214177915,735.0,4.184488347246913
marker,1,observer,cam_edge_3,1,cam_edge_3,static,27.831654891560927,9.760939671081772,0.3643846771493961,8775.0,1.3811741570838951
marker,19,observer,cam_edge_3,19,cam_edge_3,static,25.178157788771355,9.760939671081772,0.016647152282941655,2079.0,3.069909646884428
marker,2,observer,cam_edge_3,2,cam_edge_3,static,22.66096287609206,9.760939671081772,0.3292475173885345,4155.5,2.5920485786031056
marker,6,observer,cam_edge_3,6,cam_edge_3,static,10.097085590841797,9.760939671081772,0.08252560812659196,794.0,5.671209775273972
marker,5,observer,cam_edge_3,5,cam_edge_3,static,9.334018514601878,9.334018514601878,0.27564855973234403,1238.0,5.366104878105474
marker,8,observer,cam_edge_3,8,cam_edge_3,static,8.014994593596745,8.014994593596745,0.23570796846445147,904.5,6.0386340951393445
marker,20,observer,cam_edge_3,20,cam_edge_3,static,4.960477279173603,4.960477279173603,0.2051228820864619,472.5,9.103943480185158
observer,moving_frame_000088,marker,1,1,moving_frame_000088,88,64.48343803083021,9.760939671081772,0.13618932680073495,8078.0,1.1657479458045072
observer,moving_frame_000094,marker,1,1,moving_frame_000094,94,40.05645835092311,9.760939671081772,0.730163473712649,13824.5,0.9615143724265609
observer,moving_frame_000086,marker,1,1,moving_frame_000086,86,37.17303833426652,9.760939671081772,0.42989211159852325,7248.0,1.2547262517258815
observer,moving_frame_000089,marker,1,1,moving_frame_000089,89,35.22179946141315,9.760939671081772,0.5744875053419908,8598.5,1.1278276594907608
observer,moving_frame_000098,marker,1,1,moving_frame_000098,98,30.382870165449944,9.760939671081772,1.1937625713734485,18986.5,0.8880324337799935
observer,moving_frame_000108,marker,1,1,moving_frame_000108,108,29.434575287084275,9.760939671081772,0.5952260308929387,16526.0,0.9738654957377293
observer,moving_frame_000097,marker,1,1,moving_frame_000097,97,28.21777549183778,9.760939671081772,1.2323090977904734,17753.0,0.8978605469926279
observer,moving_frame_000093,marker,1,1,moving_frame_000093,93,23.546602751780448,9.760939671081772,1.1833905305406676,12413.0,0.9851322840808135
observer,moving_frame_000107,marker,1,1,moving_frame_000107,107,22.7780401398629,9.760939671081772,0.4373476827783562,17243.5,0.9538530430144696
observer,moving_frame_000100,marker,1,1,moving_frame_000100,100,22.477313519393327,9.760939671081772,1.1418819278710948,20479.0,0.8774964721930283
observer,moving_frame_000083,marker,1,1,moving_frame_000083,83,21.294129864108864,9.760939671081772,0.584041322367263,6289.0,1.4098592085303994
observer,moving_frame_000096,marker,1,1,moving_frame_000096,96,20.65323667952103,9.760939671081772,1.5495433123192983,16584.0,0.9201602496705927
observer,moving_frame_000095,marker,1,1,moving_frame_000095,95,20.580868270427565,9.760939671081772,1.4740555582715809,14919.0,0.9401010457810033
observer,moving_frame_000109,marker,1,1,moving_frame_000109,109,19.785958075021718,9.760939671081772,1.321814164166126,15681.5,0.995867271312281
observer,moving_frame_000099,marker,1,1,moving_frame_000099,99,19.03747800306526,9.760939671081772,1.7943759765522507,19514.5,0.8830783616962175
observer,moving_frame_000101,marker,1,1,moving_frame_000101,101,14.667568748804431,9.760939671081772,0.7001184808835279,20815.0,0.8758077513991837
observer,moving_frame_000106,marker,1,1,moving_frame_000106,106,12.467459582889303,9.760939671081772,0.49652181186928945,18260.0,0.9368555247234006
observer,moving_frame_000085,marker,1,1,moving_frame_000085,85,10.529176927608376,9.760939671081772,1.6526475570833354,7157.0,1.303838991376878
observer,moving_frame_000122,marker,19,19,moving_frame_000122,122,45.05802879110939,9.760939671081772,0.6639171819561438,19392.0,1.2460957092235732
observer,cam_edge_1,marker,2,2,cam_edge_1,static,15.6329583956338,9.760939671081772,0.20013423151238488,1824.0,3.5976855054744283
observer,moving_frame_000154,marker,8,8,moving_frame_000154,154,21.859595442292783,8.014994593596745,1.4219848926061807,19707.0,1.1985345470937527
observer,moving_frame_000173,marker,20,20,moving_frame_000173,173,13.316096923371925,4.960477279173603,1.8033276285002338,18610.0,1.376518548089981
marker,7,observer,cam_edge_1,7,cam_edge_1,static,7.67255522330154,7.67255522330154,0.23353963795061633,834.0,6.118902976384111
observer,cam_edge_0,marker,7,7,cam_edge_0,static,19.274394350413303,7.67255522330154,0.27642109079268934,2813.0,2.852544085963125
marker,4,observer,cam_edge_0,4,cam_edge_0,static,29.561155734243147,7.67255522330154,0.17216158635105214,4132.5,2.5050713755995706
marker,3,observer,cam_edge_0,3,cam_edge_0,static,18.33153824743589,7.67255522330154,0.2501329859149684,2478.0,3.0191078343462854
