marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
2,0,0.7920549708721549,2.483435498190145,-2.0257465283712124,14,14,0.42242893472334275
2,1,1.040513905553878,2.482508389987476,-2.0333036298171776,14,14,0.3692860398741452
2,2,1.0404438941800596,2.7310124598454415,-2.0349894402096913,14,14,0.47781862247968165
2,3,0.7925398844191724,2.732207375229781,-2.0297345451478606,14,14,0.45872001992702627
