marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
14,0,-0.7116307382207187,2.9849878236701093,-0.26123775120187664,30,30,0.5236162284315022
14,1,-0.7121499436190022,2.889627726745378,-0.0315103305708304,30,30,0.5994017015637312
14,2,-0.4649612051886799,2.8898699408307937,-0.03115376070888505,30,30,0.737949267032399
14,3,-0.46508324766588194,2.9847852715906713,-0.2618299615377114,30,30,0.4392440095146134
