approach,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_0,1.0799500596278995,0.09936741872148176,-0.2419824216030375,-1.0030593656481068,0.3187609573192418,0.5853881057839696,-1.744585854084599,2.0905159092174292,0.58780793,-1.734555260428118,2.087328299644237
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_1,0.43649050990265303,0.0802816563608116,-0.39696606563408565,0.15363783919124518,0.09662982116664942,-3.9781369806563407,0.4766228779547257,2.1325089783091085,-3.97416732,0.47508649956281324,2.131542680097442
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_3,0.41277406058859045,0.09915381180039556,0.09042199430364661,0.2127911038473096,-0.341944782332515,-3.2264516100569636,-1.5610863493828526,2.0507914518560546,-3.22735583,-1.5632142604213257,2.0542108996793798
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_5,0.6896444757528271,0.10649151830497844,0.350931172070279,-0.31933684026069775,-0.5004805669135415,5.8623681817207025,0.34522617115872567,2.1337567644023268,5.85885887,0.34841953956133265,2.138761570071462
