variant,method,status,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,baseline_error_cm,direction_error_deg,gt_baseline_m,est_baseline_m,available_cameras,missing_cameras,source,failure_reason,note,est_pitch_deg,est_roll_deg,est_rvec_x,est_rvec_y,est_rvec_z,est_tx_m,est_ty_m,est_tz_m,est_yaw_deg,gt_pitch_deg,gt_roll_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,gt_tx_m,gt_ty_m,gt_tz_m,gt_yaw_deg
fov_100deg,AP01,OK,cam0-cam1,cam_edge_0,cam_edge_1,13.575106496996952,1.0525584383080346,13.02945877079189,0.4252197624585491,5.069131069576643,5.199425657284562,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,57.9295593769549,117.49454210142743,0.05650827810000252,1.8701579788421527,0.6689640431551529,-4.715883756117342,-1.029557068940623,1.9324802214284065,139.40298561474427,57.450670973219815,115.90214977992046,0.059735247464964704,1.862313170365479,0.6890226811483594,-4.590674262084118,-0.9808404021811512,1.913047758273379,138.4497834938831
fov_100deg,AP01,OK,cam0-cam3,cam_edge_0,cam_edge_3,11.880994272799246,2.4815101104919437,6.82406279407668,1.4462535459941788,3.8191529186563207,3.8873935465970875,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,52.787063485390036,19.891099035998195,0.025855557584305487,0.9732842235911483,0.41659399963901483,-3.8806109666353987,-0.20352012328708724,0.10614457673835487,35.87674564517071,50.53923196926396,21.20580374270508,0.05780068377927822,0.9425257326838137,0.42222897273299825,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,36.244334985740466
fov_100deg,AP01,OK,cam0-cam5,cam_edge_0,cam_edge_5,14.94482370237194,2.735643692794586,0.9252064146675565,1.5091158121132948,5.667927964501032,5.658675900354356,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-61.357775781108536,117.74608814893165,-0.020673982499703574,-1.8447181616508144,-0.6546316595967893,5.283524059271267,-0.7533442071685194,1.8808133788014398,-141.8633448988032,-59.18839253897587,121.10918727720495,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.239989224744796,-0.7565583592593794,2.023744001687466,-144.80607014753681
fov_100deg,AP01,OK,cam1-cam3,cam_edge_1,cam_edge_3,6.693538956447511,1.8616307118908735,0.06579721552966156,1.7658104034511908,2.172182679705039,2.1715247075497426,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-50.547020685123066,4.103437657451067,-0.08210289213801972,-0.8837216404385971,-0.2828600748419092,1.4962875342372073,-0.3923789127319825,1.5240347631299622,-19.294124993743416,-52.158716168945,5.145378882018552,-0.07152290562849602,-0.9138098031455153,-0.27444766234862317,1.544386529831069,-0.3757221990345856,1.4805676849234315,-19.440987313922378
fov_100deg,AP01,OK,cam1-cam5,cam_edge_1,cam_edge_5,23.971182313827065,2.757827917991408,16.95107660901982,0.9791405140084979,9.833844654272019,10.003355420362217,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,41.97237191726796,134.1828896904683,0.05038530687888477,2.213099676571907,0.755010897137224,-3.892161440290467,-2.4956284060631218,8.870740546744507,158.97631830947876,43.91477015093176,133.3021054862451,0.07074491249427345,2.174340618010422,0.7301083985994897,-3.9715362540357773,-2.4903976924727136,8.64461218335215,156.5275178587406
fov_100deg,AP01,OK,cam3-cam5,cam_edge_3,cam_edge_5,9.311554959296354,2.5431639802362067,6.505317970864866,0.4096604527506861,9.285515073252315,9.350568252960963,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-8.444369787,139.680741895,-0.12386651816083032,-2.826409481805017,-1.0416121551799595,2.882586001,-3.179239078,8.307602752,178.086305074,-7.866545909544565,141.70501809791045,-0.15963022206593686,-2.858939487432395,-0.9996874983186074,2.8983748134908356,-3.1018777282117975,8.2582424386392,176.3434827013253
fov_100deg,AP02,OK,cam0-cam1,cam_edge_0,cam_edge_1,12.340208633082923,1.0969468712587527,12.03866359051764,0.3028836155182123,5.069131069576643,5.189517705481819,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,56.86065223591792,117.56700827861978,0.05953009702259049,1.8818780886495898,0.6880601132680167,-4.691255846662739,-1.029222907448101,1.9656838004740298,140.04843711596,57.450670973219815,115.90214977992046,0.059735247464964704,1.862313170365479,0.6890226811483594,-4.590674262084118,-0.9808404021811512,1.913047758273379,138.4497834938831
fov_100deg,AP02,OK,cam0-cam3,cam_edge_0,cam_edge_3,5.138352055994458,1.3678235973586355,4.064806143008903,0.46906887944574566,3.8191529186563207,3.8598009800864097,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,51.60188393943131,22.576507960063072,0.06384103115507526,0.9658133497867645,0.42270592527317047,-3.8572439090023787,-0.08951982147787452,0.1082554105004725,37.306756963000375,50.53923196926396,21.20580374270508,0.05780068377927822,0.9425257326838137,0.42222897273299825,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,36.244334985740466
fov_100deg,AP02,OK,cam0-cam5,cam_edge_0,cam_edge_5,13.276102166488608,0.8476368495784657,13.032176778288385,0.25318448442496505,5.667927964501032,5.7982497322839155,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-59.392504221820154,119.78768139088007,0.0033618901667729676,-1.878112782993391,-0.660053449511803,5.367994627004043,-0.7523647696317881,2.058708550476032,-143.19934386951795,-59.18839253897587,121.10918727720495,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.239989224744796,-0.7565583592593794,2.023744001687466,-144.80607014753681
fov_100deg,AP02,OK,cam1-cam3,cam_edge_1,cam_edge_3,12.075301992545981,0.5244758844356003,7.028427118224556,2.549280368934128,2.172182679705039,2.2424669508872848,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-52.03700105973372,5.323246510021466,-0.06540893332966606,-0.9122062133326246,-0.2674292792380274,1.5356675738204077,-0.34557808594470063,1.5971721619953985,-19.08301731790375,-52.158716168945,5.145378882018552,-0.07152290562849602,-0.9138098031455153,-0.27444766234862317,1.544386529831069,-0.3757221990345856,1.4805676849234315,-19.440987313922378
