variant,method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
fov_100deg,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,15.06390051146345,0.39655003994215904,5.975757514072202,0.44316950348173145,2.1317429367935024,5.85885887,0.34841953956133265,2.138761570071462
fov_140deg_extreme,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,10.438108680877287,1.9707340310649646,0.6513176526171462,-1.7125480384577172,2.007468368529696,0.58780793,-1.734555260428118,2.087328299644237
fov_140deg_extreme,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,10.355412441957222,0.8325237862237795,-4.069689412630688,0.46653929523364246,2.1706058571560716,-3.97416732,0.47508649956281324,2.131542680097442
fov_140deg_extreme,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.348385507376121,1.7673092753756054,-3.23655169569438,-1.5379389515780835,2.1117156357629057,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_140deg_extreme,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.8972034655871575,1.825792335617887,5.90006710570792,0.3096842130768598,2.1220535880438467,5.85885887,0.34841953956133265,2.138761570071462
fov_140deg_extreme,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.247703493700999,0.9157792617284665,0.598257132587152,-1.7508023086674087,2.113435873011032,0.58780793,-1.734555260428118,2.087328299644237
fov_140deg_extreme,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,15.676023115802817,0.45592794763106925,-4.124411539523742,0.48045874707693836,2.1759451972453117,-3.97416732,0.47508649956281324,2.131542680097442
fov_140deg_extreme,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.461835017541239,0.7384191857340128,-3.280253376357233,-1.6149992875444246,2.044826937928351,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_140deg_extreme,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,21.164376105226257,0.7944749590239627,6.051551433293824,0.41107936740959716,2.0776354413078257,5.85885887,0.34841953956133265,2.138761570071462
fov_140deg_extreme,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,4.725220076109041,0.6145379440465857,0.6219217370254231,-1.7659839938401913,2.078314234905651,0.58780793,-1.734555260428118,2.087328299644237
fov_140deg_extreme,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,14.466501050924032,0.353825714007695,-4.1182809487663,0.4806387208936417,2.142874057230925,-3.97416732,0.47508649956281324,2.131542680097442
fov_140deg_extreme,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,11.51887215996155,0.41322244613393583,-3.3113904648061014,-1.6418212543291637,2.059460875444278,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_140deg_extreme,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,22.05072270954968,0.429247988153911,6.052893326546977,0.4529030455504157,2.131194281911666,5.85885887,0.34841953956133265,2.138761570071462
fov_40deg,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,8.356422218235856,1.1880829067963719,0.6540608003950372,-1.751875900777106,2.039437467418622,0.58780793,-1.734555260428118,2.087328299644237
fov_40deg,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.998759534981438,1.0230399040086664,-4.051563791560158,0.4662676745438017,2.1497094058664787,-3.97416732,0.47508649956281324,2.131542680097442
fov_40deg,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,4.112145427017478,1.1798299458627741,-3.21621222883488,-1.5370747950533261,2.0839350061359574,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_40deg,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,303.4974166942095,16.37840823567002,3.4167889646097924,-2.2220848864995517,1.102315932449478,0.58780793,-1.734555260428118,2.087328299644237
fov_40deg,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,293.4792495553879,15.420255356733604,-1.09451312490779,0.043110531003576036,2.497596598577376,-3.97416732,0.47508649956281324,2.131542680097442
fov_40deg,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,293.65288736789256,15.149963793425648,-0.3348901692973394,-2.0699611626373575,2.0614084479005603,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_40deg,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,873.998764936508,126.17604162480993,-2.742242020404663,1.7746720364080353,2.750522470565107,5.85885887,0.34841953956133265,2.138761570071462
fov_40deg,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,4.268318843392247,1.0627600715789227,0.6151003165921733,-1.7412729940116531,2.119450756967576,0.58780793,-1.734555260428118,2.087328299644237
fov_40deg,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,10.972669153746654,0.9404146218254172,-4.044922345735291,0.5573623871953572,2.1478015694578394,-3.97416732,0.47508649956281324,2.131542680097442
fov_40deg,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,9.969348199110378,0.6726275295215279,-3.1838931908568826,-1.6387724144703346,2.005829552995643,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_69deg_baseline,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.822415403987738,1.1900806767425351,0.6324879164236616,-1.7164964902468431,2.0390363248743206,0.58780793,-1.734555260428118,2.087328299644237
fov_69deg_baseline,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,11.177335138434136,1.10635866494269,-4.079493952520802,0.4527058037060776,2.1615207890185135,-3.97416732,0.47508649956281324,2.131542680097442
fov_69deg_baseline,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.058111610646671,1.3076843630176178,-3.2342297239620033,-1.5466556945919043,2.101507969208556,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_69deg_baseline,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.449016571139734,1.5992478852999856,5.926379410059142,0.33618289940737145,2.1097783663911294,5.85885887,0.34841953956133265,2.138761570071462
fov_69deg_baseline,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,3.653479996582206,1.193997646972364,0.6126576704194387,-1.7612639292959973,2.0853461248449014,0.58780793,-1.734555260428118,2.087328299644237
fov_69deg_baseline,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,12.072796226531185,0.627260249541286,-4.089483106515668,0.4750112630571282,2.1672848763432753,-3.97416732,0.47508649956281324,2.131542680097442
fov_69deg_baseline,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.685580677317085,0.8065330315219034,-3.2625534945749406,-1.5939166979201533,2.0504757466081815,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_69deg_baseline,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,14.14126603859911,0.6014579137561811,5.984522580671169,0.4059058824337247,2.1087367016961625,5.85885887,0.34841953956133265,2.138761570071462
fov_69deg_baseline,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.49893047398836,0.6485271043800163,0.6008235675668486,-1.7416056416935177,2.0849693678253756,0.58780793,-1.734555260428118,2.087328299644237
fov_69deg_baseline,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,7.584564693943273,0.4185224299276614,-4.046019411169663,0.4529054963620661,2.1414342043083985,-3.97416732,0.47508649956281324,2.131542680097442
fov_69deg_baseline,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.569608989574012,0.45255645609399725,-3.2487259301825877,-1.625202861872559,2.058298482815599,-3.22735583,-1.5632142604213257,2.0542108996793798
fov_69deg_baseline,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,12.202133248004777,0.5894770158433246,5.939065423785402,0.4396395254787123,2.127141394543148,5.85885887,0.34841953956133265,2.138761570071462
