marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
0,0,0.5670565709948199,0.7420337272090322,0.02984712366320439,18,7,2.504984274560985
0,1,0.5478636275146496,0.7448632992984509,0.03723737207667994,18,8,1.389307871938552
0,2,0.5601110040213545,0.7561385819282337,0.06594696774140274,18,8,1.9144557887297444
0,3,0.5803015690325443,0.7543410080406407,0.05932761357997646,18,7,1.4885686903023445
