approach,entity_type,entity_id,reference_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref_aruco_x_m,est_ref_aruco_y_m,est_ref_aruco_z_m,est_ref_aruco_roll_deg,est_ref_aruco_pitch_deg,est_ref_aruco_yaw_deg,est_ref_aruco_rvec_x,est_ref_aruco_rvec_y,est_ref_aruco_rvec_z,gt_ref_aruco_x_m,gt_ref_aruco_y_m,gt_ref_aruco_z_m,gt_ref_aruco_roll_deg,gt_ref_aruco_pitch_deg,gt_ref_aruco_yaw_deg,gt_ref_aruco_rvec_x,gt_ref_aruco_rvec_y,gt_ref_aruco_rvec_z
AP03_targetless_colmap_multi_aruco_scale,static_camera,cam_edge_0,aruco_marker_14,227.22281612963266,72.56891232047695,155.29676331155036,-63.154294067150744,-153.3775036167854,2.1407755631155037,-2.3660982010996254,0.5535532634763828,-52.471796666288235,-54.62490438829937,-25.529521697088576,-1.0427953523376023,-0.692131799061807,-0.822593658747328,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,-1.9681387135817818,-0.0028859165367631696,-0.0351508608183076
AP03_targetless_colmap_multi_aruco_scale,static_camera,cam_edge_1,aruco_marker_14,497.37987521413277,61.19579816018576,471.3416279928986,-128.6176549965023,-93.17354137431357,0.7392489599289868,-0.8110900504022099,1.1998072663543062,-57.31750043113993,-22.262874239614124,-92.76018838585294,-1.069157841961598,0.5349462099249963,-1.6426042617371852,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,-1.1237817095292493,1.7685660170970312,-1.312074204648489
AP03_targetless_colmap_multi_aruco_scale,static_camera,cam_edge_3,aruco_marker_14,425.9865011540687,78.12643348384316,356.32628871796317,70.39153473461735,-222.57831649033855,0.3359070571796321,-0.8592989130751523,-0.1715722652240057,-38.632831169596805,-42.888563761215124,-101.45347380673992,-1.1359503442923444,0.049038457706184604,-1.860200582335452,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,-1.6921873383095052,1.0026170436150015,-0.66608239645876
AP03_targetless_colmap_multi_aruco_scale,static_camera,cam_edge_5,aruco_marker_14,456.7636697754938,72.41454611914403,-447.8388111386427,-64.47666093765723,-62.57962495120777,1.3804707586135725,-0.29634706981523956,1.5129653205593845,-171.6987739174009,27.72427577196949,130.88633004215507,1.176536082544761,2.4575150336181544,-0.45919868587513946,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,-1.2313021610937283,-1.7910646822527359,1.3345656692738168
