marker_id,entity_id,corner_idx,x_colmap,y_colmap,z_colmap,target_x_ref14_m,target_y_ref14_m,target_z_ref14_m,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,used_for_sim3,registered_x_ref14_m,registered_y_ref14_m,registered_z_ref14_m,corner_fit_error_cm
7,marker_007,1,5.76498141602009,0.10167286821187686,-0.28281435707450214,2.0031005588238013,0.34999999967890144,1.0482901845620316,17,14,0.928992290990906,0.7807924240297004,2.310408710766955,yes,1.7829311347377288,0.17779991625043567,1.659182567316622,67.18012707212934
7,marker_007,2,5.819532474586649,0.3716101357027022,-0.11350109374100165,1.936899440631331,0.3499999999231981,0.8917098155815412,17,16,1.0199132188014983,0.6152784420933575,2.4316487024992375,yes,1.8357581846637714,0.17737244899670157,1.6318342578471756,76.66902992973056
7,marker_007,3,5.959745645039169,0.261376225193671,0.13585037738447606,1.9368994411761984,0.5199999999231981,0.8917098156164087,17,16,1.029614850703231,0.9300748368154602,2.6323046618637393,yes,1.832780896572065,0.2241569805870849,1.6004514490609463,77.50344936827148
8,marker_008,0,3.262534205984745,-0.3066046293080772,-1.0829114101286206,2.683100559368669,-0.940000000329303,1.0882901842974482,13,11,0.3220550091332527,0.2484063436411239,0.7443429075442309,yes,1.5153149288719066,-0.23006604428768995,1.621825482659713,146.71023874747556
8,marker_008,1,3.231143380014727,-0.28257301841981286,-1.1368660596554097,2.6831005588238015,-1.110000000329303,1.0882901842625805,13,11,0.6055356167520973,0.5529570938545357,1.2494611545253984,yes,1.5159126569812191,-0.24036419427369105,1.6285401368887018,155.25669211644984
8,marker_008,2,3.217501358006915,-0.22509464089868247,-1.1008841083781333,2.6168994406313306,-1.1100000000850063,0.9317098152820901,13,11,0.47727630575910385,0.5344367637180931,0.8010245294740079,yes,1.5253211456102767,-0.24433754795748575,1.6209437806987566,155.43352644357284
8,marker_008,3,3.24850809403463,-0.2489881115684472,-1.046999687793218,2.6168994411761983,-0.9400000000850064,0.9317098153169576,13,11,0.5897889892412762,0.5562636662396249,1.54490484970123,yes,1.5247171269114834,-0.23411353865984946,1.6142126293766672,146.86551655223158
9,marker_009,0,-2.587584707482287,0.8705253255128221,6.303045159838192,2.9868994411761984,-0.10500000033135382,1.0982901844687094,15,15,0.4425098233242319,0.499164686082097,0.830271043580279,yes,1.4437601436303584,-0.7143721734847112,-0.05547220795435637,202.0836706716728
9,marker_009,1,-2.392828199575054,0.486838439547566,6.4683082480864655,2.9868994406313307,0.0649999996686462,1.098290184503577,15,15,0.4371136557331953,0.39214003552324006,1.303561876914345,yes,1.3971186057901606,-0.6443502586387735,-0.06622362756469014,209.44386623357724
9,marker_009,2,-2.0382280848987517,0.7353732577005156,6.6164169616043536,3.0531005588238016,0.06499999991294281,0.9417098155230865,15,15,0.3575973638637765,0.3660565566695825,0.6421798120905422,yes,1.4677484220831256,-0.5985457038572617,-0.06857368112642193,199.35664127544084
9,marker_009,3,-2.235564595395002,1.1163739715123648,6.458635419102541,3.0531005593686693,-0.1050000000870572,0.941709815488219,15,15,0.6031655349318554,0.5680087276921596,1.047498415598433,yes,1.513910747477642,-0.6682525917425057,-0.059249206773088314,192.04889281852232
