point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
15832,2.5004609466197008,-0.9077094874968992,0.6753504146903025,231,231,231,1.57699149107939
5559,1.5254716113496147,-0.290201214737382,1.6203970249594575,107,113,129,1.0781901568607992
15831,2.0819249025610858,-0.7740632138559367,0.05993595461421464,107,107,107,0.5571543753644467
5558,1.4664676475760294,-0.25051387943510406,1.5802162854568265,0,0,0,0.19399733151843485
15830,2.19404937424452,-1.060590342570133,0.7134336494924164,69,74,85,0.4687346412701621
5557,1.5098214707495043,-0.2570389957607039,1.5767637139614818,115,121,139,1.3165561524840634
15819,2.3673137060696656,-1.0536954152195979,0.670445645168681,8,8,8,0.2066008865736916
15804,1.9265874891451222,0.1537898117692802,0.7394130224536042,158,158,158,1.3049838202562298
15785,2.0271352770547106,-0.6913038858888411,0.5096730662307006,67,67,67,1.060559451430694
5512,1.532087173092038,-0.2534098538511668,1.6310621427093608,59,62,72,0.11815625139041666
15781,2.6819564007846126,-1.237832829171519,0.3192687896203409,8,8,8,0.20696457013840097
5506,1.5170256342140809,-0.23153188381796308,1.6211230315082192,0,0,0,0.11485487710457638
15761,1.9081193214010619,-0.7842797881904189,0.6265558094735496,0,0,0,0.8190813983033968
5488,1.530576042450343,-0.28028004709849375,1.6447210299622832,231,231,231,0.6832790530437111
15669,1.8144455023430528,0.15135413073513893,0.9748287831063007,143,143,143,1.5928253908162482
15618,1.8127387728640116,0.17484670319805085,1.013875115605236,143,143,143,0.7254950738433206
15615,1.800084555741507,0.16241426857350116,1.030952998970879,143,143,143,0.7194067415717499
15609,2.099849337251671,-0.9142764450998981,0.655775602753161,96,101,116,0.42698704504650886
15608,2.0763020900688614,-0.8799979266453943,0.6518908929488244,99,104,120,0.3802972742583393
5333,1.5038158155367936,-0.2461968370381536,1.6504052642260105,59,62,72,1.7604558251922795
15596,1.3720235347666199,-0.8644860982147671,-0.29919427048350355,52,56,64,1.856026233850818
5323,1.6217775502015745,-0.05047385136990812,1.7526856424531443,231,231,231,1.5759900243458047
15592,0.6204090271443368,-0.8641830659922043,1.1157609411312732,0,0,0,1.4666787928041263
5319,1.5035822030865813,-0.250065494279813,1.648147002077801,104,109,126,1.2338275575917113
15590,0.6204134312966995,-0.8641886992932379,1.1157583530891806,0,0,0,0.5463878571845564
15588,0.6204356559431005,-0.8641718318761931,1.1157349208413603,112,118,135,0.7068083931865058
5315,1.5264661326025166,-0.29246056647872426,1.5891162247875494,0,0,0,0.2397619230238719
15584,1.5961751044936707,-0.17995186121928775,0.03917415934222079,5,5,5,1.8442207275085492
15574,0.6202161880782223,-0.8642485804471771,1.115710701338341,0,0,0,0.3689904398232257
5301,1.6170064557050052,-0.07068052274624026,1.7459024242442212,41,41,41,0.5952268427158952
5285,1.527480594480425,-0.29558842945843844,1.5900962833669698,130,130,130,0.4443285560155794
