scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
shift_left_0_6m,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.500112,19.989,2.016,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_left_0_6m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_left_0_6m_camera_2_aruco_gray.png
shift_left_0_4m,shift,aruco,true,valid,aruco/gray,aruco/gray,64,48,0.661325,3.867,4.240,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_left_0_4m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_left_0_4m_camera_2_aruco_gray.png
shift_left_0_2m,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.500112,19.989,2.016,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_left_0_2m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_left_0_2m_camera_2_aruco_gray.png
shift_right_0_2m,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.855077,15.508,11.787,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_right_0_2m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_right_0_2m_camera_2_aruco_gray.png
shift_right_0_4m,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.855077,15.508,11.787,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_right_0_4m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_right_0_4m_camera_2_aruco_gray.png
shift_right_0_6m,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,32,64,0.570547,12.945,0.811,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_right_0_6m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/shift/debug_images/shift_right_0_6m_camera_2_aruco_gray.png
