image_name,x,y,z,roll,pitch,yaw,tag,board_name,board_x,board_y,board_z,board_roll,board_pitch,board_yaw,image_path,detected_ids,num_detected,all_0_to_5_detected
moving_0103.jpg,-2.350000,0.082820,1.650000,0.000000,0.037186,0.347196,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0103.jpg,[],0,False
moving_0104.jpg,-2.300000,0.073014,1.650000,0.000000,0.036359,0.364635,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0104.jpg,[],0,False
moving_0105.jpg,-2.250000,0.062847,1.650000,0.000000,0.035431,0.382413,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0105.jpg,[],0,False
moving_0106.jpg,-2.200000,0.052371,1.650000,0.000000,0.034405,0.400523,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0106.jpg,[],0,False
moving_0107.jpg,-2.150000,0.041637,1.650000,0.000000,0.033283,0.418957,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0107.jpg,[],0,False
moving_0108.jpg,-2.100000,0.030698,1.650000,0.000000,0.032069,0.437711,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0108.jpg,[],0,False
moving_0109.jpg,-2.050000,0.019607,1.650000,0.000000,0.030767,0.456777,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0109.jpg,[],0,False
moving_0110.jpg,-2.000000,0.008420,1.650000,0.000000,0.029379,0.476149,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0110.jpg,[],0,False
moving_0111.jpg,-1.950000,-0.002808,1.650000,0.000000,0.027910,0.495819,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0111.jpg,[],0,False
moving_0112.jpg,-1.900000,-0.014023,1.650000,0.000000,0.026363,0.515782,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0112.jpg,[],0,False
moving_0113.jpg,-1.850000,-0.025168,1.650000,0.000000,0.024743,0.536031,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0113.jpg,[],0,False
moving_0114.jpg,-1.800000,-0.036190,1.650000,0.000000,0.023055,0.556560,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0114.jpg,[],0,False
moving_0115.jpg,-1.750000,-0.047033,1.650000,0.000000,0.021303,0.577361,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0115.jpg,[],0,False
moving_0116.jpg,-1.700000,-0.057645,1.650000,0.000000,0.019491,0.598428,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0116.jpg,[],0,False
moving_0117.jpg,-1.650000,-0.067972,1.650000,0.000000,0.017626,0.619755,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0117.jpg,[],0,False
moving_0118.jpg,-1.600000,-0.077965,1.650000,0.000000,0.015712,0.641336,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0118.jpg,[],0,False
moving_0119.jpg,-1.550000,-0.087574,1.650000,0.000000,0.013754,0.663162,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0119.jpg,[],0,False
moving_0120.jpg,-1.500000,-0.096751,1.650000,0.000000,0.011758,0.685229,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0120.jpg,[],0,False
moving_0121.jpg,-1.450000,-0.105451,1.650000,0.000000,0.009730,0.707529,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0121.jpg,[],0,False
moving_0122.jpg,-1.400000,-0.113632,1.650000,0.000000,0.007674,0.730055,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0122.jpg,[],0,False
moving_0123.jpg,-1.350000,-0.121254,1.650000,0.000000,0.005598,0.752802,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0123.jpg,[],0,False
moving_0124.jpg,-1.300000,-0.128278,1.650000,0.000000,0.003506,0.775763,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0124.jpg,[],0,False
moving_0125.jpg,-1.250000,-0.134670,1.650000,0.000000,0.001404,0.798930,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0125.jpg,[],0,False
moving_0126.jpg,-1.200000,-0.140398,1.650000,0.000000,-0.000702,0.822298,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0126.jpg,[],0,False
moving_0127.jpg,-1.150000,-0.145435,1.650000,0.000000,-0.002806,0.845860,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0127.jpg,[],0,False
moving_0128.jpg,-1.100000,-0.149755,1.650000,0.000000,-0.004902,0.869609,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0128.jpg,[],0,False
moving_0129.jpg,-1.050000,-0.153338,1.650000,0.000000,-0.006984,0.893539,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0129.jpg,[],0,False
moving_0130.jpg,-1.000000,-0.156165,1.650000,0.000000,-0.009047,0.917644,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0130.jpg,[],0,False
moving_0131.jpg,-0.950000,-0.158223,1.650000,0.000000,-0.011085,0.941915,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0131.jpg,[],0,False
moving_0132.jpg,-0.900000,-0.159501,1.650000,0.000000,-0.013093,0.966348,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0132.jpg,[],0,False
moving_0133.jpg,-0.850000,-0.159994,1.650000,0.000000,-0.015064,0.990936,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0133.jpg,[],0,False
moving_0134.jpg,-0.800000,-0.159698,1.650000,0.000000,-0.016993,1.015671,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0134.jpg,[],0,False
moving_0135.jpg,-0.750000,-0.158616,1.650000,0.000000,-0.018875,1.040547,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0135.jpg,[],0,False
moving_0136.jpg,-0.700000,-0.156752,1.650000,0.000000,-0.020705,1.065559,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0136.jpg,[],0,False
moving_0137.jpg,-0.650000,-0.154116,1.650000,0.000000,-0.022478,1.090698,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0137.jpg,[],0,False
moving_0138.jpg,-0.600000,-0.150721,1.650000,0.000000,-0.024188,1.115959,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0138.jpg,[],0,False
moving_0139.jpg,-0.550000,-0.146583,1.650000,0.000000,-0.025831,1.141335,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0139.jpg,[],0,False
moving_0140.jpg,-0.500000,-0.141723,1.650000,0.000000,-0.027402,1.166820,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0140.jpg,[],0,False
moving_0141.jpg,-0.450000,-0.136165,1.650000,0.000000,-0.028898,1.192406,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0141.jpg,[],0,False
moving_0142.jpg,-0.400000,-0.129936,1.650000,0.000000,-0.030313,1.218088,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0142.jpg,[],0,False
moving_0143.jpg,-0.350000,-0.123067,1.650000,0.000000,-0.031645,1.243859,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0143.jpg,[],0,False
moving_0144.jpg,-0.300000,-0.115592,1.650000,0.000000,-0.032889,1.269711,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0144.jpg,[],0,False
moving_0145.jpg,-0.250000,-0.107547,1.650000,0.000000,-0.034041,1.295639,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0145.jpg,[],0,False
moving_0146.jpg,-0.200000,-0.098972,1.650000,0.000000,-0.035100,1.321637,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0146.jpg,[],0,False
moving_0147.jpg,-0.150000,-0.089910,1.650000,0.000000,-0.036060,1.347696,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0147.jpg,[],0,False
moving_0148.jpg,-0.100000,-0.080405,1.650000,0.000000,-0.036922,1.373812,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0148.jpg,[],0,False
moving_0149.jpg,-0.050000,-0.070504,1.650000,0.000000,-0.037680,1.399977,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0149.jpg,[],0,False
moving_0150.jpg,-0.000000,-0.060255,1.650000,0.000000,-0.038334,1.426185,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0150.jpg,[],0,False
moving_0151.jpg,0.050000,-0.049710,1.650000,0.000000,-0.038882,1.452428,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0151.jpg,[],0,False
moving_0152.jpg,0.100000,-0.038919,1.650000,0.000000,-0.039323,1.478702,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0152.jpg,[],0,False
moving_0153.jpg,0.150000,-0.027937,1.650000,0.000000,-0.039654,1.504998,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0153.jpg,[],0,False
moving_0154.jpg,0.200000,-0.016818,1.650000,0.000000,-0.039875,1.531311,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0154.jpg,[],0,False
moving_0155.jpg,0.250000,-0.005615,1.650000,0.000000,-0.039986,1.557633,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0155.jpg,[],0,False
moving_0156.jpg,0.300000,0.005615,1.650000,0.000000,-0.039986,1.583959,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0156.jpg,[],0,False
moving_0157.jpg,0.350000,0.016818,1.650000,0.000000,-0.039875,1.610282,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0157.jpg,[],0,False
moving_0158.jpg,0.400000,0.027937,1.650000,0.000000,-0.039654,1.636595,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0158.jpg,[],0,False
moving_0159.jpg,0.450000,0.038919,1.650000,0.000000,-0.039323,1.662891,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0159.jpg,[],0,False
moving_0160.jpg,0.500000,0.049710,1.650000,0.000000,-0.038882,1.689164,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0160.jpg,[],0,False
moving_0161.jpg,0.550000,0.060255,1.650000,0.000000,-0.038334,1.715408,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0161.jpg,[],0,False
moving_0162.jpg,0.600000,0.070504,1.650000,0.000000,-0.037680,1.741616,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0162.jpg,[],0,False
moving_0163.jpg,0.650000,0.080405,1.650000,0.000000,-0.036922,1.767781,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0163.jpg,[],0,False
moving_0164.jpg,0.700000,0.089910,1.650000,0.000000,-0.036060,1.793896,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0164.jpg,[],0,False
moving_0165.jpg,0.750000,0.098972,1.650000,0.000000,-0.035100,1.819956,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0165.jpg,[],0,False
moving_0166.jpg,0.800000,0.107547,1.650000,0.000000,-0.034041,1.845953,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0166.jpg,[],0,False
moving_0167.jpg,0.850000,0.115592,1.650000,0.000000,-0.032889,1.871881,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0167.jpg,[],0,False
moving_0168.jpg,0.900000,0.123067,1.650000,0.000000,-0.031645,1.897734,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0168.jpg,[],0,False
moving_0169.jpg,0.950000,0.129936,1.650000,0.000000,-0.030313,1.923505,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0169.jpg,[],0,False
moving_0170.jpg,1.000000,0.136165,1.650000,0.000000,-0.028898,1.949186,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0170.jpg,[],0,False
moving_0171.jpg,1.050000,0.141723,1.650000,0.000000,-0.027402,1.974773,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0171.jpg,[],0,False
moving_0172.jpg,1.100000,0.146583,1.650000,0.000000,-0.025831,2.000257,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0172.jpg,[],0,False
moving_0173.jpg,1.150000,0.150721,1.650000,0.000000,-0.024188,2.025633,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0173.jpg,[],0,False
moving_0174.jpg,1.200000,0.154116,1.650000,0.000000,-0.022478,2.050895,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0174.jpg,[],0,False
moving_0175.jpg,1.250000,0.156752,1.650000,0.000000,-0.020705,2.076034,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0175.jpg,[],0,False
moving_0176.jpg,1.300000,0.158616,1.650000,0.000000,-0.018875,2.101045,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0176.jpg,[],0,False
moving_0177.jpg,1.350000,0.159698,1.650000,0.000000,-0.016993,2.125922,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0177.jpg,[],0,False
moving_0178.jpg,1.400000,0.159994,1.650000,0.000000,-0.015064,2.150657,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0178.jpg,[],0,False
moving_0179.jpg,1.450000,0.159501,1.650000,0.000000,-0.013093,2.175244,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0179.jpg,[],0,False
moving_0180.jpg,1.500000,0.158223,1.650000,0.000000,-0.011085,2.199677,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0180.jpg,[],0,False
moving_0181.jpg,1.550000,0.156165,1.650000,0.000000,-0.009047,2.223949,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0181.jpg,[],0,False
moving_0182.jpg,1.600000,0.153338,1.650000,0.000000,-0.006984,2.248053,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0182.jpg,[],0,False
moving_0183.jpg,1.650000,0.149755,1.650000,0.000000,-0.004902,2.271983,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0183.jpg,[],0,False
moving_0184.jpg,1.700000,0.145435,1.650000,0.000000,-0.002806,2.295733,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0184.jpg,[],0,False
moving_0185.jpg,1.750000,0.140398,1.650000,0.000000,-0.000702,2.319294,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0185.jpg,[],0,False
moving_0186.jpg,1.800000,0.134670,1.650000,0.000000,0.001404,2.342662,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0186.jpg,[],0,False
moving_0187.jpg,1.850000,0.128278,1.650000,0.000000,0.003506,2.365830,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0187.jpg,[],0,False
moving_0188.jpg,1.900000,0.121254,1.650000,0.000000,0.005598,2.388790,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0188.jpg,[],0,False
moving_0189.jpg,1.950000,0.113632,1.650000,0.000000,0.007674,2.411537,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0189.jpg,[],0,False
moving_0190.jpg,2.000000,0.105451,1.650000,0.000000,0.009730,2.434064,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0190.jpg,[],0,False
moving_0191.jpg,2.050000,0.096751,1.650000,0.000000,0.011758,2.456364,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0191.jpg,[],0,False
moving_0192.jpg,2.100000,0.087574,1.650000,0.000000,0.013754,2.478430,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0192.jpg,[],0,False
moving_0193.jpg,2.150000,0.077965,1.650000,0.000000,0.015712,2.500257,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0193.jpg,[],0,False
moving_0194.jpg,2.200000,0.067972,1.650000,0.000000,0.017626,2.521837,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0194.jpg,[],0,False
moving_0195.jpg,2.250000,0.057645,1.650000,0.000000,0.019491,2.543164,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0195.jpg,[],0,False
moving_0196.jpg,2.300000,0.047033,1.650000,0.000000,0.021303,2.564232,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0196.jpg,[],0,False
moving_0197.jpg,2.350000,0.036190,1.650000,0.000000,0.023055,2.585033,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0197.jpg,[],0,False
moving_0198.jpg,2.400000,0.025168,1.650000,0.000000,0.024743,2.605561,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0198.jpg,[],0,False
moving_0199.jpg,2.450000,0.014023,1.650000,0.000000,0.026363,2.625810,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0199.jpg,[],0,False
moving_0200.jpg,2.500000,0.002808,1.650000,0.000000,0.027910,2.645773,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0200.jpg,[],0,False
moving_0201.jpg,2.550000,-0.008420,1.650000,0.000000,0.029379,2.665444,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0201.jpg,[],0,False
moving_0202.jpg,2.600000,-0.019607,1.650000,0.000000,0.030767,2.684816,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0202.jpg,[],0,False
moving_0203.jpg,2.650000,-0.030698,1.650000,0.000000,0.032069,2.703882,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0203.jpg,[],0,False
moving_0204.jpg,2.700000,-0.041637,1.650000,0.000000,0.033283,2.722635,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0204.jpg,[],0,False
moving_0205.jpg,2.750000,-0.052371,1.650000,0.000000,0.034405,2.741070,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0205.jpg,[],0,False
moving_0206.jpg,2.800000,-0.062847,1.650000,0.000000,0.035431,2.759180,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0206.jpg,[],0,False
moving_0207.jpg,2.850000,-0.073014,1.650000,0.000000,0.036359,2.776957,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0207.jpg,[],0,False
moving_0208.jpg,2.900000,-0.082820,1.650000,0.000000,0.037186,2.794396,backbone_slow_yaw_front_to_rear,PARK,0,0,-5,0,0,0,results/beintelli_bus_model/colmap/moving_route_v4_aruco_anchor_backbone/images/moving_0208.jpg,[],0,False
