marker_id,segment,corner_a,corner_b,length_colmap_units,length_metric_m,scale_m_per_colmap_unit,used_for_scale,scale_abs_dev_from_median
7,side_23,2,3,0.2567330614904625,0.17,0.6621663723910971,yes,0.00040702928308578024
7,side_30,3,0,0.25310699738320525,0.17,0.6716527071854089,yes,0.009079305511226043
7,diag_02,0,2,0.3602929527176142,0.2404163056034262,0.6672800669289155,yes,0.004706665254732623
7,diag_13,1,3,0.35976815830179065,0.2404163056034262,0.6682534294815317,yes,0.005680027807348775
8,side_01,0,1,0.2587211263427113,0.17,0.6570781536209451,yes,0.005495248053237756
8,side_12,1,2,0.2569989956052753,0.17,0.6614811843899304,yes,0.0010922172842524613
8,side_23,2,3,0.2615548852305396,0.17,0.6499591848577352,yes,0.012614216816447699
8,side_30,3,0,0.2588793635996799,0.17,0.6566765215897271,yes,0.005896880084455769
8,diag_02,0,2,0.36355391984953156,0.2404163056034262,0.6612947694331839,yes,0.0012786322409990003
8,diag_13,1,3,0.36906953753069516,0.2404163056034262,0.6514119458678732,yes,0.011161455806309672
9,side_01,0,1,0.2587875758164839,0.17,0.6569094341706477,yes,0.00566396750353515
9,side_12,1,2,0.25806477189023785,0.17,0.6587493471302072,yes,0.003824054543975719
9,side_23,2,3,0.2589485504720635,0.17,0.6565010682241311,yes,0.006072333450051759
9,side_30,3,0,0.25787825980666007,0.17,0.6592257917648998,yes,0.003347609909283067
9,diag_02,0,2,0.3654220676169685,0.2404163056034262,0.6579140312221866,yes,0.00465937045199627
9,diag_13,1,3,0.3654421389512105,0.2404163056034262,0.6578778963296396,yes,0.004695505344543327
10,side_01,0,1,0.26440967046160724,0.17,0.6429416885668874,yes,0.0196317131072955
10,side_12,1,2,0.2583752670410981,0.17,0.6579577137813242,yes,0.004615687892858711
10,side_23,2,3,0.26008478613298847,0.17,0.6536330037892888,yes,0.008940397884894091
10,side_30,3,0,0.26092496008463434,0.17,0.6515283165890237,yes,0.011045085085159223
10,diag_02,0,2,0.37069431992319485,0.2404163056034262,0.6485567560172993,yes,0.014016645656883542
10,diag_13,1,3,0.36721703579303,0.2404163056034262,0.6546981271831002,yes,0.007875274491082718
12,side_01,0,1,0.2586235134800497,0.17,0.657326156127385,yes,0.005247245546797896
12,side_12,1,2,0.2619174074291266,0.17,0.6490595706052912,yes,0.013513831068891702
12,side_23,2,3,0.25827701351701604,0.17,0.6582080135009766,yes,0.004365388173206308
12,side_30,3,0,0.2601032661554963,0.17,0.6535865639548322,yes,0.008986837719350715
12,diag_02,0,2,0.36511486087635897,0.2404163056034262,0.6584675984603098,yes,0.004105803213873105
12,diag_13,1,3,0.3695068450861918,0.2404163056034262,0.6506410065213982,yes,0.011932395152784658
15,side_01,0,1,0.25830983945895664,0.17,0.6581243686112532,yes,0.004449033062929653
15,side_12,1,2,0.2573670917869637,0.17,0.6605351088969756,yes,0.00203829277720724
15,side_23,2,3,0.25825084190719055,0.17,0.6582747174977037,yes,0.004298684176479162
15,side_30,3,0,0.2574617330026051,0.17,0.6602923005970751,yes,0.002281101077107772
15,diag_02,0,2,0.36452268074800676,0.2404163056034262,0.6595373026174608,yes,0.003036099056722086
15,diag_13,1,3,0.36476896025756994,0.2404163056034262,0.659092005618197,yes,0.0034813960559858526
16,side_01,0,1,0.2563007028723039,0.17,0.6632833936655208,yes,0.0007099919913379216
16,side_12,1,2,0.25552230025094164,0.17,0.6653039669455368,yes,0.0027305652713539574
16,side_23,2,3,0.2548187166525761,0.17,0.6671409472318343,yes,0.004567545557651376
16,side_30,3,0,0.25586306005413084,0.17,0.6644179115345314,yes,0.0018445098603485643
16,diag_02,0,2,0.36376878246162886,0.2404163056034262,0.6609041709861011,yes,0.0016692306880817798
16,diag_13,1,3,0.3592354962960704,0.2404163056034262,0.6692442926221377,yes,0.006670890947954811
17,side_01,0,1,0.2526986300842554,0.17,0.6727381147389607,yes,0.010164713064777842
17,side_12,1,2,0.2568871696155563,0.17,0.6617691348867792,yes,0.0008042667874036402
17,side_23,2,3,0.2532308200865373,0.17,0.6713242880227036,yes,0.008750886348520726
17,side_30,3,0,0.2565707917057475,0.17,0.6625851636103901,yes,1.176193620722188e-05
17,diag_02,0,2,0.3588728153518826,0.2404163056034262,0.669920638507246,yes,0.007347236833063153
17,diag_13,1,3,0.3619469314781568,0.2404163056034262,0.6642308158867072,yes,0.0016574142125242997
18,side_01,0,1,0.25600582057196153,0.17,0.6640474018137184,yes,0.0014740001395354696
18,side_12,1,2,0.2572759736644421,0.17,0.6607690472555602,yes,0.0018043544186227
18,side_23,2,3,0.257164882627408,0.17,0.6610544887122229,yes,0.0015189129619599395
18,side_30,3,0,0.2574320714588784,0.17,0.6603683800413943,yes,0.002205021632788573
18,diag_02,0,2,0.36392828566188806,0.2404163056034262,0.6606145086144468,yes,0.0019588930597360665
18,diag_13,1,3,0.36285877597517424,0.2404163056034262,0.6625616397379757,yes,1.176193620722188e-05
19,side_01,0,1,0.2591157687983253,0.17,0.6560774004160056,yes,0.006496001258177286
19,side_12,1,2,0.257104994443193,0.17,0.6612084699799998,yes,0.001364931694183058
19,side_23,2,3,0.2587102231161615,0.17,0.6571058458856093,yes,0.005467555788573608
19,side_30,3,0,0.2583013539046074,0.17,0.6581459889009419,yes,0.004427412773240991
19,diag_02,0,2,0.3662357547344512,0.2404163056034262,0.6564523056405193,yes,0.00612109603366362
19,diag_13,1,3,0.3643647529370942,0.2404163056034262,0.6598231680355012,yes,0.002750233638681654
20,side_01,0,1,0.2505211462161892,0.17,0.6785854310809243,yes,0.0160120294067414
20,side_12,1,2,0.25095911290505035,0.17,0.6774011831334414,yes,0.01482778145925856
20,side_23,2,3,0.25321747285091534,0.17,0.6713596739040574,yes,0.008786272229874492
20,side_30,3,0,0.2517432853327708,0.17,0.6752910997220158,yes,0.01271769804783296
20,diag_02,0,2,0.353604242374561,0.2404163056034262,0.6799022092861695,yes,0.01732880761198663
20,diag_13,1,3,0.3580336244611582,0.2404163056034262,0.6714908577797785,yes,0.008917456105595578
