entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
moving_frame,moving_frame_000001,ba_with_moving,4.152006769015572,1.3038166456407934,5.158051090252566,-136.88106363976567,13.412381826980504,115.35760376197507,-1.5640254460598515,-2.23522588027077,1.0812274029035582
moving_frame,moving_frame_000002,ba_with_moving,4.108720425227333,1.2856830107353292,5.161819649286855,-139.67511097820505,11.138755564078222,109.89353388948891,-1.6457149002942635,-2.1757243728066356,0.9721612354651893
moving_frame,moving_frame_000003,ba_with_moving,4.099849038227568,1.1958984300748143,5.104041796595993,-140.95568031126285,7.026914168910911,103.79254774818179,-1.7042402011016031,-2.0784119776069656,0.8515189670914215
moving_frame,moving_frame_000004,ba_with_moving,4.078899376794959,1.2504404000034257,5.083838519426583,-142.17437414062073,5.751483922653293,99.61407855850739,-1.7651980715156281,-2.0178615509808306,0.7884756984641559
moving_frame,moving_frame_000005,ba_with_moving,4.042826709164761,1.246219670325818,5.074596330241182,-143.86380889486858,3.542636518434077,94.51744707998478,-1.8334737651778132,-1.944322109114058,0.6963618862506369
moving_frame,moving_frame_000006,ba_with_moving,3.8432112286347393,1.5077030698665206,5.044242744248873,-143.36721596245783,11.17918766417405,104.4928658155435,-1.762748052688754,-2.1301024244941993,0.8888741350444213
moving_frame,moving_frame_000007,ba_with_moving,3.868986844430906,1.1595225811435776,4.992089288261141,-140.67485834063433,7.081144743276967,103.90915407130169,-1.700554274790764,-2.076788992612543,0.8574607322578123
moving_frame,moving_frame_000008,ba_with_moving,3.7898115926757527,1.1469059326094375,4.955057302099758,-138.6680988443271,9.376812594540537,109.06653786976412,-1.6294651439478471,-2.1437451219097845,0.9548929012985727
moving_frame,moving_frame_000009,ba_with_moving,3.71245496497685,1.1924205270904558,4.952230506237793,-136.5005735777094,13.001795729135916,115.10434197934381,-1.5603230064723328,-2.224173971872137,1.0796896825284183
moving_frame,moving_frame_000010,ba_with_moving,3.611922409047266,1.1923228155846115,4.9149578429329805,-134.1223221149268,15.441281648105535,120.88166093194599,-1.4802032423500049,-2.293045830901896,1.185331276049568
moving_frame,moving_frame_000011,ba_with_moving,3.5615963908556934,1.1649560988833585,4.870320515202377,-130.94274360820876,17.082139665974125,125.89686504512848,-1.3993570989943953,-2.3314911766974062,1.2878073661345146
moving_frame,moving_frame_000012,ba_with_moving,3.4783916272018245,1.15388264043298,4.840503621663792,-128.21282819019436,19.138692938537563,131.34181504316612,-1.3215439721515043,-2.3833781203165967,1.390079786574901
moving_frame,moving_frame_000013,ba_with_moving,3.3971791689503568,1.1340969639872853,4.8044612762119785,-125.09133684790578,20.679617380248352,137.0579849836916,-1.2318497235090244,-2.4295787397208386,1.4922879985911552
moving_frame,moving_frame_000014,ba_with_moving,3.338756044436471,1.1150583030730912,4.758215695722318,-121.39051920199532,21.889041075361707,142.57880031472516,1.1374212256684721,2.449788636204503,-1.5940689489273
moving_frame,moving_frame_000015,ba_with_moving,3.2608319005333906,1.0594329303569028,4.743113907569832,-123.75178842008621,21.001642041018016,137.72975279094027,-1.2206868875298273,-2.4172879422349847,1.5235733609718487
moving_frame,moving_frame_000016,ba_with_moving,3.2492406621348477,1.0000724630028655,4.708340679839043,-124.79539600338855,19.16453290416024,132.16486867755174,-1.293286022360517,-2.3368313855535696,1.4536540541323362
moving_frame,moving_frame_000017,ba_with_moving,3.1931037600805623,0.9264653946534699,4.697639358058479,-126.96434236149203,17.549042239497762,126.86632594974772,-1.3690115732732333,-2.281039541876668,1.366867388905129
moving_frame,moving_frame_000018,ba_with_moving,3.1587786161108524,0.8657729503615305,4.67823238105653,-128.19844291378413,15.54922459957315,121.76055320744744,-1.4311497234394777,-2.211137826419158,1.2894965954187712
moving_frame,moving_frame_000023,ba_with_moving,2.953375022805484,0.5545594199092669,4.569789854769711,-132.49857072613304,5.2358028242982115,97.21331418643545,-1.6971582891060735,-1.8491449106792712,0.9042274489612068
moving_frame,moving_frame_000024,ba_with_moving,2.824522865641818,0.5326705093749485,4.523729554637759,-132.0104967475818,3.7185085859025597,94.5059872630721,-1.710215265286183,-1.7974835267635798,0.865585753315022
moving_frame,moving_frame_000025,ba_with_moving,2.7016664845785985,0.5065842343502894,4.438777385953603,-131.15591299544153,2.6436586320942363,91.48535656578915,-1.7273837622241046,-1.735989783016013,0.8358506510030392
moving_frame,moving_frame_000026,ba_with_moving,2.5682673299581484,0.48213517516947046,4.385219495990505,-130.5085479941399,1.163479744823389,88.75836612277739,-1.7371233725292192,-1.6840389839341674,0.7974879992605847
moving_frame,moving_frame_000028,ba_with_moving,3.2883791379660217,-0.5291107896519065,1.7991344527321405,-102.97594163230265,-0.34837589880506675,74.09645935277631,-1.5086144808674775,-1.144554870844268,0.903307896327269
moving_frame,moving_frame_000029,ba_with_moving,3.1510102774527176,-0.5364780940175657,1.8085430277345984,-102.29216860528125,-0.047102948909732836,70.85464059807748,-1.5267057860715367,-1.0868308900337085,0.8744845489627732
moving_frame,moving_frame_000030,ba_with_moving,3.0047991975855193,-0.5296422519765818,1.801928368842663,-101.3402776681889,-0.24145371194161186,67.84937197056752,-1.532545885299826,-1.034634147300861,0.8423356772001502
moving_frame,moving_frame_000035,ba_with_moving,2.2738245973976943,-0.5353071940390504,1.7950850013297683,-97.00579443991083,-0.3601804133612779,51.82741980977842,-1.5615663752263782,-0.76409202190892,0.6671814044980519
moving_frame,moving_frame_000037,ba_with_moving,1.9911896249460947,-0.5279412542814145,1.7877716841321047,-95.08157025442651,-0.18485607801196682,45.729908560964176,-1.5605512595404496,-0.6607929315670321,0.6000123022771703
moving_frame,moving_frame_000038,ba_with_moving,1.9451436972483647,-0.5278136823904278,1.7937460738136826,-98.62704068991272,-0.29532433338521374,47.46656858100983,-1.6092580074133158,-0.7117891453868879,0.6047232347164256
moving_frame,moving_frame_000039,ba_with_moving,1.9062198384243703,-0.5214103203429844,1.7944476191189767,-102.00524296845316,-0.21364557996162778,49.471038887146726,-1.6541852626915474,-0.7651123237662318,0.6144081384997606
moving_frame,moving_frame_000040,ba_with_moving,1.8650081987879947,-0.5303450067540785,1.808795114032616,-105.78001134288913,-0.3883936368640697,51.62010840169053,-1.7013138418499463,-0.8282054032949611,0.6175156187487505
moving_frame,moving_frame_000044,ba_with_moving,1.6867169798675679,-0.5272240960082958,1.7802362376683047,-118.87223422420867,-0.36348662480845245,58.6997173458552,-1.8583323205783007,-1.0495615291874585,0.6118574676141038
moving_frame,moving_frame_000045,ba_with_moving,1.6563100088044191,-0.5167306639434953,1.7784011153087145,-122.18871457215822,-0.5819002476261792,61.09895229156802,-1.887771436127484,-1.121328022326844,0.6066207812165226
moving_frame,moving_frame_000046,ba_with_moving,1.5913248219408123,-0.5247453541165592,1.8026976449193055,-126.2004209824168,-0.45654767585937484,62.31393241742179,-1.93815331118616,-1.1771546782901143,0.5874779944444048
moving_frame,moving_frame_000047,ba_with_moving,1.5703039691077822,-0.5154688587038229,1.7893399210136325,-129.1322654821372,-0.44943755125467183,64.65685676303933,-1.96037483091003,-1.245786382902794,0.5830067222715296
moving_frame,moving_frame_000048,ba_with_moving,1.520577281753938,-0.5077982754357108,1.798350628203413,-132.83203168525256,-0.3560660340710889,66.51803731732777,-1.9966592223172248,-1.3133935229058804,0.5659772271114054
moving_frame,moving_frame_000049,ba_with_moving,1.4880278062488799,-0.5185842758360241,1.7872068714340223,-135.7928949873923,-0.5100366787884039,68.2825418961332,-2.0192030077438394,-1.3745603691478863,0.5477677808870566
moving_frame,moving_frame_000050,ba_with_moving,1.4532118623379167,-0.49994951322288816,1.8139345382283365,-133.7349925623918,-0.3872801842344026,72.9383859891919,-1.9437492997790256,-1.4410263314612586,0.6078398181274565
moving_frame,moving_frame_000051,ba_with_moving,1.4321823330296244,-0.4931606758764148,1.8347066846886209,-131.25147350125891,0.05135496830123788,77.06521204033781,-1.8707060024402993,-1.4891450548460161,0.6757100735014265
moving_frame,moving_frame_000056,ba_with_moving,0.4771529293057319,0.10249245189543418,3.315916605190813,-142.46603256272675,5.026296468992613,96.82142416739207,-1.8018382327484905,-1.9702445167859084,0.7562162418295589
moving_frame,moving_frame_000058,ba_with_moving,0.41516525608236043,0.09412328155846529,3.286839524690043,-141.22199172385993,9.175509811429647,106.01193945534756,-1.696990079094669,-2.124894665312177,0.8953438636671179
