method,label,anchor_marker_id,parent_frame,child_frame,camera_id,status,source,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,qx,qy,qz,qw,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
ap03,baseline,14,evaluation_anchor_marker_14,cam_edge_0_optical_frame,cam_edge_0,available,method_primary_result,0.5876715211092158,-1.746261258589921,2.087814438847083,-1.9669005936418664,-0.026107472976846072,-0.015162048717661289,-0.8323743150334942,-0.0009234089289040696,-0.015066151404212821,0.5540082653447842,0.9995443167956307,0.0182307885591243,0.024058202552733,0.5876715211092158,-0.015156301060355013,-0.38614797849122656,0.9223123252159795,-1.746261258589921,0.026104507268357113,-0.9222566763410561,-0.38569570602305725,2.087814438847083,0.0,0.0,0.0,1.0
ap03,baseline,14,evaluation_anchor_marker_14,cam_edge_1_optical_frame,cam_edge_1,available,method_primary_result,-3.990514779783587,0.4757091780938767,2.1373485762371853,-1.8573002326280312,0.013713321304013926,-1.9994323956020068,-0.4294068361309638,0.6759413213842079,-0.5008983071817323,0.3283503997132358,-0.4155915681843079,-0.2515673296939416,0.8740695207389213,-3.990514779783587,-0.909447967209161,0.12942130989294123,-0.39516391470467016,0.4757091780938767,-0.013712891497868224,-0.9591475398374616,-0.28257380174126673,2.1373485762371853,0.0,0.0,0.0,1.0
ap03,baseline,14,evaluation_anchor_marker_14,cam_edge_3_optical_frame,cam_edge_3,available,method_primary_result,-3.2377698913816992,-1.576755762457545,2.057782283458276,-1.909435294614924,0.03570497977455357,-1.044447483306927,-0.7021095259626668,0.41597858096046925,-0.2755577069350086,0.5080078580920905,0.5020595406616687,-0.30415408761591206,0.8095841578348274,-3.2377698913816992,-0.864096009539199,-0.13777967259760174,0.4841021050536032,-1.576755762457545,-0.03569739386883353,-0.9426065206677863,-0.3319919325308126,2.057782283458276,0.0,0.0,0.0,1.0
ap03,baseline,14,evaluation_anchor_marker_14,cam_edge_5_optical_frame,cam_edge_5,available,method_primary_result,5.889962125205646,0.3533680070384315,2.1423646637223714,-1.9078319389635245,0.06874194575727224,1.9886188507014688,-0.46102035071306396,-0.6726181635938383,0.49999126050570186,0.2916398149258357,-0.40481290915685614,0.32854660599518043,-0.8533367660361362,5.889962125205646,0.9118160407088529,0.07493795129264604,-0.4037026273906237,0.3533680070384315,-0.06868781905108629,-0.9415101864266306,-0.3299099155358874,2.1423646637223714,0.0,0.0,0.0,1.0
