scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
dist_1_2m,distance,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,8,6,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_2m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_2m_camera_2_not_enough_charuco_corners_gray.png
dist_1_4m,distance,charuco,true,valid,charuco/gray,charuco/gray,17,18,0.665955,3.405,0.506,,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_4m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_4m_camera_2_charuco_gray.png
dist_1_6m,distance,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,9,10,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_6m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_6m_camera_2_not_enough_charuco_corners_gray.png
dist_1_8m,distance,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,5,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_8m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_1_8m_camera_2_not_enough_charuco_corners_gray.png
dist_2_0m,distance,charuco,false,failure,not_enough_charuco_corners/binary_60,not_enough_charuco_corners/gray,8,5,,,,camera_1:not_enough_charuco_corners/binary_60;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_0m_camera_1_not_enough_charuco_corners_binary_60.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_0m_camera_2_not_enough_charuco_corners_gray.png
dist_2_2m,distance,charuco,false,failure,not_enough_charuco_corners/binary_60,not_enough_charuco_corners/gray,12,1,,,,camera_1:not_enough_charuco_corners/binary_60;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_2m_camera_1_not_enough_charuco_corners_binary_60.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_2m_camera_2_not_enough_charuco_corners_gray.png
dist_2_4m,distance,charuco,false,failure,not_enough_charuco_corners/binary_60,not_enough_charuco_corners/binary_60,3,1,,,,camera_1:not_enough_charuco_corners/binary_60;camera_2:not_enough_charuco_corners/binary_60,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_4m_camera_1_not_enough_charuco_corners_binary_60.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_4m_camera_2_not_enough_charuco_corners_binary_60.png
dist_2_6m,distance,charuco,false,failure,not_enough_charuco_corners/normalized,not_enough_charuco_corners/gray,1,2,,,,camera_1:not_enough_charuco_corners/normalized;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_6m_camera_1_not_enough_charuco_corners_normalized.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_6m_camera_2_not_enough_charuco_corners_gray.png
dist_2_8m,distance,charuco,false,failure,not_enough_charuco_corners/binary_80,not_enough_charuco_corners/gray,5,1,,,,camera_1:not_enough_charuco_corners/binary_80;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_8m_camera_1_not_enough_charuco_corners_binary_80.png,results/charuco/target_charuco_current/res320x240/distance/debug_images/dist_2_8m_camera_2_not_enough_charuco_corners_gray.png
