frame,image,marker_id,center_u,center_v,corner0_u,corner0_v,corner1_u,corner1_v,corner2_u,corner2_v,corner3_u,corner3_v,pnp_success,tvec_x_m,tvec_y_m,tvec_z_m,distance_m,rvec_x,rvec_y,rvec_z,route_x,route_y,route_z,route_roll,route_pitch,route_yaw
4,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0004.png,5,712.5,205.75,700.0,194.0,724.0,193.0,725.0,218.0,701.0,218.0,True,0.5027416466261663,-1.0699276258257342,6.449183697035964,6.556635161870145,-2.7930729253347804,0.026912107622434896,0.42316719614668236,-3.94,0.0,2.2,0.0,0.38,-0.16000000000000003
4,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0004.png,7,419.25,166.5,406.0,154.0,432.0,154.0,432.0,179.0,407.0,179.0,True,-1.4976137468480382,-1.3126445060129308,6.3074000688939496,6.614316152331815,-2.6804755423925757,-0.002798899035688632,-0.4892549176008977,-3.94,0.0,2.2,0.0,0.38,-0.16000000000000003
4,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0004.png,6,487.0,165.5,474.0,153.0,499.0,153.0,500.0,178.0,475.0,178.0,True,-1.0522699826617556,-1.3379078003727767,6.393898394774393,6.6165856815587185,3.189075271518396,-0.05751405003749909,0.32562130212767626,-3.94,0.0,2.2,0.0,0.38,-0.16000000000000003
5,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0005.png,5,679.0,190.0,666.0,178.0,691.0,177.0,692.0,202.0,667.0,203.0,True,0.2649880963904454,-1.1550763175994183,6.315326060342266,6.425555480979511,3.140965012698226,-0.06279419261415403,4.965987360492629e-09,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0005.png,7,375.0,151.5,361.0,139.0,388.0,138.0,389.0,164.0,362.0,165.0,True,-1.6957244400534208,-1.334341399871182,5.947918768331894,6.327217873811479,3.06194011859876,-0.08639704365454813,0.10590248229419237,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0005.png,6,445.5,150.25,432.0,138.0,458.0,137.0,459.0,163.0,433.0,163.0,True,-1.2895683945900969,-1.3908116967737179,6.163017250324694,6.448265305336624,-3.1570963151931797,0.06471277715538859,-0.1372219146556274,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0005.png,2,686.0,349.0,662.0,326.0,709.0,324.0,708.0,372.0,665.0,374.0,True,0.1632437870579978,-0.038730915133323995,3.2857862731447742,3.290066876309162,-3.023663014570179,0.054817080300374486,-0.4724472347206403,-3.8,0.0,2.2,0.0,0.4,-0.2
6,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0006.png,2,659.5,344.5,633.0,321.0,683.0,318.0,686.0,368.0,636.0,371.0,True,0.06618098195050422,-0.0526053959093756,3.1545151326180667,3.1556477895936195,3.140182425996834,-0.09412084012474464,8.349444404415676e-13,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0006.png,1,766.0,297.25,714.0,286.0,794.0,282.0,821.0,308.0,735.0,313.0,True,0.24989730705683222,-0.1258201674484183,1.8468056547575862,1.8678786108994345,1.9521334949806317,-0.15624774489196663,0.10030384307868047,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0006.png,5,645.5,174.5,632.0,162.0,657.0,161.0,659.0,187.0,634.0,188.0,True,0.03641666049443519,-1.218948534302135,6.107879023535377,6.228430610401175,3.1508525917506356,-0.13081885097506088,0.38051812746731756,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0006.png,7,329.25,136.75,314.0,123.0,343.0,123.0,344.0,150.0,316.0,151.0,True,-1.9189380816112436,-1.3785054531498073,5.7414457485474735,6.208606923371414,-2.596595296655427,0.023756262788837013,-0.651879285591959,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0006.png,6,403.25,135.0,389.0,122.0,416.0,121.0,418.0,148.0,390.0,149.0,True,-1.484951865640857,-1.4113641000540256,5.830223442094444,6.179687374854747,3.124507387044789,-0.08936688802310762,0.12277588608917483,-3.66,0.0,2.2,0.0,0.42,-0.24
7,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0007.png,2,632.5,341.0,605.0,317.0,656.0,313.0,660.0,365.0,609.0,369.0,True,-0.02488813404311002,-0.06193186230851541,3.0326948480300167,3.033429250213849,3.1456641444522346,-0.11892086782679337,-0.2838455051976383,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0007.png,1,751.75,300.25,696.0,288.0,780.0,282.0,811.0,312.0,720.0,319.0,True,0.2083445474304828,-0.11293010138303425,1.7364177703332404,1.7525145737971644,1.9761191048813318,-0.1972168491953271,0.12200375076125149,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0007.png,5,612.0,159.5,598.0,147.0,624.0,146.0,626.0,172.0,600.0,173.0,True,-0.18108018457118524,-1.297998979023742,6.0169939663626995,6.15806851001482,3.094145472225297,-0.11567196061965346,0.23817939359224743,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0007.png,7,282.0,122.5,266.0,109.0,296.0,108.0,298.0,136.0,268.0,137.0,True,-2.1285340490424645,-1.4123260687393546,5.526883275895034,6.0886583799505525,3.0614180785734946,-0.13342184023445314,0.2707888467298029,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0007.png,6,359.5,120.5,344.0,107.0,373.0,106.0,375.0,134.0,346.0,135.0,True,-1.6934189978441914,-1.446074578461578,5.611942793937877,6.0376072670523815,3.116098178200491,-0.1144635328755462,0.21998355291931943,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
8,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0008.png,2,583.0,339.75,552.0,314.0,608.0,308.0,614.0,365.0,558.0,372.0,True,-0.16669581658126395,-0.05936675176914923,2.730638632732859,2.7363660663468425,3.1656604052678494,-0.1766160257296318,0.47528004970594706,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0008.png,1,736.75,317.0,670.0,302.0,765.0,292.0,808.0,331.0,704.0,343.0,True,0.15466124366962558,-0.07062458765341383,1.489625485560734,1.4992971753147215,2.003646780401093,-0.27643442727088813,0.17971211184353253,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0008.png,5,544.5,130.0,529.0,117.0,557.0,115.0,560.0,143.0,532.0,145.0,True,-0.5788764069511564,-1.394585589209616,5.635783219725057,5.834553912673217,-3.11923913743514,0.16630942501629342,-0.22341622168056038,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0008.png,7,180.25,96.25,161.0,81.0,195.0,80.0,199.0,111.0,166.0,113.0,True,-2.525410987009119,-1.4487077975807292,5.107444243676555,5.878983044570068,-2.5417051815409857,0.09522005893912118,-0.8353251091728737,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0008.png,6,268.0,92.0,250.0,77.0,282.0,76.0,286.0,107.0,254.0,108.0,True,-2.1018801380453507,-1.514343977680388,5.252720595160759,5.856808981712858,3.2546443557783404,-0.14939204094341302,0.4498044659919003,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
9,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0009.png,1,746.25,353.0,664.0,334.0,773.0,317.0,833.0,369.0,715.0,392.0,True,0.1434484546104305,-0.01184323238912963,1.2591598606692556,1.267359963074486,2.0383789081418766,-0.3643568359368931,0.22506977735244393,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0009.png,2,539.75,346.25,504.0,320.0,566.0,310.0,575.0,372.0,514.0,383.0,True,-0.2674976006800572,-0.036589530146346555,2.488705291490962,2.503307369857132,-2.9836955453129232,0.2361232080825404,-0.4916218549541687,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0009.png,5,476.25,102.25,459.0,88.0,489.0,86.0,493.0,116.0,464.0,119.0,True,-0.9343145507795443,-1.4711668283936779,5.305889519530537,5.584777445004258,-2.9399895348454397,0.22274983795188574,-0.49604698679396747,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0009.png,7,68.75,72.5,46.0,56.0,85.0,54.0,92.0,89.0,52.0,91.0,True,-2.7859540929071023,-1.4023768477484626,4.533965865208895,5.503185213834456,3.1125629249439384,-0.25293179514779185,0.5420051319578097,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0009.png,6,168.75,66.25,147.0,50.0,184.0,48.0,190.0,82.0,154.0,85.0,True,-2.379261285467169,-1.483010392186341,4.69470835616068,5.468134109297291,-2.509665244725553,0.13523615717225618,-0.8005270486912389,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
10,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0010.png,1,746.25,353.0,664.0,334.0,773.0,317.0,833.0,369.0,715.0,392.0,True,0.1434484546104305,-0.01184323238912963,1.2591598606692556,1.267359963074486,2.0383789081418766,-0.3643568359368931,0.22506977735244393,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0010.png,2,539.75,346.25,504.0,320.0,566.0,310.0,575.0,372.0,514.0,383.0,True,-0.2674976006800572,-0.036589530146346555,2.488705291490962,2.503307369857132,-2.9836955453129232,0.2361232080825404,-0.4916218549541687,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0010.png,5,476.25,102.25,459.0,88.0,489.0,86.0,493.0,116.0,464.0,119.0,True,-0.9343145507795443,-1.4711668283936779,5.305889519530537,5.584777445004258,-2.9399895348454397,0.22274983795188574,-0.49604698679396747,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0010.png,7,68.75,72.5,46.0,56.0,85.0,54.0,92.0,89.0,52.0,91.0,True,-2.7859540929071023,-1.4023768477484626,4.533965865208895,5.503185213834456,3.1125629249439384,-0.25293179514779185,0.5420051319578097,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0010.png,6,168.75,66.25,147.0,50.0,184.0,48.0,190.0,82.0,154.0,85.0,True,-2.379261285467169,-1.483010392186341,4.69470835616068,5.468134109297291,-2.509665244725553,0.13523615717225618,-0.8005270486912389,-3.1,0.0,2.2,0.0,0.5,-0.4
11,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0011.png,1,764.75,380.75,673.0,360.0,789.0,337.0,862.0,398.0,735.0,428.0,True,0.153221291559826,0.022802108001555972,1.1462806581079472,1.1567005003322874,2.0469059941342924,-0.4052001799251489,0.24224940808475026,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0011.png,2,521.25,353.5,483.0,326.0,548.0,315.0,559.0,380.0,495.0,393.0,True,-0.29968417309568557,-0.016391055510745507,2.3543662752321652,2.37341943791134,-3.0160630195052325,0.26897054809543863,-0.5782395680635748,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0011.png,5,441.5,89.0,423.0,74.0,454.0,72.0,460.0,104.0,429.0,106.0,True,-1.0597369432502262,-1.4475827924827573,4.965134507102745,5.279308572493553,3.0853976736620536,-0.2953079688285654,0.7129908040304755,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0011.png,6,116.0,54.5,92.0,38.0,132.0,35.0,140.0,71.0,100.0,74.0,True,-2.4759934298334736,-1.4438672120418738,4.39305410520794,5.245399923921191,3.104102788010697,-0.31064366647194613,0.5613747235643914,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
12,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0012.png,1,705.25,389.75,610.0,372.0,726.0,342.0,805.0,403.0,680.0,442.0,True,0.07819228375299675,0.032849783196709004,1.1182381487189192,1.1214498199852259,2.039979788308023,-0.5106730864876036,0.3070042032039819,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0012.png,2,443.75,364.0,402.0,338.0,470.0,323.0,485.0,389.0,418.0,406.0,True,-0.48258555377997675,0.00996459953280159,2.2913822182751855,2.34167046789011,-2.9834106285592203,0.3376444465513268,-0.5934367402612782,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0012.png,5,343.25,90.5,323.0,76.0,356.0,72.0,363.0,105.0,331.0,109.0,True,-1.5675973841696924,-1.4232734070614104,4.910752108219884,5.347761683030564,-2.7150936972269792,0.1774192396158505,-0.145405983014182,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
13,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0013.png,1,705.25,389.75,610.0,372.0,726.0,342.0,805.0,403.0,680.0,442.0,True,0.07819228375299675,0.032849783196709004,1.1182381487189192,1.1214498199852259,2.039979788308023,-0.5106730864876036,0.3070042032039819,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0013.png,2,443.75,364.0,402.0,338.0,470.0,323.0,485.0,389.0,418.0,406.0,True,-0.48258555377997675,0.00996459953280159,2.2913822182751855,2.34167046789011,-2.9834106285592203,0.3376444465513268,-0.5934367402612782,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0013.png,5,343.25,90.5,323.0,76.0,356.0,72.0,363.0,105.0,331.0,109.0,True,-1.5675973841696924,-1.4232734070614104,4.910752108219884,5.347761683030564,-2.7150936972269792,0.1774192396158505,-0.145405983014182,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
14,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0014.png,1,649.75,401.5,550.0,388.0,666.0,349.0,753.0,410.0,630.0,459.0,True,0.011365490111618314,0.04528284540437736,1.0843583829536751,1.085362986809161,2.0268988807661072,-0.6229887913580682,0.37163964356247037,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0014.png,2,365.0,379.0,320.0,354.0,391.0,335.0,409.0,403.0,340.0,424.0,True,-0.648768183505956,0.04500827705190211,2.198541948150076,2.292708572563973,-2.9071636093456235,0.3859023917289348,-0.8014140505171293,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0014.png,5,239.5,94.25,217.0,79.0,252.0,75.0,262.0,109.0,227.0,114.0,True,-1.9995806007179036,-1.3272350279101532,4.642724994011928,5.226353486715388,3.0993923539747836,-0.4263842912288048,0.9395844632063859,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
15,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0015.png,1,597.75,416.0,493.0,407.0,610.0,359.0,705.0,419.0,583.0,479.0,True,-0.04730661310560228,0.05970902607889803,1.046672464394969,1.049440961255778,2.00861833835349,-0.7255575102776104,0.42517091398141116,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0015.png,2,284.75,398.75,235.0,375.0,310.0,351.0,333.0,421.0,261.0,448.0,True,-0.7939944939582283,0.08676020534228084,2.0831433453723567,2.2310178813797417,-2.8444339900360998,0.46122105826232856,-0.9937215495792611,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0015.png,5,128.0,101.0,102.0,86.0,141.0,80.0,154.0,116.0,115.0,122.0,True,-2.456575591348471,-1.242649561820712,4.461109828130166,5.242179171693949,3.3513198415007506,-0.4080701877726469,0.7695974634482404,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
16,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0016.png,2,201.75,424.0,146.0,403.0,227.0,372.0,256.0,444.0,178.0,477.0,True,-0.9335466984193805,0.13663676651819778,1.9852140771815672,2.198011368563442,-2.782626324395851,0.5123111031768594,-1.002549054913623,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
16,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0016.png,1,549.5,433.25,439.0,432.0,556.0,372.0,661.0,428.0,542.0,501.0,True,-0.09762785860384061,0.0758296037719267,1.0077051820322536,1.0152591105124031,1.9698478670750232,-0.8447046756029195,0.47009364772649503,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
17,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0017.png,2,116.0,455.25,53.0,436.0,141.0,399.0,176.0,472.0,94.0,514.0,True,-1.0459421385209942,0.19037908565896325,1.8607853255136577,2.1430728361484084,-2.7078989645894906,0.5831723699173395,-1.1869027228541158,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
17,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0017.png,1,505.25,452.5,388.0,457.0,506.0,387.0,621.0,440.0,506.0,526.0,True,-0.13928434448884947,0.0922793480234106,0.9661895206530908,0.9805293450535602,1.942722714530566,-0.9482858130843261,0.5345341637424141,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
18,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0018.png,1,465.75,473.75,342.0,485.0,460.0,404.0,586.0,454.0,475.0,552.0,True,-0.1726233123661596,0.10922065150345554,0.9265972413495233,0.9488468824650533,1.9104092598973288,-1.0428529775700732,0.5955081768795983,-2.6870967741935483,0.0,2.2,0.0,0.5516129032258065,-1.2000000000000002
19,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0019.png,1,430.0,496.75,300.0,517.0,416.0,423.0,554.0,467.0,450.0,580.0,True,-0.19958727381365812,0.1263171898083387,0.889309605395028,0.9201427533580344,1.8745887171196938,-1.1502772959348337,0.6465688592796158,-2.635483870967742,0.0,2.2,0.0,0.5580645161290323,-1.3000000000000003
20,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0020.png,1,399.75,520.5,263.0,552.0,377.0,443.0,527.0,481.0,432.0,606.0,True,-0.2182851926325364,0.1419989629908273,0.8505978561147599,0.8895666605938645,1.8243634679596976,-1.2499761436039565,0.6983253206283261,-2.5838709677419356,0.0,2.2,0.0,0.564516129032258,-1.4
21,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0021.png,1,374.25,544.25,233.0,587.0,341.0,464.0,503.0,494.0,420.0,632.0,True,-0.23293515095030315,0.15751547359647325,0.8210251613590503,0.8678434332039486,1.7829940386893994,-1.3524418387337667,0.7509111845618291,-2.532258064516129,0.0,2.2,0.0,0.5709677419354838,-1.5
22,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0022.png,1,353.75,567.5,209.0,623.0,309.0,486.0,483.0,506.0,414.0,655.0,True,-0.24189121568733038,0.1712084402559232,0.7919656223167642,0.8455963795884772,1.7290179208509917,-1.4508822353663804,0.8004773357642407,-2.4806451612903224,0.0,2.2,0.0,0.5774193548387097,-1.6
23,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0023.png,1,339.25,588.75,193.0,658.0,282.0,507.0,467.0,517.0,415.0,673.0,True,-0.24602618050274377,0.18287320004860855,0.7671316190591041,0.8261128311247983,1.669282545495841,-1.546345940718447,0.8543632354088346,-2.4290322580645163,0.0,2.2,0.0,0.5838709677419355,-1.7000000000000002
24,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0024.png,1,329.25,607.0,185.0,692.0,258.0,527.0,453.0,523.0,421.0,686.0,True,-0.2471936347992826,0.19202558941008324,0.7461130206365318,0.8091125753793107,1.6061530760867824,-1.6554867289621946,0.8885903005745514,-2.3774193548387097,0.0,2.2,0.0,0.5903225806451613,-1.7999999999999998
25,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0025.png,1,323.25,620.5,190.0,712.0,244.0,549.0,435.0,533.0,424.0,688.0,True,-0.260144050862183,0.2096907375580289,0.7700661844095632,0.839432582753207,1.5329986397812958,-1.73679069801967,0.9455856522354505,-2.325806451612903,0.0,2.2,0.0,0.5967741935483871,-1.9
32,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0032.png,1,299.5,584.25,259.0,714.0,147.0,580.0,336.0,471.0,456.0,572.0,True,-0.26609879739579595,0.1705273045009984,0.7329284122889387,0.7981680205923121,0.9337345059666343,-2.3785228679868977,1.2008268419381054,-1.9645161290322581,0.0,2.2,0.0,0.6419354838709677,-2.6
33,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0033.png,1,283.5,565.5,259.0,689.0,128.0,574.0,308.0,456.0,439.0,543.0,True,-0.2829042232898359,0.15839651620429118,0.7439323045057002,0.8115168079516552,0.8234675852605847,-2.4517458755935357,1.2313833208383924,-1.9129032258064516,0.0,2.2,0.0,0.6483870967741935,-2.7
34,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0034.png,1,262.25,546.0,253.0,663.0,105.0,565.0,276.0,442.0,415.0,514.0,True,-0.30518887147892215,0.14566608321902508,0.7570982018235505,0.829190293165208,0.7146833003937174,-2.5233941665680955,1.258612330454222,-1.8612903225806452,0.0,2.2,0.0,0.6548387096774193,-2.8
35,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0035.png,1,233.25,526.0,239.0,636.0,76.0,557.0,235.0,428.0,383.0,483.0,True,-0.3341756838206362,0.1317910227391932,0.7693901750447072,0.8491192512167872,0.5823001029574224,-2.597002273656043,1.2650526330074574,-1.8096774193548388,0.0,2.2,0.0,0.6612903225806451,-2.9
36,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0036.png,1,199.0,508.0,218.0,609.0,41.0,549.0,190.0,416.0,347.0,458.0,True,-0.36638922587641704,0.1184394599621828,0.777973105657708,0.8680501849784683,0.45722913484976635,-2.659520942888546,1.298626988604169,-1.7580645161290323,0.0,2.2,0.0,0.667741935483871,-3.0
38,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0038.png,0,1098.25,638.25,1040.0,572.0,1181.0,588.0,1154.0,705.0,1018.0,688.0,True,0.5889633926552607,0.3595933280220204,1.196747660445576,1.3814449689466124,-2.8678395814939828,-0.10493457450853533,0.19126927204554708,-1.6548387096774193,0.0,2.2,0.0,0.6806451612903226,-3.1999999999999997
39,results/bus_real_data/05_moving_camera_sequence_run3/images/frame_0039.png,0,932.5,505.5,878.0,455.0,994.0,450.0,985.0,556.0,873.0,561.0,True,0.4307352376095677,0.21553854086511406,1.3684071143910685,1.4506990515723528,-2.862132971704876,0.04647715110321291,-0.05981864177527852,-1.603225806451613,0.0,2.2,0.0,0.6870967741935483,-3.3
