frame_id,image_path,debug_image,detected_marker_count,detected_marker_ids,pnp_success_count,pnp_failure_count,median_pnp_reprojection_rmse_px
34,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000034.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000034.png,0,,0,0,
35,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000035.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000035.png,0,,0,0,
36,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000036.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000036.png,0,,0,0,
37,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000037.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000037.png,0,,0,0,
38,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000038.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000038.png,0,,0,0,
39,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000039.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000039.png,0,,0,0,
40,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000040.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000040.png,0,,0,0,
41,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000041.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000041.png,0,,0,0,
42,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000042.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000042.png,0,,0,0,
43,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000043.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000043.png,0,,0,0,
44,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000044.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000044.png,0,,0,0,
45,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000045.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000045.png,0,,0,0,
46,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000046.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000046.png,0,,0,0,
47,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000047.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000047.png,0,,0,0,
48,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000048.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000048.png,0,,0,0,
49,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000049.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000049.png,1,5,1,0,2.356448470333685
50,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000050.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000050.png,1,5,1,0,0.7755996869073369
51,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000051.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000051.png,1,5,1,0,0.6081675463335385
52,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000052.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000052.png,1,5,1,0,0.6061190750446993
53,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000053.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000053.png,1,5,1,0,0.6982035872987273
54,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000054.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000054.png,1,5,1,0,0.49752448304774216
55,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000055.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000055.png,1,5,1,0,0.6588164565008545
56,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000056.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000056.png,1,5,1,0,0.6862329041912941
57,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000057.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000057.png,1,5,1,0,0.6350977351623874
58,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000058.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000058.png,0,,0,0,
59,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000059.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000059.png,0,,0,0,
60,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000060.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000060.png,0,,0,0,
61,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000061.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000061.png,0,,0,0,
62,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000062.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000062.png,0,,0,0,
63,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000063.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000063.png,0,,0,0,
64,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000064.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000064.png,1,18,1,0,1.029926775117975
65,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000065.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000065.png,0,,0,0,
66,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000066.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000066.png,0,,0,0,
67,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000067.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000067.png,0,,0,0,
68,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000068.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000068.png,0,,0,0,
69,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000069.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000069.png,1,6,1,0,1.0422754157522705
70,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000070.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000070.png,1,6,1,0,1.0542424309281344
71,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000071.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000071.png,1,6,1,0,0.7504792582081793
72,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000072.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000072.png,1,6,1,0,0.5044662532147492
73,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000073.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000073.png,1,6,1,0,0.4014172801202129
74,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000074.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000074.png,2,6 8,2,0,0.29726779553870264
75,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000075.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000075.png,1,8,1,0,0.3199944196154872
76,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000076.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000076.png,1,8,1,0,0.7788352931836243
77,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000077.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000077.png,1,8,1,0,0.6949916607351401
78,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000078.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000078.png,1,8,1,0,0.24724780933023893
79,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000079.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000079.png,0,,0,0,
80,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000080.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000080.png,1,20,1,0,0.7911156296798193
81,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000081.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000081.png,1,20,1,0,0.5953844406183155
82,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000082.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000082.png,1,20,1,0,0.6305848962425128
83,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000083.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000083.png,1,20,1,0,1.0345934975625763
84,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000084.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000084.png,1,20,1,0,0.24027594152468912
85,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000085.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000085.png,2,0 20,2,0,3.64645616544205
86,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000086.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000086.png,2,0 3,2,0,0.4192261059203362
87,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000087.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000087.png,1,3,1,0,1.2974902799022654
88,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000088.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000088.png,1,3,1,0,1.9714838453110357
89,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000089.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000089.png,2,0 3,2,0,0.5554999581222592
90,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000090.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000090.png,3,0 3 16,3,0,1.3842694667477675
91,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000091.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000091.png,3,0 3 16,3,0,1.3420890548294038
92,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000092.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000092.png,3,0 3 16,3,0,1.4451695783934466
93,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000093.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000093.png,2,3 16,2,0,0.6815805090664093
94,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000094.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000094.png,1,16,1,0,0.32326224140989057
95,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000095.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000095.png,1,16,1,0,0.31322927019967306
96,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000096.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000096.png,1,16,1,0,0.8865339258804339
97,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000097.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000097.png,1,16,1,0,0.41323597755601704
98,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000098.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000098.png,1,16,1,0,0.6225099462313954
99,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000099.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000099.png,0,,0,0,
100,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000100.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000100.png,1,15,1,0,1.5937494741496219
101,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000101.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000101.png,1,15,1,0,2.0504190071659396
102,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000102.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000102.png,2,15 19,2,0,1.4854454884794377
103,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000103.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000103.png,2,15 19,2,0,1.3337634614974052
104,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000104.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000104.png,2,15 19,2,0,1.1554225878117887
105,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000105.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000105.png,2,15 19,2,0,1.9291023307697668
106,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000106.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000106.png,1,15,1,0,0.4298558263094549
107,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000107.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000107.png,1,15,1,0,2.4042540900082545
108,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000108.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000108.png,1,15,1,0,1.3817657216972428
109,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000109.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000109.png,1,15,1,0,2.0531384628850997
110,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000110.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000110.png,1,15,1,0,0.6931418467186474
111,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000111.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000111.png,0,,0,0,
112,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000112.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000112.png,0,,0,0,
113,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000113.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000113.png,0,,0,0,
114,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000114.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000114.png,0,,0,0,
115,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000115.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000115.png,0,,0,0,
116,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000116.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000116.png,0,,0,0,
117,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000117.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000117.png,0,,0,0,
118,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000118.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000118.png,0,,0,0,
119,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000119.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000119.png,0,,0,0,
120,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000120.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000120.png,0,,0,0,
121,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000121.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000121.png,0,,0,0,
122,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000122.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000122.png,0,,0,0,
123,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000123.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000123.png,0,,0,0,
124,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000124.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000124.png,0,,0,0,
125,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000125.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000125.png,0,,0,0,
126,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000126.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000126.png,0,,0,0,
127,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000127.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000127.png,0,,0,0,
128,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000128.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000128.png,1,8,1,0,0.1673439577523891
129,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000129.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000129.png,1,8,1,0,0.6380018845326388
130,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000130.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000130.png,2,8 10,2,0,1.712997718079496
131,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000131.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000131.png,1,8,1,0,0.83964993990728
132,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000132.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000132.png,2,8 10,2,0,0.6984662677670447
133,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000133.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000133.png,2,8 10,2,0,0.6678298044285247
134,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000134.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000134.png,0,,0,0,
135,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000135.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000135.png,1,10,1,0,3.6999780137609086
136,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/raw_images/moving/frame_000136.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4317_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000136.png,1,10,1,0,0.21136169172520602
