marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
0,0,OK,-0.9416294932503668,3.3076709161735005,-3.9546081377423716,69,69,0.40297913077454234,0.38852063901670497,1.0442026931417776,
0,1,OK,-1.183760550032236,3.295559218515201,-3.9305647317499575,69,69,0.6869558051587552,0.5268552952949274,2.3001166940629654,
0,2,OK,-1.1736007794675982,3.4570623438008683,-3.7448482229116977,69,69,0.6366833868577711,0.47320546373407923,3.0063392199617396,
0,3,OK,-0.9303098965451754,3.4673524438074206,-3.767627822884048,69,69,0.5098315755212357,0.47284006209676865,1.5676192078833038,
1,0,OK,0.3373084409223557,2.6111541089159593,-3.733592675076248,20,18,1.364046460240665,1.2021289740365582,2.730136599255088,
1,1,OK,0.5879799493177567,2.620815437910636,-3.7575513270889713,20,18,1.1064175598123904,1.100979193334314,1.7885108436977741,
1,2,OK,0.564421682431291,2.7229876944167137,-3.9858047167214465,20,18,1.1577666015716765,1.0653931868313953,2.445253460837963,
1,3,OK,0.3129536991065489,2.7133926472934102,-3.96237787319179,20,18,1.219210734225137,1.2854741942882015,2.324922272787334,
2,0,OK,0.4993409094511,2.568211634650136,-1.9998449147128095,14,14,0.33188859037871954,0.3299247849092781,0.7324786513383653,
2,1,OK,0.7459390992353273,2.577558815356331,-2.0298155537265674,14,14,0.3131568211531713,0.26835306935127495,0.6400020634242938,
2,2,OK,0.7361665158796782,2.8256875624194264,-2.0239168388300097,14,14,0.4913991323944557,0.5093093144629208,0.9494317040036423,
2,3,OK,0.48996727841775634,2.8167642458567137,-1.9963106854321593,14,14,0.4718060569201823,0.4391633061783592,0.9089247450632162,
3,0,OK,-1.7455968904440495,2.2177808106654573,-0.16493388626533223,28,28,0.6519061924196791,0.5948632719817581,2.06904539156954,
3,1,OK,-1.7227983458680174,2.118963037880925,0.05952383956914597,28,28,0.7208245511720801,0.7269233325191956,1.4105824851411901,
3,2,OK,-1.7214369720926697,2.3433792375957485,0.1620215862528239,28,28,0.7053992720304926,0.5925070467394539,1.3295605135518713,
3,3,OK,-1.7442389201910853,2.4411893552897315,-0.06290077323795544,28,28,1.0253399058637216,1.1305338192876366,1.694115074355974,
4,0,OK,-1.6572356483126482,0.2540239328613529,-0.08396562657980591,35,35,0.5219940497405918,0.48300414575334644,1.4785830377728073,
4,1,OK,-1.632110525126136,0.15262964838028,0.1435570794866293,35,35,0.5160233885970564,0.5087398508030591,1.6527182014166357,
4,2,OK,-1.6321384623594102,0.37864211987632246,0.2440366809377301,35,35,0.6927862143156962,0.610146972518823,1.8210532078556998,
4,3,OK,-1.6570710398369466,0.4794384756716827,0.01708857809811666,35,35,0.6665725791464955,0.5151592580629164,1.651520728039081,
5,0,OK,1.603233220417674,0.8077753107095508,1.9326959011354736,26,26,0.42945522857022705,0.4506835623949586,0.7445070361348076,
5,1,OK,1.845151167861946,0.8180314647054252,1.902929706996122,26,26,0.593936157976049,0.5618589844327428,1.2277598477687388,
5,2,OK,1.8328948791126762,1.0634806644017314,1.9026302378549937,26,26,0.43809492006973677,0.37705574652464025,1.1053246503130363,
5,3,OK,1.590777384546674,1.0543749623350613,1.9309357210582971,26,26,0.404662740132619,0.353177713257413,0.9202389058368526,
6,0,OK,-0.5483815036227454,0.31521527461326826,2.064384322915727,26,26,0.3732141032744325,0.3630961003647769,0.6747121960511199,
6,1,OK,-0.3028997609914308,0.3244163795545426,2.0494344753633476,26,26,0.4518991340891617,0.41612133697911313,0.9655911633530496,
6,2,OK,-0.3118207605952614,0.5722071935183283,2.039321347196824,26,26,0.6585168685628321,0.6097449963753928,1.1930514235944374,
6,3,OK,-0.556987755132214,0.5631263702107082,2.0581676449090396,26,26,0.45583134225867783,0.4223283053297592,1.0869963291943132,
7,0,OK,-1.1845560268160265,0.2906590681582485,2.1217106914595436,33,33,0.40376487794221533,0.4098831861841471,0.9679695002770454,
7,1,OK,-0.937884928751402,0.2999042086849086,2.100531357705339,33,33,0.44916861023547805,0.3609788116878511,1.9152080199463228,
7,2,OK,-0.9468997905501596,0.5462238212442857,2.102154458924173,33,33,0.6329211023634026,0.6043690186260107,1.501858402766078,
7,3,OK,-1.194120100884126,0.5360348441137471,2.125637744247946,33,33,0.48079104355677194,0.46421093591465695,1.0044057988187742,
8,0,OK,1.0483759977600688,-0.08051509716737537,2.8083477865252213,35,35,0.39479906613560034,0.3816876335258082,1.2753944941066289,
8,1,OK,1.2903231979109324,-0.07028215701036135,2.7750198585822208,35,35,0.7035293870522907,0.6346632375676952,1.7770941552064388,
8,2,OK,1.2760588674485354,0.17436863442185843,2.764417329482023,35,35,1.1494465507859772,1.1014008692607573,3.9514376408420437,
8,3,OK,1.037120787686843,0.1659209032217953,2.8047069143028533,35,35,0.5703106686976162,0.5297917322039396,1.8404829349308371,
9,0,OK,-0.12574148922676934,-0.3297192488784602,3.3277737901558946,13,13,0.4018389958217322,0.4364242011837069,0.8651193588980666,
9,1,OK,-0.3731480115932394,-0.33927937984924966,3.3494801349260097,13,13,0.41314119726556886,0.4361449182710377,0.7088279055056327,
9,2,OK,-0.3621624322571593,-0.17686458774276023,3.538697833694845,13,13,0.2983105274943751,0.32877745798524194,0.628986889164262,
9,3,OK,-0.11577602504721664,-0.17315294666015152,3.52203654895922,13,13,0.31660223189600034,0.30078065552757643,0.5077491844724247,
10,0,OK,2.0139026753503058,-0.23835795484751138,3.1301059584252737,22,22,0.39840115957757,0.3724204704773699,0.8603677124744299,
10,1,OK,1.7652312946728403,-0.24804728574862078,3.151960412096328,22,22,0.48825885140043135,0.4859686482831592,0.7997708472905489,
10,2,OK,1.771918642237369,-0.08170310253220087,3.3359923878651925,22,22,0.5411678260326414,0.46367141858114225,1.3043811176658757,
10,3,OK,2.019427219895841,-0.07355312644472015,3.3155336133637454,22,22,0.48263314499563936,0.4671355685414824,1.2228264623421905,
11,0,OK,0.7138593553905943,-0.8957286230112323,4.475228207193567,11,11,0.42831556416550054,0.3500889614720838,1.491734393091083,
11,1,OK,0.4635848494751752,-0.9069221256638211,4.498612189629329,11,11,0.41633582716151385,0.2976106626819085,1.3098859313859927,
11,2,OK,0.4872556605543978,-1.0093993461304007,4.729410172143426,11,11,0.4071964139669977,0.34526366855422924,0.8274293670342389,
11,3,OK,0.7370088700668884,-0.9983863766548482,4.705805109360877,11,11,0.5548005752671455,0.4993638087400577,1.4509437446980527,
12,0,OK,2.0941474459577605,-0.9221919963135565,4.6567759726855265,19,19,0.6790625165477495,0.6341218171440739,1.3716016377707674,
12,1,OK,2.069274250625073,-0.8190069123923653,4.428710112190524,19,19,0.6396493246352276,0.6444614469197757,1.2404382603918545,
12,2,OK,1.9723889314542626,-0.6139810600705616,4.532020935348787,19,19,0.6324259550582585,0.6606723241246665,1.4273313607218436,
12,3,OK,1.9968739524556116,-0.7173747080634678,4.7596582384748105,19,19,0.899759952636592,0.9107119817078893,1.8806485883749817,
13,0,OK,-0.349296345021519,-0.6210784327222136,4.796671075915202,11,11,0.6083020575937066,0.45444386168028733,1.45376497976716,
13,1,OK,-0.5976156061150831,-0.631458704814251,4.8186281380842,11,11,0.7405841998923672,0.7919329016460611,1.279799863307551,
13,2,OK,-0.5730152541905195,-0.7336691838658828,5.049352616179678,11,11,0.39404908822694035,0.3695007886600788,0.7753539880383302,
13,3,OK,-0.32435847608629587,-0.7229020814715912,5.026014167380927,11,11,0.5819573494056421,0.4961935179257313,1.3219208200222226,
14,0,OK,-0.8525621636133577,2.9574945334353586,-0.09307512629396163,30,30,0.47036496263642824,0.4551227947145078,1.6335293420212225,
14,1,OK,-0.8283921488042504,2.85578539546756,0.13250173213013608,30,30,0.6131354368244673,0.6016845014616605,1.3923452966343481,
14,2,OK,-0.5824828529792144,2.86599972316888,0.11032665974936047,30,30,0.7423417283390781,0.7054671978323948,1.387967652881973,
14,3,OK,-0.6075479259282013,2.967366483923272,-0.11620787537334226,30,30,0.5109279331401633,0.4263221904705409,1.174096361144895,
