marker_id,segment,corner_a,corner_b,length_colmap_units,length_metric_m,scale_m_per_colmap_unit,used_for_scale,scale_abs_dev_from_median
5,side_12,1,2,0.24575519511747693,0.17,0.6917452952265604,yes,0.006698525316525039
5,side_23,2,3,0.24393645763685592,0.17,0.6969027985684539,yes,0.011856028658418616
5,side_30,3,0,0.2469202994145531,0.17,0.688481264614814,yes,0.0034344947047786345
5,diag_02,0,2,0.34501253526484815,0.2404163056034262,0.6968335380013689,yes,0.01178676809133361
5,diag_13,1,3,0.34835127003297345,0.2404163056034262,0.6901548129296885,yes,0.0051080430196531745
6,side_01,0,1,0.24610860253003494,0.17,0.6907519617452352,yes,0.005705191835199908
6,side_12,1,2,0.24815750458142408,0.17,0.685048797080487,yes,2.0271704517238476e-06
6,side_23,2,3,0.24605791899405272,0.17,0.6908942443104583,yes,0.005847474400422992
6,side_30,3,0,0.2481383202385437,0.17,0.6851017603269551,yes,5.499041691980899e-05
6,diag_02,0,2,0.350191353799757,0.2404163056034262,0.6865283879649944,yes,0.0014816180549590552
6,diag_13,1,3,0.34873978358636853,0.2404163056034262,0.6893859459653101,yes,0.004339176055274785
7,side_01,0,1,0.2477512208285507,0.17,0.6861721989965238,yes,0.0011254290864884942
7,side_12,1,2,0.24648986535397135,0.17,0.689683528188357,yes,0.004636758278321662
7,side_23,2,3,0.24854207246699106,0.17,0.6839888245583764,yes,0.0010579453516589288
7,side_30,3,0,0.24559349478792403,0.17,0.6922007447583217,yes,0.007153974848286393
7,diag_02,0,2,0.34953723104550993,0.2404163056034262,0.6878131547941566,yes,0.002766384884121287
7,diag_13,1,3,0.34934863828436574,0.2404163056034262,0.6881844646199253,yes,0.0031376947098900043
8,side_01,0,1,0.2444461321151818,0.17,0.695449743994709,yes,0.010402974084673722
8,side_12,1,2,0.24529552481705108,0.17,0.6930415878022692,yes,0.007994817892233885
8,side_23,2,3,0.24245828665497973,0.17,0.7011515355707826,yes,0.016104765660747256
8,side_30,3,0,0.2467197559826602,0.17,0.6890408890155836,yes,0.003994119105548255
8,diag_02,0,2,0.34457958563219054,0.2404163056034262,0.6977090797829509,yes,0.012662309872915611
8,diag_13,1,3,0.3475408860604517,0.2404163056034262,0.6917640923595041,yes,0.0067173224494687656
9,side_01,0,1,0.24854083933415932,0.17,0.6839922181619321,yes,0.0010545517481032052
9,side_12,1,2,0.2496048580771561,0.17,0.6810764874914846,yes,0.003970282418550686
9,side_23,2,3,0.24697699558135242,0.17,0.6883232164997458,yes,0.003276446589710491
9,side_30,3,0,0.24970049444185655,0.17,0.6808156322637358,yes,0.004231137646299565
9,diag_02,0,2,0.3517788536525606,0.2404163056034262,0.683430237796149,yes,0.0016165321138863487
9,diag_13,1,3,0.3515878941129496,0.2404163056034262,0.6838014323843331,yes,0.001245337525702217
10,side_01,0,1,0.249817845332571,0.17,0.6804958219605443,yes,0.004550947949491069
10,side_12,1,2,0.24815897326669165,0.17,0.6850447427395837,yes,2.0271704516128253e-06
10,side_23,2,3,0.24848637704881818,0.17,0.6841421329371365,yes,0.0009046369728987758
10,side_30,3,0,0.2481422319422673,0.17,0.6850909604115762,yes,4.4190501540919414e-05
10,diag_02,0,2,0.3542403659424675,0.2404163056034262,0.6786812817443635,yes,0.00636548816567184
10,diag_13,1,3,0.34902717974969144,0.2404163056034262,0.6888182913887776,yes,0.003771521478742268
11,side_01,0,1,0.25161365910338945,0.17,0.6756389959344221,yes,0.00940777397561321
11,side_12,1,2,0.25363279903096503,0.17,0.6702603158956795,yes,0.014786454014355854
11,side_23,2,3,0.2511078456508829,0.17,0.6769999541804531,yes,0.008046815729582213
11,side_30,3,0,0.2534565489901069,0.17,0.6707264052847006,yes,0.014320364625334703
11,diag_02,0,2,0.35899685111936896,0.2404163056034262,0.6696891765312061,yes,0.015357593378829248
11,diag_13,1,3,0.35504268790213217,0.2404163056034262,0.677147604486639,yes,0.007899165423396304
12,side_01,0,1,0.2515549127192851,0.17,0.6757967799647238,yes,0.009249989945311565
12,side_12,1,2,0.249189669474378,0.17,0.6822112664565319,yes,0.002835503453503474
12,side_23,2,3,0.25121406105790856,0.17,0.6767137129350912,yes,0.00833305697494413
12,side_30,3,0,0.2489919972974421,0.17,0.6827528669402196,yes,0.0022939029698156865
12,diag_02,0,2,0.35409453033727195,0.2404163056034262,0.678960800028263,yes,0.006085969881772346
12,diag_13,1,3,0.3536913490924788,0.2404163056034262,0.6797347637150298,yes,0.005312006195005492
13,side_01,0,1,0.24950414437009188,0.17,0.6813514077258668,yes,0.003695362184168549
13,side_12,1,2,0.25354672968746184,0.17,0.6704878434423235,yes,0.014558926467711841
13,side_23,2,3,0.24998161329080618,0.17,0.6800500155274911,yes,0.004996754382544211
13,side_30,3,0,0.25216702075157016,0.17,0.6741563567405612,yes,0.010890413169474145
13,diag_02,0,2,0.35577350709867506,0.2404163056034262,0.6757566283223722,yes,0.00929014158766317
13,diag_13,1,3,0.35502157032147835,0.2404163056034262,0.6771878829382816,yes,0.007858886971753742
14,side_01,0,1,0.24862392768699992,0.17,0.6837636328150124,yes,0.0012831370950229237
14,side_12,1,2,0.24711828766533575,0.17,0.6879296615644467,yes,0.002882891654411357
14,side_23,2,3,0.24944212489279996,0.17,0.6815208139886519,yes,0.0035259559213833835
14,side_30,3,0,0.24630175832673973,0.17,0.6902102573481464,yes,0.005163487438111125
14,diag_02,0,2,0.3502662143340781,0.2404163056034262,0.6863816599054601,yes,0.0013348899954247484
14,diag_13,1,3,0.35082613777086463,0.2404163056034262,0.6852861851486376,yes,0.00023941523860226965
