marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
0,0,OK,0.15347018849636113,3.0127975361194923,-4.252941132163079,69,69,0.3972645612511901,0.38232454360778284,1.2198301331662817,
0,1,OK,-0.08704424868550999,3.0228117079257886,-4.2779895168856505,69,69,0.6958767848372467,0.528844654364863,2.2775542919438174,
0,2,OK,-0.09789438643262689,3.1968510978749434,-4.106359200752302,69,69,0.6435746545463679,0.4974933200770581,2.9671733768923554,
0,3,OK,0.1433248213010351,3.1850297443453908,-4.079702787105464,69,69,0.5193528874977722,0.4605119085561553,1.7214664401249873,
1,0,OK,1.282056655582386,2.2387945288759172,-3.7375629801432018,20,18,1.2151003932568751,1.0813478461277315,3.1162326383661303,
1,1,OK,1.5297631409367327,2.225686469526038,-3.7105608215812946,20,18,0.968074642885355,0.987497792476068,1.6800858577943085,
1,2,OK,1.5614038211175716,2.3095175293595256,-3.942799008031331,20,18,1.217054419997628,1.2849183274132556,2.811103444335965,
1,3,OK,1.3129537089392853,2.3220745631778503,-3.97036975140413,20,18,1.1879131885104321,1.0248928535372466,2.5072586962128893,
2,0,OK,1.0934073956999806,2.326576338297357,-2.0181773240389145,14,14,0.3549328656305688,0.3386648875892142,0.7114238127099619,
2,1,OK,1.3390181035754523,2.3128354737214605,-1.9979350169398244,14,14,0.39083076587000104,0.3282233575128366,0.8057418197032307,
2,2,OK,1.352656352645154,2.558793719052609,-2.010331371578169,14,14,0.559486361270617,0.5805891644747274,1.0883694938223272,
2,3,OK,1.1079445020117578,2.5727375306918043,-2.032837731744275,14,14,0.4898374151800268,0.41856272060489874,0.991831297960201,
3,0,OK,-1.4769920289288934,2.319906132745257,-0.6693018424541755,28,28,0.6629234926344113,0.5898840928942923,2.0878568032226728,
3,1,OK,-1.5087198130621045,2.2391679200808783,-0.44042042766845,28,28,0.7053479178831875,0.6357884255794518,1.4053021017533385,
3,2,OK,-1.5055936685270384,2.4690278263097145,-0.3550949024815294,28,28,0.7240064343335376,0.6220783885846592,1.3780389015548054,
3,3,OK,-1.4738787982324282,2.548735309375857,-0.5843668078153126,28,28,1.035031263766414,1.0891220695559056,1.7435355885383796,
4,0,OK,-1.5996308526586855,0.38142123159197266,-0.44614802895164823,35,35,0.5054380244926056,0.43721185806544943,1.362696520423193,
4,1,OK,-1.6299499226176934,0.2981785180295798,-0.21368035475655442,35,35,0.5227001129976145,0.5333404568893486,1.6804036448687665,
4,2,OK,-1.6275824519055657,0.5295878579251713,-0.1308105476491083,35,35,0.6924447955794844,0.5889406235996943,1.8292344307300208,
4,3,OK,-1.597243871143096,0.6122689133313166,-0.36264398949528254,35,35,0.6553601951318844,0.5453949644127252,1.6100311266060132,
5,0,OK,1.2173430994550747,0.8250979288017539,2.1369095877901083,26,26,0.4451149724539076,0.4676208236474323,0.9235578814771458,
5,1,OK,1.4585737117020017,0.8127029112150426,2.156471050599377,26,26,0.6240641269770125,0.5208631743341483,1.4628153301686029,
5,2,OK,1.470782611202975,1.055840228847362,2.1377481163007137,26,26,0.4601507950943438,0.39051731667477174,1.2747570577870557,
5,3,OK,1.2297589513870504,1.0692709355735068,2.116637420671927,26,26,0.38533439312917156,0.3595116380969685,0.8271190714154094,
6,0,OK,-0.941461170248415,0.5284807631361929,1.859392870529731,26,26,0.35380555934977936,0.31661457764603984,0.6811900600238988,
6,1,OK,-0.6997649822413632,0.5159888827078011,1.894219794430793,26,26,0.4552102042030705,0.45406814877584856,0.9743007475251585,
6,2,OK,-0.6821260343826394,0.760351449192008,1.8664398055224394,26,26,0.6600242562219016,0.6106436977534804,1.1067440930039596,
6,3,OK,-0.9242683893734773,0.7732599205630278,1.8354680857133399,26,26,0.45011068359490286,0.41537549127115037,1.0927478032912445,
7,0,OK,-1.5714685217673763,0.5617426934335491,1.7870126434896023,33,33,0.4148200096645111,0.3958292440893061,1.0275449259046792,
7,1,OK,-1.3274303524659303,0.5486631476765822,1.8161015462149679,33,33,0.45513681744325457,0.3708249347177566,2.039301499225298,
7,2,OK,-1.3123634781660498,0.7925265546611524,1.7999312277302568,33,33,0.6363540008837266,0.6088357261993733,1.5668527886977757,
7,3,OK,-1.5574790523468747,0.8049099444145336,1.7730276379985488,33,33,0.47487931510910236,0.4671574531945458,0.9332264142969644,
8,0,OK,0.42055510887615183,0.06743845633755952,2.931783208777048,35,35,0.40127371917676324,0.3750679795293963,1.3110306536650211,
8,1,OK,0.6625667577963018,0.05471874277730405,2.9478830166305676,35,35,0.715322194298195,0.6323581868612654,1.9358657359375397,
8,2,OK,0.6747830059871013,0.29642533782219477,2.918611523964078,35,35,1.1528137269670806,1.1241543421831703,3.9540661079981843,
8,3,OK,0.43450522307556105,0.31124342339548483,2.909711003948728,35,35,0.5806828598550164,0.4974296273938888,1.899078156634523,
9,0,OK,-0.8425223761844046,-0.03919819710871032,3.2154153874159275,13,13,0.3932862800854193,0.41958802731649364,0.8600519029808659,
9,1,OK,-1.0873982840814804,-0.026412508380872102,3.1868520522339634,13,13,0.4100456025025411,0.4713860276617834,0.6749787361101821,
9,2,OK,-1.0980332726006936,0.14873428226989654,3.361980276461549,13,13,0.3054192096655916,0.3131894366230334,0.6244447388499204,
9,3,OK,-0.8556905421580296,0.13069345413539052,3.395604681571665,13,13,0.31082519383762247,0.3082431054587032,0.49840268267250876,
10,0,OK,1.2799464488093495,-0.14098629834344437,3.4508769517431923,22,22,0.3959342813655807,0.42073867310787433,0.8490437082537594,
10,1,OK,1.0336486170701626,-0.12813230467759854,3.4221285427718198,22,22,0.4868204499140931,0.5019819745728691,0.7912793886717687,
10,2,OK,1.020145575902886,0.05072790470642682,3.5914598766064922,22,22,0.5396108873463482,0.4660336544020032,1.366216573452961,
10,3,OK,1.2649002046245508,0.036579789138864505,3.6214110912768405,22,22,0.47999954128727024,0.46304320393123244,1.1269184573232809,
11,0,OK,-0.3094220777365114,-0.570860792156782,4.535197196553944,11,11,0.45288038883137766,0.38689201160597064,1.76350004777824,
11,1,OK,-0.5575151697690783,-0.5590386493039554,4.507536645361227,11,11,0.43372594318207475,0.29507434150987394,1.4387950863829726,
11,2,OK,-0.5899282735003623,-0.6428596126676204,4.742943730954401,11,11,0.4361211564869736,0.4032732463950156,0.8134924888281535,
11,3,OK,-0.34232339330004535,-0.6548683698601169,4.770299176326172,11,11,0.5950937409016435,0.44418662452402197,1.5202371166580098,
12,0,OK,0.9884009767823371,-0.6965841203602284,4.99408160214876,19,19,0.7335523594382223,0.6085056784036901,1.4067460989679528,
12,1,OK,1.0192816747823301,-0.6117333042808456,4.761119450819099,19,19,0.6905425868841117,0.613739831510363,1.3782973724230685,
12,2,OK,0.9253308437496235,-0.3928290081951532,4.828333122221848,19,19,0.6580020103674094,0.7505530882140835,1.297215891626299,
12,3,OK,0.8941447861807981,-0.47788919628704024,5.06081638550187,19,19,0.9518705907435051,0.9027189768799891,1.6830558588560918,
13,0,OK,-1.3761776657548026,-0.18402007285230787,4.612239630907306,11,11,0.5253862754473967,0.3921749482357082,1.394629941037694,
13,1,OK,-1.622299943867702,-0.17172718934556436,4.583583275627478,11,11,0.7150955715581786,0.7243268652408643,1.2690015094426055,
13,2,OK,-1.653857889016168,-0.2552569469543249,4.819121002416776,11,11,0.41174063855044163,0.4301176331875728,0.6630808861675874,
13,3,OK,-1.4070706536456141,-0.2673265338273494,4.846477052729474,11,11,0.5721193996980317,0.5282846766300964,1.146520318499852,
14,0,OK,-0.5530307586087939,2.9815409103160246,-0.46547862245036764,30,30,0.49278946420817504,0.5115255923933706,1.6508584461096292,
14,1,OK,-0.583909260754766,2.8979204521804274,-0.23506489250668705,30,30,0.6535212153615875,0.5929127772133209,1.4292917932835913,
14,2,OK,-0.34020971534921296,2.885746519143693,-0.20721258568290427,30,30,0.7729783034910136,0.7235492129335508,1.4654273036410586,
14,3,OK,-0.3100469000035266,2.969027032079868,-0.4387143722754813,30,30,0.5217509646757776,0.4445721992177335,1.164627868897684,
