marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
0,0,OK,-3.212381035465456,0.26531305253897225,3.2984230497469547,69,58,2.0186376730742577,1.827944281214789,4.786690493619282,
0,1,OK,-3.023453592450727,0.24140282905497892,3.4382739712975514,69,69,1.0817959996962392,0.8387227677529605,4.591165361738114,
0,2,OK,-3.0160159007767873,0.4681427268929913,3.4836783690297772,69,69,1.1206829621988486,1.0972079070155745,3.3764245102890036,
0,3,OK,-3.2127707481218386,0.49343048128011374,3.347805460095848,69,57,1.8236742589692205,1.5800205352358012,4.945987996134692,
1,0,OK,-3.091902034230799,0.2269686023073191,1.8987720031883613,18,18,1.6436719856765671,1.564640464084524,2.9990925199204685,
1,1,OK,-3.200389474599676,0.26930943602048135,1.6990315328773984,18,18,1.225754641363662,1.1771755418031795,2.2893362073590335,
1,2,OK,-3.3989651789176505,0.19223998652761415,1.7893446317100459,18,18,1.250307589379599,1.2480493084335436,2.339776702659759,
1,3,OK,-3.290433427714449,0.14874199114340136,1.9894681304495105,18,18,1.0555694751135316,0.8608486967209164,2.0638081435622873,
2,0,OK,-1.958151467539012,1.2969519708081618,1.5144473599142445,14,14,0.4033873565740581,0.3900778816462147,0.7109774944231309,
2,1,OK,-2.0701220173890706,1.3355908868564221,1.31880019101439,14,14,0.36267737088593194,0.3295578852437944,0.7358903367399084,
2,2,OK,-2.191328651874655,1.499875138242238,1.4216273498331928,14,14,0.4702864048740936,0.4140522091943064,1.0276900828469984,
2,3,OK,-2.0812287076998026,1.4600939343223391,1.6174395154304615,14,14,0.5035122191069425,0.5161557855305262,0.9070635518418024,
3,0,OK,0.24760302444535517,1.7246662506120578,2.982852688310182,22,16,0.7125345776230947,0.604989489636331,1.680447534914346,
3,1,OK,0.44289484505377685,1.8015869423014959,2.8935359090004136,22,16,0.6591835101691008,0.39793606127873804,1.8033538233603341,
